dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,cudagraphify,CachingAutotuner.autotune_to_one_config,compile_fx.<locals>.bw_compiler
cuda,BERT_pytorch,16,2.647834,14.208796,6.900397,2.459497,10.263656,4.083676,1.574260,0.306130,0.000006,8.977213,6.112003
cuda,Background_Matting,4,1.705835,11.967771,5.671827,2.460956,9.801872,5.198015,2.214498,0.224625,0.439876,7.127516
cuda,LearningToPaint,96,0.698809,5.461606,2.841993,0.953979,3.767573,1.142853,0.535620,0.076818,0.238155,2.156476
cuda,Super_SloMo,6,1.935852,13.993174,8.212823,2.973977,11.182015,5.848549,2.149893,0.137095,0.372907,6.409038
cuda,alexnet,128,0.131842,2.018606,1.662944,0.222657,2.869948,0.795952,0.279536,0.015478,0.132812,1.569333
cuda,attention_is_all_you_need_pytorch,256,2.257427,15.042191,7.510375,2.479584,10.031677,4.189689,1.694944,0.351794,0.374948,9.598047,5.496840
cuda,dcgan,32,0.136238,1.781332,1.330016,0.194616,1.968290,0.189335,0.081364,0.012532,0.110776,0.951478
cuda,demucs,4,0.279731
cuda,densenet121,4,3.988546,32.070534,15.100776,6.297739,22.885740,12.979943,4.857715,0.646794,0.414346,14.753551
cuda,drq,1,0.253348,2.319131,1.844965,0.149857,2.885187,0.172352,0.084733,0.015221,0.383850,1.582957
cuda,fastNLP_Bert,6,2.705320,14.691627,8.220013,2.096632,11.313539,3.746692,1.593261,0.290669,0.814516,4.339424,6.109035
cuda,functorch_dp_cifar10,64,0.393785,5.580776,3.243752,1.336988,5.752685,2.089326,0.676981,0.075909,3.615674,7.505344,3.465524
cuda,hf_Albert,8,2.254483,10.137391,3.777447,1.949313,7.055881,3.182877,1.119389,0.146445,3.088134,8.408751,2.745682
cuda,hf_Bart,4,3.249683,17.552760,8.466440,3.011075,12.643053,4.384560,1.962446,0.404435,3.184223,3.985063,10.506018
cuda,hf_Bert,4,2.664860,11.480705,4.955451,1.997995,7.784043,3.423110,1.449831,0.285177,0.772499,5.696122,0.432665
cuda,hf_DistilBert,8,1.198749,6.433137,2.964988,1.077509,5.095912,1.579421,0.802628,0.121655,2.133426,5.393735,1.864975
cuda,hf_GPT2,4,2.612555,10.880345,4.917646,2.179455,7.753262,3.046662,1.704538,0.248139,2.254877,7.361729,2.014154
cuda,hf_Longformer,2,8.907792,113.587302,98.320261,7.301507,104.148554,82.797978,4.509010,0.407507,18.600477,0.745563,32.091501
cuda,hf_Reformer,4,2.242453,8.993851,7.808948,0.735744,8.544074,1.148777,0.587141,0.051324,2.379128,3.158148,3.887707
cuda,hf_T5,8,3.465842,14.938558,7.057189,2.305999,10.987853,4.387374,1.536569,0.285135,2.746867,5.930078,9.111881
cuda,hf_T5_large,2,17.543040,53.281828,22.384487,9.591584,37.892586,19.951895,5.850572,2.274903,4.261464,23.769857,29.871390
cuda,lennard_jones,1000,0.104388,1.260796,0.984512,0.072904,1.542909,0.072131,0.046495,0.006626,0.100406,0.736212
cuda,mnasnet1_0,32,1.565006,12.326677,6.243813,2.352340,8.664881,3.763235,1.504635,0.208486,2.821609,7.857564,2.492139
cuda,mobilenet_v2,96,1.633844,13.417364,6.675884,2.426226,8.740852,3.864971,1.896320,0.242994,0.258269,4.851035
cuda,mobilenet_v3_large,32,1.706650,13.378102,6.537444,2.568311,9.791620,4.282129,1.673952,0.241669,30.255188,36.181299,30.022262
cuda,nvidia_deeprecommender,256,0.178101,1.603191,1.201621,0.130871,2.320369,0.125161,0.072718,0.010188,0.569126,1.825197,0.439664
cuda,pytorch_CycleGAN_and_pix2pix,1,0.664458,4.368020,2.097709,0.991441,4.575720,1.676787,0.818328,0.061091,0.159941,3.663985
cuda,pytorch_stargan,16,0.655492,5.962192,3.250183,0.960971,4.515604,1.227708,0.593071,0.059609,21.326564,32.131992,23.601408
cuda,pytorch_struct,200,0.294365,1.920398,1.216236,0.180628,2.662907,0.233995,0.133425,0.022379,18.726714,20.365632,18.596964
cuda,pytorch_unet,1,0.793404,6.358562,3.405660,1.194997,5.460638,2.096506,0.848023,0.083781,0.186590,3.482168
cuda,resnet152,32,4.869661,31.674422,11.844676,7.251149,15.820627,8.853121,3.281070,0.930528,3.185043,14.711746,2.288149
cuda,resnet18,16,0.654619,5.813740,3.431984,1.102367,4.663148,1.576523,0.648885,0.072216,2.900072,5.270983,2.707756
cuda,resnet50,32,1.698229,12.033345,5.383638,2.292896,7.775788,3.251407,1.606075,0.219438,2.795376,7.578574,2.475141
cuda,resnext50_32x4d,8,1.628833,11.124002,4.652828,2.158804,7.190612,3.045201,1.324849,0.194667,2.894467,7.688371,2.585615
cuda,shufflenet_v2_x1_0,128,1.826003,13.324775,6.408329,2.493336,9.343688,4.246385,2.128185,0.288362,0.346271,5.880637
cuda,soft_actor_critic,256,0.161417,1.837301,1.591434,0.068913,2.553214,0.069938,0.041912,0.006312,0.316088,1.351969
cuda,speech_transformer,32,3.408440,17.146645,8.872308,2.580178,13.211558,5.368160,2.137388,0.296628,0.147151,7.336348
cuda,squeezenet1_1,32,0.293116,3.189163,2.327915,0.502198,3.908704,1.501298,0.622149,0.043982,0.165089,2.263291
cuda,timm_efficientdet,1,13.586838,47.348793,20.417997,11.153262,34.623971,20.026684,5.714868,1.337177,35.488769,47.310881,61.284894
cuda,timm_efficientnet,32,2.782840,14.844553,7.183682,3.162643,10.774445,4.716382,2.229155,0.288715,37.634522,44.514732,37.305680
cuda,timm_nfnet,128,3.047531,12.340986,4.787066,3.409181,11.059027,4.649066,1.698620,0.264432,1.104970,10.906653,0.661695
cuda,timm_regnet,32,3.579102,15.342032,6.024975,3.195694,9.347102,4.455384,1.707130,0.335630,20.977813,27.635684,20.483310
cuda,timm_resnest,32,0.923766,8.483826,5.261732,1.323542,8.251948,3.146989,1.273010,0.099161,31.367933,42.514954,35.731094
cuda,timm_vision_transformer,8,1.527074,8.951476,4.133137,1.650308,10.120495,2.857601,1.320899,0.212240,11.540322,14.637501,19.254811
