dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,compile_fx.<locals>.bw_compiler
cuda,adv_inception_v3,128,3.006375,12.037398,5.459980,17.285393,8.879414,3.976281,0.607536,10.878773
cuda,beit_base_patch16_224,64,1.990519,5.985468,1.716766,9.608860,3.408916,1.486865,0.243091,1.808904,5.425172
cuda,botnet26t_256,128,1.893079,10.399630,2.743164,14.900433,6.285514,2.507046,0.145134,10.616398,7.316361
cuda,cait_m36_384,4,6.283126,12.922744,6.878923,24.495994,12.884017,5.419748,1.780150,9.120961,19.166491
cuda,coat_lite_mini,128,1.759948,7.345026,2.393038,15.530542,6.902037,2.287686,0.218449,45.415867,10.668540
cuda,convit_base,64,1.913364,5.918890,2.138148,12.293898,5.106859,2.102687,0.274224,6.026827,8.610591
cuda,convmixer_768_32,32,2.344446,5.595444,3.657951,8.613048,3.174739,1.445457,0.305417,7.282239,2.952053
cuda,convnext_base,64,2.432875,7.549875,3.813581,16.576499,7.798003,2.905046,0.511595,32.242649,12.974134
cuda,crossvit_9_240,128,2.932284,6.739222,2.720238,14.554048,6.835877,2.585249,0.390409,9.266993,10.672405
cuda,cspdarknet53,64,3.652728,7.211305,3.589613,10.125726,4.586966,1.918887,0.331914,6.634883
cuda,deit_base_distilled_patch16_224,64,1.572605,5.051186,1.588793,11.517036,3.495894,1.399505,0.213748,2.635905,8.130159
cuda,dla102,128,3.583354,10.116147,5.519995,14.138177,7.260440,2.864022,0.549985,9.732183
cuda,dm_nfnet_f0,128,3.079913,5.027135,3.610399,11.293641,4.388050,1.710760,0.267064,10.246022,0.664992
cuda,dpn107,32,6.496468,10.576689,6.064853,16.695199,7.932369,3.343763,0.535090,12.763935,2.253309
cuda,eca_botnext26ts_256,128,2.019047,10.792435,3.356646,15.193975,6.789880,2.385134,0.163563,14.072388,7.838349
cuda,ese_vovnet19b_dw,128,1.342987,5.413572,1.471514,7.878963,3.480868,1.275059,0.123434,3.990007
