dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,CachingAutotuner.autotune_to_one_config,compile_fx.<locals>.bw_compiler
cuda,resnext50_32x4d,8,1.679466,4.718415,2.207065,7.257296,3.120747,1.348216,0.200411,4.839149,2.629744
cuda,shufflenet_v2_x1_0,128,1.864299,6.454094,2.540803,9.453388,4.320255,2.164042,0.288852,5.642465
cuda,soft_actor_critic,256,0.160337,1.596658,0.068858,2.564549,0.070815,0.041622,0.006299,1.041525
cuda,speech_transformer,32,3.281772,8.451697,2.754444,12.666184,4.733476,2.121068,0.298092,7.306026
cuda,squeezenet1_1,32,0.296752,2.355803,0.508587,4.096430,1.658863,0.632240,0.045143,2.264318
cuda,timm_efficientdet,1,14.030885,20.615113,12.047964,33.638660,18.407083,5.736125,1.344744,46.973336,25.488424
cuda,timm_efficientnet,32,2.797080,7.226387,3.155627,10.796790,4.754757,2.219166,0.291230,6.842874,36.552617
cuda,timm_nfnet,128,3.238323,4.834849,3.735371,11.173836,4.685323,1.726669,0.268607,10.190621,0.668573
cuda,timm_regnet,32,3.552199,6.053538,3.203428,9.430919,4.474980,1.702211,0.341101,6.713791,20.509487
cuda,timm_resnest,32,0.969716,5.463206,1.352609,8.725940,3.478512,1.286616,0.099945,37.405623,4.665753
cuda,timm_vision_transformer,8,1.529215,4.249858,1.652231,9.918101,2.810379,1.305417,0.214316,14.601469,7.613627
cuda,timm_vision_transformer_large,8,5.045559,11.411576,6.255361,29.601807,9.691324,5.224010,1.211530,11.083698,24.686540
cuda,timm_vovnet,32,2.147287,5.267678,1.925545,8.548484,4.037425,1.466167,0.154225,5.277922,2.408903
cuda,tts_angular,64,0.111918,0.963436,0.047948,1.482741,0.027735,0.014769,0.001536,0.569203
cuda,vgg16,64,0.210137,1.968194,0.332982,3.116766,0.875386,0.369229,0.031660,1.491328
cuda,yolov3,16,2.793341,8.840993,4.029141,12.987833,6.541985,2.382898,0.349941,8.314183
