dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,cudagraphify,compile_fx.<locals>.bw_compiler
cuda,adv_inception_v3,128,8.874914,12.140301,3.223864,19.565868,9.942613,4.104312,0.596341,90.849190,101.691658
cuda,beit_base_patch16_224,64,4.968225,5.167982,1.360221,8.744407,3.720262,1.374648,0.229541,9.821104,14.861233
cuda,botnet26t_256,128,2.535402,9.328733,2.067463,14.240782,6.936117,2.718071,0.160134,150.419128,157.662071
cuda,cait_m36_384,2,49.944022,10.861721,4.296013,20.912901,11.603822,4.739530,1.607956,68.617414,83.321689
cuda,coat_lite_mini,128,3.599207,5.815189,2.710587,12.676240,5.683284,2.199503,0.193118,216.653249,226.329037
cuda,convit_base,32,4.433999,5.145641,1.789424,9.907495,4.280587,1.741261,0.258813,52.457943,59.125364
cuda,convmixer_768_32,32,7.629263,5.060701,1.375367,8.473994,3.523252,1.909115,0.290702,10.365406,15.289118
cuda,convnext_base,32,12.460022,6.683846,2.488295,18.215132,7.599773,2.838875,0.460325,95.783618,109.977773
cuda,crossvit_9_240,64,8.027065,6.747776,2.179715,11.602857,5.903826,2.112014,0.355743,106.339030,113.840575
cuda,cspdarknet53,64,6.395390,8.026636,2.195110,12.814116,6.002583,2.379006,0.385907,92.231377,99.360830
cuda,deit_base_distilled_patch16_224,64,3.312407,4.101078,1.261364,10.470149,3.547187,1.185678,0.196637,13.587276,21.311829
cuda,dla102,64,11.188535,9.897484,2.809299,16.983002,7.928882,3.282839,0.598987,68.083083,78.184482
cuda,dm_nfnet_f0,128,7.119202,6.378818,2.504602,10.992662,6.306371,1.966645,0.264210,2.400925,9.715470
cuda,dpn107,32,14.671059,13.026601,3.057251,20.655689,9.900981,3.660489,0.599339,14.846436,26.283412
cuda,eca_botnext26ts_256,64,2.703703,10.002216,2.326618,14.987200,7.194264,2.434279,0.169113,242.653571,250.051084
cuda,eca_halonext26ts,64,2.798943,12.559170,2.827057,18.580521,11.030350,3.671258,0.179046,200.280317,209.218740
cuda,ese_vovnet19b_dw,128,2.018066,5.354922,0.955877,10.038393,4.224252,1.875792,0.132902,63.082681,68.779280
cuda,fbnetc_100,128,5.941584,7.262109,1.783855,12.880782,6.065350,2.311132,0.330142,197.545807,205.076797
cuda,fbnetv3_b,128,13.357605,10.687874,2.965859,18.656081,9.782400,3.563785,0.723577,210.835195,221.992226
cuda,gernet_l,128,5.124763,5.243177,1.617150,8.975532,3.507688,2.029043,0.257288,58.662838,64.128905
cuda,ghostnet_100,128,9.381007,10.795063,2.461700,19.358822,9.735369,3.786509,0.500350,133.574396,144.771423
cuda,gluon_inception_v3,128,8.900041,10.579942,3.226874,17.228636,10.048229,4.115696,0.588214,1.295571,11.358853
cuda,gluon_xception65,32,16.249348,9.781249,3.085421,15.870842,8.132327,3.077405,0.760920,35.258767,44.669636
cuda,gmixer_24_224,64,8.877134,5.348344,1.452366,10.144230,4.910849,1.810724,0.348196,28.103170,34.486800
cuda,gmlp_s16_224,64,9.725041,8.425114,2.017660,13.763863,7.924692,2.406805,0.340502,29.114795,36.641735
cuda,hrnet_w18,2,108.677329,21.767018,6.654879,39.340622,22.082887,6.416156,2.715673,367.343251,392.240746
cuda,inception_v3,128,8.867951,10.556515,3.250566,17.034897,9.951015,4.070764,0.600764,1.280581,11.195842
cuda,jx_nest_base,32,10.448508,11.124030,3.202607,19.466058,10.434537,3.721576,0.516352,78.855838,90.600798
cuda,lcnet_050,128,1.986199,5.140202,1.069520,7.703314,3.281139,1.288442,0.143331,41.764704,45.463046
cuda,mixer_b16_224,64,2.944752,4.102076,1.062629,7.163459,2.845729,1.281454,0.139152,12.170664,16.383301
cuda,mixnet_l,64,14.555956,9.700126,2.239429,16.357043,7.545394,3.316233,0.562207,68.058813,77.134541
cuda,mnasnet_100,128,4.564114,6.350659,1.509303,11.290247,5.422855,1.976073,0.240670,128.416144,134.973082
cuda,mobilenetv2_100,128,4.373126,6.668940,1.571300,11.301234,5.215703,2.391212,0.266679,84.500361,90.811212
cuda,mobilenetv3_large_100,128,4.758272,6.915029,1.662083,12.003537,5.649208,2.149127,0.277693,54.935127,61.794926
cuda,mobilevit_s,32,6.211935,17.965844,4.218797,31.006605,18.226872,8.039504,0.340244,246.698140,264.089180
cuda,nfnet_l0,64,6.466056,5.721169,1.452862,9.298445,4.139753,1.458503,0.254879,81.312338,86.749641
cuda,pit_b_224,64,4.022579,4.507647,1.672727,7.861184,3.459098,1.374847,0.216344,0.233538,5.362098
cuda,pnasnet5large,16,65.198736,26.044682,5.992349,43.556519,22.812893,8.934918,2.282840,236.386879,260.346407
cuda,poolformer_m36,64,13.794524,13.713885,4.121070,27.835667,14.256050,4.703590,0.633539,14.221606,32.721653
cuda,regnety_002,128,5.215399,5.782807,1.381274,9.938372,4.172941,2.136308,0.258983,90.928245,96.575208
cuda,repvgg_a2,128,4.969542,5.250514,1.224102,7.612635,3.346022,1.206860,0.209035,10.298537,13.987805
cuda,res2net101_26w_4s,64,27.250663,15.695233,4.827160,25.961302,14.293271,5.413135,1.533604,49.760983,65.198960
cuda,res2net50_14w_8s,2,21.111418,12.048017,3.149890,20.729697,10.882069,3.748002,0.853589,379.526339,392.222165
cuda,res2next50,2,7.758667,6.766324,1.844545,12.296288,6.286597,2.421982,0.381430,120.808396,128.355936
