dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,cudagraphify,compile_fx.<locals>.bw_compiler
cuda,moco,32,11.663950,13.591924,2.605606,17.223119,6.150529,2.529826,0.285783,99.401932,105.797891
cuda,nvidia_deeprecommender,256,0.226301,0.954023,0.081325,1.950584,0.114645,0.055916,0.009559,1.577642,2.662976
cuda,pytorch_CycleGAN_and_pix2pix,1,0.854732,2.283990,0.599326,4.018853,1.711011,0.727612,0.074841,0.207750,2.589624
cuda,pytorch_stargan,16,0.880653,1.791266,0.456355,3.038830,0.805809,0.291782,0.052212,99.533278,101.277837
cuda,pytorch_struct,200,0.379344,1.226115,0.155077,2.058834,0.228696,0.122478,0.022109,95.569191,96.570068
cuda,pytorch_unet,1,1.258771,3.101655,0.563483,4.227302,1.751353,0.590767,0.069780,0.222844,1.953406
cuda,resnet18,16,1.007718,3.546535,0.588130,5.839260,1.887242,0.700386,0.072372,40.421066,43.339750
cuda,resnet50,32,3.611477,4.558784,1.305111,8.312025,4.354099,1.673299,0.224875,4.828377,9.985531
cuda,resnext50_32x4d,8,3.591675,5.560102,1.224018,9.694221,3.838103,1.508332,0.211591,193.717678,199.173959
cuda,shufflenet_v2_x1_0,128,3.972528,7.009183,1.909833,11.378401,5.154424,2.155342,0.291071,77.644824,84.039406
cuda,soft_actor_critic,256,0.176120,1.399329,0.054731,2.400525,0.069433,0.036665,0.006408,0.263772,1.327167
cuda,speech_transformer,32,8.422310,13.979053,2.638245,18.080472,4.173027,1.820757,0.309678,0.000030,6.896873
cuda,squeezenet1_1,32,0.683897,2.860111,0.244701,4.164619,0.907075,0.504103,0.044773,177.739615,179.306957
cuda,timm_efficientdet,1,54.438883,20.566280,6.410135,33.260524,19.369778,5.562871,1.325076,403.271499,422.834749
cuda,timm_efficientnet,32,6.138190,6.807385,2.030436,11.911084,5.511231,2.527720,0.303423,128.331992,135.595856
cuda,timm_nfnet,128,7.247719,7.235746,2.568116,12.400583,6.000355,1.994088,0.265589,56.553611,64.484008
cuda,timm_regnet,32,8.683082,6.251546,1.944602,11.537475,4.961370,2.379880,0.363985,43.933791,51.316569
cuda,timm_resnest,32,1.509249,4.709377,0.892395,8.860961,3.614522,1.650032,0.104182,70.283747,75.377948
cuda,timm_vision_transformer,8,3.149909,3.816368,1.321965,9.677948,2.888872,1.517413,0.192999,80.227659,87.501266
cuda,timm_vision_transformer_large,8,23.467018,9.145504,3.691128,26.598789,10.584753,3.639524,1.020768,56.051495,77.499752
cuda,timm_vovnet,32,3.086810,5.681713,1.116244,9.598309,3.949645,1.598058,0.161925,21.817575,26.929838
cuda,tts_angular,64,0.245727,0.896521,0.039358,1.267017,0.026687,0.013208,0.001503,0.091110,0.503991
cuda,vgg16,64,0.399580,1.662792,0.179296,2.484785,0.727242,0.255866,0.024045,0.188915,1.202448
