dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,cudagraphify,CachingAutotuner.autotune_to_one_config,compile_fx.<locals>.bw_compiler
cuda,AlbertForMaskedLM,4,2.257401,10.810889,4.560717,2.342091,9.502266,3.022985,1.168578,0.169609,1.280937,1.134615,8.658221
cuda,AlbertForQuestionAnswering,4,2.250076,10.655853,4.446758,2.306162,9.304180,3.049423,1.182842,0.164638,0.941637,0.763448,8.197186
cuda,AllenaiLongformerBase,4,9.063472,112.472041,97.198960,7.370013,103.263753,81.578874,4.524539,0.411782,18.489988,0.671568,32.269681
cuda,BartForCausalLM,4,2.570794,12.280151,5.820836,2.094297,9.506128,3.468140,1.421125,0.302488,2.094821,2.568077,7.973176
cuda,BartForConditionalGeneration,2,6.452446,30.359479,13.730127,5.697646,21.407987,9.015200,3.590730,1.198406,1.101892,1.564032,15.013136
cuda,BertForMaskedLM,16,2.914010,12.919579,6.284338,2.253700,10.298898,3.731813,1.538051,0.321539,1.791081,5.550113,8.164557
cuda,BertForQuestionAnswering,16,2.923743,13.199083,6.482850,2.273404,14.853447,3.798848,1.553599,0.326127,1.404773,5.077219,12.155747
cuda,BlenderbotSmallForCausalLM,64,1.600395,8.538518,4.021300,1.402763,6.900267,2.129780,1.042117,0.187464,2.627949,2.943344,6.979538
cuda,BlenderbotSmallForConditionalGeneration,64,4.329917,18.984516,7.708687,3.596471,13.264703,6.033457,2.520972,0.661479,1.972748,1.886858,11.297500
cuda,CamemBert,16,2.914157,13.066406,6.337174,2.299711,10.342399,3.796483,1.568028,0.329112,0.714649,4.428092,7.127356
cuda,DebertaForMaskedLM,4,7.369648,22.868349,15.040855,3.076380,19.184873,4.682454,2.279101,0.337098,16.869560,0.948181,24.335475
cuda,DebertaForQuestionAnswering,8,7.247042,22.446268,14.743932,2.989629,18.802221,4.576793,2.246932,0.335934,16.613285,1.829633,23.899975
cuda,DebertaV2ForMaskedLM,1,12.380437,31.434766,17.877264,3.714349,23.395666,5.649188,3.067338,0.590970,37.171628,1.493265,46.803540
cuda,DebertaV2ForQuestionAnswering,2,13.048114,31.982137,17.651347,4.356616,23.341591,6.579005,3.460413,0.601603,37.954506,0.577393,48.411893
cuda,DistilBertForMaskedLM,128,1.207753,6.916899,3.380827,1.171221,5.524658,1.663694,0.807651,0.134908,1.424786,4.795744,1.139945
cuda,DistilBertForQuestionAnswering,256,1.244081,6.908416,3.364289,1.322243,5.491606,1.681159,0.815576,0.129951,0.827063,4.331342,0.554270
cuda,DistillGPT2,16,1.337008,6.932050,3.787828,1.365047,5.576724,1.585318,0.776481,0.110665,2.192804,2.364256,5.396603
cuda,ElectraForCausalLM,32,3.012973,15.549247,8.827285,2.270082,13.698395,3.873919,1.612488,0.317688,3.267734,6.691669,10.517036
cuda,ElectraForQuestionAnswering,64,3.018291,13.029047,6.364875,2.259890,10.219249,3.771284,1.539423,0.319578,1.721270,5.363543,7.941133
cuda,GPT2ForSequenceClassification,4,2.854192,11.028735,5.070709,2.326489,7.927199,3.566090,1.390192,0.257718,1.898365,7.179632,1.416593
cuda,LayoutLMForMaskedLM,16,3.251875,13.251233,6.459258,2.297221,10.564240,3.862264,1.559956,0.330863,1.842871,5.513015,8.352050
cuda,LayoutLMForSequenceClassification,16,3.262854,13.324503,6.507085,2.313889,17.759067,4.693042,1.827208,0.325064,6.441133,10.076830,20.116750
cuda,M2M100ForConditionalGeneration,16,6.161625,28.465624,12.751270,4.962349,20.793607,8.152664,3.583469,0.804069,4.844835,11.509601,18.088791
cuda,MBartForCausalLM,4,2.505586,12.849457,6.396183,2.089309,9.986390,3.489638,1.411209,0.294211,2.205487,2.449312,7.984957
cuda,MBartForConditionalGeneration,2,6.697490,30.022765,12.876127,6.006131,19.563371,9.028694,3.595164,1.182011,1.010049,0.935863,13.963221
cuda,MT5ForConditionalGeneration,16,5.217541,18.487887,7.114056,3.607523,11.296468,4.994682,2.310339,0.479795,4.521881,12.496311,3.950629
cuda,MegatronBertForCausalLM,4,5.741451,23.302482,10.259079,4.567240,16.508980,7.437427,2.982214,0.835159,1.107128,9.613289,12.418865
cuda,MegatronBertForQuestionAnswering,8,5.650604,23.549887,10.486364,4.845826,16.636919,7.459331,2.884120,0.846043,1.241569,8.722883,12.444784
cuda,MobileBertForMaskedLM,64,13.323526,38.249831,13.651456,7.020178,25.586996,13.077444,5.013793,3.014369,3.020230,18.809955,22.353171
cuda,MobileBertForQuestionAnswering,128,13.640543,38.650914,13.722515,7.114285,26.938473,13.501960,5.550141,3.240872,2.594579,12.756316,23.794646
cuda,OPTForCausalLM,2,2.601507,11.849513,5.522536,2.172219,9.455580,3.812364,1.634125,0.291122,2.598072,2.533179,8.801334
cuda,PLBartForCausalLM,8,1.277425,7.831776,4.313662,1.258426,6.507606,1.632844,0.787706,0.125815,1.342444,1.509657,4.846889
cuda,PLBartForConditionalGeneration,4,3.386247,16.081206,7.138154,2.846335,11.742302,4.738135,2.008941,0.451283,2.678699,2.686291,10.264751
cuda,PegasusForCausalLM,32,2.363470,12.701033,6.372796,2.083771,10.604411,3.702554,1.494916,0.306647,2.685154,2.634528,9.100202
cuda,PegasusForConditionalGeneration,32,6.101623,28.307768,11.664392,5.132554,19.671979,8.149598,3.692518,0.873342,2.304095,0.823938,15.695249
cuda,RobertaForCausalLM,16,2.900378,13.085251,6.389405,2.274633,10.407298,3.815136,1.561783,0.323665,0.747614,4.779072,7.145807
cuda,RobertaForQuestionAnswering,16,2.863135,12.829622,6.264657,2.229813,10.209827,3.772146,1.521316,0.313129,0.405780,4.075206,6.685823
cuda,Speech2Text2ForCausalLM,256,1.279711,8.164856,5.088636,0.984044,7.711895,1.728796,0.752340,0.125309,1.488832,1.414511,5.146127
cuda,T5ForConditionalGeneration,4,3.556540,12.927504,5.239075,2.210514,8.652252,3.840101,1.458329,0.311903,3.092007,8.838477,2.588422
cuda,T5Small,4,3.588864,13.059372,5.245405,2.220329,8.698056,3.834540,1.467531,0.309583,2.947062,8.744289,2.497844
