dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,CachingAutotuner.autotune_to_one_config,compile_fx.<locals>.bw_compiler
cuda,BERT_pytorch,16,21.113788,17.884938,8.196421,2.871444,11.222601,4.699822,1.960092,0.371077,13.380043,6.355658
cuda,Background_Matting,4,19.627379,17.282434,8.809619,3.199906,12.212165,6.523038,2.748442,0.286796,6.723123
cuda,LearningToPaint,96,8.018669,7.119844,3.748928,1.386160,4.445983,1.455375,0.694304,0.093904,2.132577
cuda,Super_SloMo,6,19.220290,17.227040,9.544730,3.144916,12.391443,6.773521,2.463736,0.179184,6.089508
cuda,alexnet,128,2.750175,2.529057,2.025476,0.210317,3.386738,1.003126,0.312997,0.020576,1.580143
cuda,attention_is_all_you_need_pytorch,256,22.886926,19.955094,9.921784,2.929944,13.015694,5.681640,2.153049,0.434781,13.527979,6.167471
cuda,dcgan,32,2.755611,2.565919,1.953039,0.218969,2.540746,0.240139,0.106310,0.016158,0.817239
cuda,demucs,4,2.482951,1.740107,1.537038,0.128797,1.401651,0.163388,0.082984,0.013093
cuda,densenet121,4,49.574420,43.351264,21.157558,8.287000,26.024954,14.732023,5.023468,0.774883,13.468664
cuda,drq,1,3.123020,2.785865,2.184922,0.162366,3.234883,0.229300,0.117895,0.020749,1.222814
cuda,fastNLP_Bert,6,22.747668,19.271514,10.072568,2.621399,13.464282,5.040500,2.063296,0.359686,5.717648,6.386135
cuda,functorch_dp_cifar10,64,7.643023,6.899432,3.995678,1.659696,6.506066,2.391907,0.822862,0.083466,4.220591,0.553987
cuda,hf_Albert,8,15.065043,13.028846,5.045125,2.302933,7.882076,3.109088,1.273759,0.166495,4.411566,5.230286
cuda,hf_Bart,4,26.473229,22.346514,10.421571,3.226075,14.686971,5.359977,2.440589,0.502129,4.152610,7.644836
cuda,hf_Bert,4,19.744022,15.995639,7.014097,2.500233,9.820608,4.166419,1.861147,0.345732,2.066225,5.424522
cuda,hf_Bert_large,4,37.237973,30.368556,12.938757,5.199637,17.896252,9.143086,3.567335,0.969966,1.857581,10.384822
cuda,hf_DistilBert,8,11.169627,9.624551,5.168967,1.511491,7.080027,2.097284,1.018915,0.145401,5.222218,3.485049
cuda,hf_GPT2,4,17.244159,14.336538,6.425982,2.349320,9.489158,4.067405,1.693559,0.300848,3.735614,5.516341
