dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,cudagraphify,CachingAutotuner.autotune_to_one_config,compile_fx.<locals>.bw_compiler
cuda,AlbertForMaskedLM,4,14.611777,12.689548,5.028714,1.909272,9.789353,3.546919,1.260475,0.158765,1.322795,1.440487,8.084879
cuda,AlbertForQuestionAnswering,4,14.502309,12.615551,4.976332,1.874572,9.670716,3.497744,1.250949,0.154875,0.911972,1.063094,7.572333
cuda,AllenaiLongformerBase,4,60.887110,52.228993,30.951833,6.431975,38.224520,16.952250,5.996565,0.453956,16.387780,3.371921,30.468325
cuda,BartForCausalLM,4,19.122374,15.897331,7.599074,2.102524,10.654745,4.030042,1.798619,0.347165,2.149238,2.394591,7.612598
cuda,BartForConditionalGeneration,2,50.270320,41.362118,18.771134,6.129299,25.392340,11.697504,4.678746,1.408143,0.571045,1.232177,13.638899
cuda,BertForMaskedLM,16,19.398130,15.903503,7.006243,2.211386,10.045569,4.360229,1.842742,0.345947,1.813781,2.256566,7.186651
cuda,BertForQuestionAnswering,16,19.338932,15.878420,7.054818,2.207711,10.054665,4.340436,1.841789,0.341842,1.393059,1.816979,6.722161
cuda,BlenderbotSmallForCausalLM,64,12.624230,10.431870,4.605268,1.381472,6.832298,2.470526,1.231209,0.202175,2.766017,6.452650,2.491200
cuda,BlenderbotSmallForConditionalGeneration,64,33.498526,27.639841,12.478005,4.025277,16.415725,7.648669,3.166677,0.755661,1.903577,1.843163,10.074363
cuda,CamemBert,16,19.354083,15.878691,7.038867,2.233397,10.071086,4.371287,1.833340,0.348143,0.693559,1.055709,6.082298
cuda,DebertaForMaskedLM,4,33.039322,26.049489,15.941489,3.099965,19.474087,5.696857,2.671035,0.395829,15.132263,2.817282,22.038450
cuda,DebertaForQuestionAnswering,8,33.706594,26.587167,16.324037,3.116647,19.811462,5.743603,2.689922,0.393380,20.686815,2.991155,27.578902
cuda,DebertaV2ForMaskedLM,1,50.512802,37.006812,19.223533,4.546579,22.328171,7.159192,3.732750,0.693668,33.730513,1.869242,41.852263
cuda,DebertaV2ForQuestionAnswering,2,51.093662,37.529166,19.558522,5.132781,23.500739,8.682439,4.374518,0.703437,34.094696,0.560006,43.637582
cuda,DistilBertForMaskedLM,128,11.530099,9.982462,5.327539,1.147971,7.217304,2.304519,1.002723,0.145827,1.409683,3.989616,4.510668
