dev,name,batch_size,_compile,OutputGraph.call_user_compiler,create_aot_dispatcher_function
cuda,AlbertForMaskedLM,4,8.629357,6.490314,6.474580
cuda,AlbertForQuestionAnswering,4,8.488115,6.345384,6.330057
cuda,AllenaiLongformerBase,4,34.044586,23.765778,23.723864
cuda,BartForCausalLM,4,11.459936,6.912849,6.895854
cuda,BartForConditionalGeneration,2,30.083412,18.382282,18.364167
cuda,BertForMaskedLM,16,12.309299,7.346640,7.330538
cuda,BertForQuestionAnswering,16,12.524671,7.413641,7.396040
cuda,BlenderbotForCausalLM,4,22.829970,13.538515,13.516773
cuda,BlenderbotSmallForCausalLM,64,7.948033,4.875271,4.859220
cuda,BlenderbotSmallForConditionalGeneration,64,19.172091,12.110784,12.094809
cuda,CamemBert,16,13.346060,7.749354,7.725407
cuda,DebertaForMaskedLM,4,13.115222,7.467491,7.436973
cuda,DebertaForQuestionAnswering,8,12.775061,6.912383,6.883868
cuda,DebertaV2ForMaskedLM,1,27.580988,13.929357,13.886089
cuda,DebertaV2ForQuestionAnswering,2,26.965350,13.567641,13.525368
cuda,DistilBertForMaskedLM,128,5.788841,3.797148,3.781238
cuda,DistilBertForQuestionAnswering,256,5.908678,3.900784,3.884604
cuda,DistillGPT2,16,5.394127,3.523571,3.504387
cuda,ElectraForCausalLM,32,13.335861,7.964247,7.947339
cuda,ElectraForQuestionAnswering,64,12.413126,7.408132,7.391454
cuda,GPT2ForSequenceClassification,4,9.840366,6.285864,6.271178
cuda,LayoutLMForMaskedLM,16,12.651907,7.816141,7.797738
cuda,LayoutLMForSequenceClassification,16,12.528830,7.718203,7.700258
cuda,M2M100ForConditionalGeneration,16,29.074553,17.271730,17.250402
cuda,MBartForCausalLM,4,12.301324,7.486646,7.463382
cuda,MBartForConditionalGeneration,2,30.737020,18.521612,18.503753
cuda,MT5ForConditionalGeneration,16,18.169223,11.901035,11.883348
cuda,MegatronBertForCausalLM,4,25.340466,14.723470,14.703484
cuda,MegatronBertForQuestionAnswering,8,24.607935,14.188523,14.171232
cuda,MobileBertForMaskedLM,64,38.909832,25.787531,25.767942
cuda,MobileBertForQuestionAnswering,128,38.770035,25.642074,25.622613
cuda,OPTForCausalLM,2,11.585721,7.102877,7.080362
cuda,PLBartForCausalLM,8,6.375005,3.849533,3.828635
cuda,PLBartForConditionalGeneration,4,16.119390,9.314274,9.296092
cuda,PegasusForCausalLM,32,11.333883,6.914709,6.895500
cuda,PegasusForConditionalGeneration,32,20.079871,15.516562,15.497619
cuda,RobertaForCausalLM,16,12.322566,7.372131,7.355652
cuda,RobertaForQuestionAnswering,16,12.331669,7.382985,7.366356
cuda,Speech2Text2ForCausalLM,256,5.801344,3.552066,3.536153
cuda,T5ForConditionalGeneration,4,12.755293,8.226903,8.211055
cuda,T5Small,4,13.033434,8.399817,8.382062
cuda,TrOCRForCausalLM,32,11.336198,6.839495,6.821882
cuda,XGLMForCausalLM,8,23.073543,14.200451,14.177918
cuda,XLNetLMHeadModel,8,28.972570,18.651966,18.630105
cuda,YituTechConvBert,16,18.349882,11.107872,11.089969
