dev,name,batch_size,_compile,OutputGraph.call_user_compiler,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,cudagraphify,CachingAutotuner.autotune_to_one_config,compile_fx.<locals>.bw_compiler
cuda,BERT_pytorch,16,30.678336,26.893257,24.119757,13.633398,2.929595,17.982378,5.311025,2.135612,0.371862,0.465259,16.070164,7.996865
cuda,Background_Matting,4,25.614259,22.787005,18.843376,10.586772,2.886519,15.859302,6.213028,2.809744,0.274555,0.512901,8.908027
cuda,LearningToPaint,96,14.882689,13.763533,9.845507,6.499063,1.102670,9.135942,1.476968,0.724737,0.090961,0.305218,4.142602
cuda,Super_SloMo,6,27.647886,25.380147,21.864912,14.141909,2.846292,18.540357,6.488929,2.569492,0.175303,0.441517,7.861366
cuda,alexnet,128,7.335045,6.963773,4.041556,3.517051,0.219952,5.473877,1.035876,0.335858,0.019985,0.174013,2.366227
cuda,attention_is_all_you_need_pytorch,256,31.080984,27.544231,24.784780,14.104224,2.845325,18.618816,5.611218,2.356902,0.441967,0.545733,19.386331,8.189860
cuda,dcgan,32,6.922355,6.588980,3.570430,2.953972,0.228268,4.005337,0.381853,0.115595,0.015889,0.133315,1.432692
cuda,demucs,4,18.524970,17.471093,13.686376,12.284268,0.585882,16.557308,1.416496,0.711724,0.056674,0.418734,3.456862,5.325591
cuda,densenet121,4,61.068974,54.303962,50.567128,29.561955,7.533523,40.440819,15.582589,5.437982,0.789275,0.784054,19.825106
cuda,drq,1,9.131190,8.601072,4.704762,4.074987,0.165691,6.109937,0.257623,0.130831,0.020285,0.285066,2.504342
cuda,fastNLP_Bert,6,32.380183,28.358622,25.876375,16.430394,2.429987,21.842701,5.313326,2.175952,0.357519,0.377317,6.380542,8.465087
cuda,functorch_dp_cifar10,64,12.742159,11.761664,8.844012,5.686091,1.445885,12.165246,2.611284,0.896773,0.086893,1.545859,9.563905,1.282396
cuda,hf_Albert,8,26.059703,23.885339,20.465192,12.923502,1.894470,22.982583,3.624696,1.383225,0.166038,0.927342,5.076255,13.049495
cuda,hf_Bart,4,44.017164,36.123998,33.057939,20.892127,3.145506,29.021114,5.899545,2.803799,0.346786,4.141016,4.116306,15.735159
cuda,hf_Bert,4,30.795367,25.519339,23.021000,13.572333,2.396701,19.732956,4.790859,2.047692,0.355098,0.608032,7.761822,9.411144
cuda,hf_Bert_large,4,52.430804,41.693560,39.091889,20.630718,5.140717,28.921566,9.764848,3.961653,0.985201,0.707686,11.851610,14.617309
cuda,hf_BigBird,2,78.180964,66.992467,64.263670,33.909868,8.865137,53.113165,22.705593,10.547993,0.644042,14.434436,9.827415,43.259381
cuda,hf_DistilBert,8,19.136611,17.179491,13.889781,9.026169,1.237931,13.960700,2.268183,1.110106,0.147356,2.723005,6.760967,9.018230
cuda,hf_GPT2,4,24.754649,21.298360,18.662245,10.144291,2.414528,13.994097,4.268039,1.823367,0.312349,0.423460,2.781101,6.903732
cuda,hf_GPT2_large,4,62.660705,50.730538,47.823817,23.359674,7.429283,36.977637,15.572962,5.403013,1.579960,0.934989,2.185376,22.626894
cuda,hf_Reformer,4,26.931461,24.329812,21.291196,18.324230,0.927367,23.104340,1.579445,0.817349,0.072003,0.448267,4.433435,6.272629
cuda,hf_T5,8,35.798646,31.303751,28.450720,18.268434,2.599404,26.227696,4.646751,1.926482,0.306461,3.981888,10.386127,14.815381
cuda,hf_T5_large,2,109.610355,90.183127,86.874836,47.185730,11.010088,62.758777,19.518516,7.942475,1.888058,6.573363,34.684636,35.368108
cuda,lennard_jones,1000,4.928877,4.631816,2.262584,1.884666,0.086972,2.699904,0.241306,0.071909,0.008804,0.110049,1.021980
cuda,mnasnet1_0,32,26.328782,23.801302,20.569585,12.422451,2.689440,17.829249,4.412452,2.226327,0.259403,2.939090,11.275286,2.599904
cuda,mobilenet_v2,96,27.702153,25.129467,21.626848,12.982558,3.012555,16.996908,4.722784,2.312728,0.275607,0.367258,7.651023
cuda,mobilenet_v3_large,32,28.341874,25.525267,22.494734,13.565442,3.230379,20.401301,5.222563,2.165510,0.284609,28.178138,38.500756,27.651076
cuda,nvidia_deeprecommender,256,5.499328,5.129434,2.732660,2.153688,0.148461,5.301080,0.317945,0.097250,0.012715,0.704973,4.015898,0.564520
cuda,phlippe_densenet,128,27.405574,24.801008,21.790269,13.526664,3.037444,18.295375,5.208918,2.351508,0.286334,0.503764,8.561817
cuda,phlippe_resnet,128,11.908325,10.832106,7.886706,4.730670,1.027420,6.411877,1.265442,0.695860,0.085533,0.227892,3.029442
cuda,pytorch_CycleGAN_and_pix2pix,1,11.621184,10.678415,7.758046,4.306790,1.142783,7.224116,2.171162,0.894777,0.084916,0.228601,4.375510
cuda,pytorch_stargan,16,15.639533,14.660235,11.183973,7.696631,1.012116,12.183670,1.421857,0.694330,0.073580,14.695180,28.847091,20.291587
cuda,pytorch_struct,200,6.746810,6.179686,3.361109,2.374357,0.346504,6.162160,0.351093,0.189970,0.027018,0.000004,4.161959,6.173404
cuda,pytorch_unet,1,16.009774,14.739695,11.265981,7.408181,1.416455,10.628878,2.521668,1.125963,0.104313,0.282622,5.030151
cuda,resnet152,32,58.475822,49.168994,45.386204,20.887458,8.880327,25.929339,11.083106,4.647245,1.085872,3.552999,18.225555,2.708384
cuda,resnet18,16,14.468256,13.402341,9.937228,6.716008,1.127960,11.127647,2.096557,0.837306,0.086836,2.943532,8.575820,2.687558
cuda,resnet50,32,24.523163,21.868031,18.333322,9.977788,2.740182,15.318294,4.138799,2.105271,0.252661,3.076942,11.407876,2.778489
cuda,resnext50_32x4d,8,23.880409,21.266006,17.791981,9.512433,2.583827,15.198825,3.867758,1.889233,0.242238,3.142574,11.669166,2.773019
cuda,shufflenet_v2_x1_0,128,27.121763,24.264875,20.646709,11.607016,3.192162,15.740100,5.213500,2.714122,0.319716,0.456970,8.053867
cuda,soft_actor_critic,256,6.145468,5.819748,3.071947,2.762679,0.072754,4.246462,0.099597,0.058003,0.008272,0.231719,1.797482
cuda,speech_transformer,32,34.585220,29.619281,26.835794,14.995262,3.208857,22.280447,6.857127,2.752593,0.396965,0.000024,10.810702
cuda,squeezenet1_1,32,10.798402,10.006580,6.551639,5.192403,0.514575,8.251451,1.673259,0.791790,0.060843,0.231790,3.844034
cuda,timm_efficientdet,1,101.616219,82.495925,79.022879,42.961776,14.844074,68.925541,24.106527,7.783893,1.667873,28.368896,36.833838,70.684355
cuda,timm_efficientnet,32,33.410713,29.183830,25.443995,15.177980,3.653290,22.943543,6.223897,2.468708,0.345472,32.369842,44.103910,31.767208
cuda,timm_nfnet,128,30.495974,25.827530,22.151580,11.358218,4.286016,17.642967,6.442414,2.430458,0.355292,0.608815,11.493224
cuda,timm_regnet,32,33.635533,28.338062,24.439666,13.103841,3.856574,19.255731,6.066822,2.434820,0.419699,20.330234,30.927507,19.747938
cuda,timm_resnest,32,21.891936,20.418895,16.758934,12.495318,1.505541,19.394888,3.628312,1.550796,0.122710,28.755637,40.572584,37.283433
cuda,timm_vision_transformer,8,24.197852,21.624014,18.114646,11.664916,1.912066,22.407386,3.807147,1.772720,0.273272,10.824765,17.918656,23.828064
cuda,timm_vision_transformer_large,8,58.120941,47.946005,44.044895,22.592097,7.302279,73.008865,14.101153,5.522129,1.657156,11.491280,15.699127,69.817242
cuda,timm_vovnet,32,21.869263,19.237345,15.601134,9.495152,2.137111,16.327194,4.488204,1.835799,0.183100,2.850512,12.007898,2.500412
cuda,tts_angular,64,6.084606,5.778809,2.779803,2.489119,0.155268,3.376915,0.115743,0.067775,0.006027,0.101992,1.159017
cuda,vgg16,64,9.167700,8.615288,5.049846,4.044328,0.316065,6.226623,1.091650,0.468061,0.035167,0.280489,2.804550
cuda,yolov3,16,41.330775,37.081085,33.407437,20.621215,4.565470,26.919334,7.969089,3.813686,0.411502,0.761818,7.515523,12.002653
