dev,name,batch_size,_compile,OutputGraph.call_user_compiler,create_aot_dispatcher_function
cuda,adv_inception_v3,128,14.446802,9.462094,9.444783
cuda,beit_base_patch16_224,64,9.351853,5.842343,5.827073
cuda,botnet26t_256,128,6.380501,3.941424,3.926751
cuda,cait_m36_384,4,37.502605,21.848142,21.701370
cuda,coat_lite_mini,128,8.790233,5.774081,5.759152
cuda,convit_base,64,9.732761,6.426110,6.411415
cuda,convmixer_768_32,32,7.312481,5.852927,5.837496
cuda,convnext_base,64,14.826464,8.537474,8.519788
cuda,crossvit_9_240,128,14.814968,9.656309,9.640771
cuda,cspdarknet53,64,11.273537,6.671888,6.656818
cuda,deit_base_distilled_patch16_224,64,8.550640,5.756630,5.740999
cuda,dla102,128,16.358281,10.439863,10.421716
cuda,dm_nfnet_f0,128,11.872856,6.999765,6.983970
cuda,dpn107,32,20.634214,12.393634,12.377344
cuda,eca_botnext26ts_256,128,7.094417,4.589220,4.573899
cuda,eca_halonext26ts,128,7.533102,4.900986,4.886062
cuda,ese_vovnet19b_dw,128,4.752851,2.733481,2.719563
cuda,fbnetc_100,128,10.310507,6.009296,5.994291
cuda,fbnetv3_b,128,19.172554,11.592156,11.456330
cuda,gernet_l,128,9.305742,5.341816,5.326662
cuda,ghostnet_100,128,16.336857,9.745912,9.727847
cuda,gluon_inception_v3,128,14.556920,9.580177,9.563344
cuda,gluon_xception65,32,19.745495,12.439344,12.420718
cuda,gmixer_24_224,128,14.512171,9.282410,9.266204
cuda,gmlp_s16_224,128,13.864547,8.804479,8.788340
cuda,hrnet_w18,128,36.787918,29.684100,29.658734
cuda,inception_v3,128,14.304904,9.364470,9.348109
cuda,jx_nest_base,32,16.659322,10.727818,10.711491
cuda,lcnet_050,128,5.384335,3.328062,3.313979
cuda,mixer_b16_224,128,6.678673,4.337411,4.322176
cuda,mixnet_l,128,17.046099,10.125821,10.109201
cuda,mnasnet_100,128,8.397641,5.036609,5.021610
cuda,mobilenetv2_100,128,9.321878,5.581579,5.566655
cuda,mobilenetv3_large_100,128,9.237171,5.577086,5.561828
cuda,mobilevit_s,64,12.260589,7.858707,7.842685
cuda,nfnet_l0,128,11.706730,7.221568,7.205159
cuda,pit_b_224,64,8.869905,5.763200,5.747915
cuda,pnasnet5large,16,25.590226,20.275334,20.254060
cuda,poolformer_m36,64,14.830113,8.246318,8.230140
cuda,regnety_002,128,9.324128,5.490105,5.474286
cuda,repvgg_a2,128,9.290201,5.378401,5.363246
cuda,res2net101_26w_4s,64,30.009776,18.905800,18.886122
cuda,res2net50_14w_8s,128,26.730548,17.391239,17.372127
cuda,res2next50,128,14.160946,9.352110,9.334238
cuda,resmlp_12_224,128,5.736948,3.523611,3.509326
cuda,resnest101e,64,28.690981,17.398356,17.379076
cuda,rexnet_100,128,12.245601,7.395882,7.379343
cuda,sebotnet33ts_256,64,9.417895,5.972070,5.957414
cuda,selecsls42b,128,6.186405,4.094906,4.079585
cuda,spnasnet_100,128,10.447775,6.049620,6.033159
cuda,swin_base_patch4_window7_224,64,20.528912,13.435022,13.417300
cuda,swsl_resnext101_32x16d,32,15.879747,10.128198,10.109977
cuda,tf_efficientnet_b0,128,11.248242,6.846896,6.832144
cuda,tf_mixnet_l,128,17.728805,10.221534,10.205270
cuda,tinynet_a,128,13.392191,8.361968,8.346944
cuda,tnt_s_patch16_224,128,18.865661,12.388246,12.371781
cuda,twins_pcpvt_base,64,27.569517,16.792151,16.773631
cuda,visformer_small,128,6.668500,4.433843,4.418480
cuda,vit_base_patch16_224,64,7.905216,5.275389,5.259705
cuda,volo_d1_224,64,13.158977,8.754502,8.738821
cuda,xcit_large_24_p8_224,5,33.250681,19.790887,19.771730
