dev,name,batch_size,speedup,compilation_latency,compression_ratio
cuda,adv_inception_v3,128,1.5202,133.9367,0.8841
cuda,beit_base_patch16_224,64,1.2746,64.0710,0.6874
cuda,botnet26t_256,128,1.3582,293.6423,0.8187
cuda,cait_m36_384,2,2.2851,231.3964,1.0753
cuda,coat_lite_mini,128,1.4226,619.7137,0.7414
cuda,convit_base,32,1.3368,165.2609,0.9443
cuda,convmixer_768_32,32,1.0503,28.9944,0.9824
cuda,convnext_base,32,0.7194,359.7649,0.7118
cuda,crossvit_9_240,64,1.6740,251.6950,0.9176
cuda,cspdarknet53,64,1.3126,90.2004,0.8420
cuda,deit_base_distilled_patch16_224,64,1.2939,67.6609,0.8335
cuda,dla102,64,1.4948,110.0839,1.0905
cuda,dm_nfnet_f0,128,1.5171,30.2653,1.0936
cuda,dpn107,32,1.1240,213.7957,0.8966
cuda,eca_botnext26ts_256,64,1.2931,469.0792,1.1132
cuda,eca_halonext26ts,64,1.2604,432.2718,1.1073
cuda,ese_vovnet19b_dw,128,1.3400,60.9363,0.9417
cuda,fbnetc_100,128,1.3161,108.3445,0.8408
cuda,fbnetv3_b,128,1.3691,129.7074,0.9637
cuda,gernet_l,128,1.0504,50.6460,0.8602
cuda,ghostnet_100,128,2.0167,167.5956,0.9938
cuda,gluon_inception_v3,128,1.5186,37.7706,0.8841
cuda,gluon_xception65,32,1.1248,88.4576,0.8866
cuda,gmixer_24_224,64,1.6405,90.6936,0.7712
cuda,gmlp_s16_224,64,1.3851,95.5557,0.7385
cuda,hrnet_w18,2,4.4306,275.4028,0.5950
cuda,inception_v3,128,1.5080,39.0007,0.8841
cuda,jx_nest_base,32,1.4629,279.1946,0.8356
cuda,lcnet_050,128,1.9836,36.1793,0.8331
cuda,mixer_b16_224,64,1.3641,57.4947,0.7149
cuda,mixnet_l,64,1.1950,178.4484,0.8777
cuda,mnasnet_100,128,1.4067,63.4236,0.8517
cuda,mobilenetv2_100,128,1.3799,41.0995,1.0068
cuda,mobilenetv3_large_100,128,1.4308,48.7732,0.8949
cuda,mobilevit_s,32,1.5625,523.7451,1.0977
cuda,nfnet_l0,64,1.6568,77.6080,1.1746
cuda,pit_b_224,64,1.3896,156.0650,0.9852
cuda,pnasnet5large,16,1.2661,239.4689,1.2262
cuda,poolformer_m36,64,1.3021,116.1942,1.1045
cuda,regnety_002,128,1.9699,72.8359,0.8247
cuda,repvgg_a2,128,1.1307,32.4112,0.7858
cuda,res2net101_26w_4s,64,1.4798,173.3650,0.8922
cuda,res2net50_14w_8s,2,2.1945,183.2275,0.8430
cuda,res2next50,2,2.0507,67.2656,0.8420
cuda,resmlp_12_224,128,1.4932,76.3262,0.9941
cuda,resnest101e,32,2.0245,218.5580,1.0328
cuda,rexnet_100,128,1.2534,219.0760,1.2241
cuda,sebotnet33ts_256,64,1.4068,268.2285,1.1264
cuda,selecsls42b,128,1.3949,67.3680,0.9816
cuda,spnasnet_100,128,1.3401,27.0189,0.8622
cuda,swin_base_patch4_window7_224,64,1.4676,385.3824,0.6998
cuda,swsl_resnext101_32x16d,32,1.1109,45.8257,0.8489
cuda,tf_efficientnet_b0,128,1.3287,83.5670,1.1743
cuda,tf_mixnet_l,64,1.2434,74.2247,0.9433
cuda,tinynet_a,128,1.2200,119.1432,1.3745
cuda,tnt_s_patch16_224,64,1.6323,169.4857,0.7987
cuda,twins_pcpvt_base,32,2.2610,776.6899,0.7229
cuda,visformer_small,128,1.2364,162.3931,0.9796
cuda,vit_base_patch16_224,64,1.1962,44.6713,0.8333
cuda,volo_d1_224,64,1.6585,188.4973,0.8561
cuda,xcit_large_24_p8_224,5,1.9599,287.6743,0.9487
