dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,cudagraphify,compile_fx.<locals>.bw_compiler
cuda,BERT_pytorch,16,3.186135,65.464689,56.516199,1.737029,74.567995,5.059093,1.420591,0.201040,10.353862,30.286192
cuda,Background_Matting,4,2.337565,45.643916,38.476721,1.253219,80.147005,4.129844,1.802812,0.144935,0.000012,43.018197
cuda,LearningToPaint,96,0.765683,41.740573,38.974701,0.536838,80.374483,1.069645,0.472453,0.063775,0.299807,42.277806
cuda,Super_SloMo,6,1.871201,63.094658,56.684886,1.340838,92.763703,4.094712,1.582586,0.100013,0.000028,37.502363
cuda,alexnet,128,0.210782,12.596871,12.106557,0.128854,23.984698,0.444535,0.186972,0.014672,0.148181,12.162929
cuda,attention_is_all_you_need_pytorch,256,2.802428,85.048441,76.189429,1.962356,114.382093,4.349911,1.545032,0.231258,19.492458,59.790264
cuda,dcgan,32,0.203284,8.658004,8.138671,0.118113,15.251623,0.179029,0.074707,0.013252,0.123590,7.363530
cuda,demucs,4,0.502058
cuda,densenet121,4,7.664825,199.126148,178.310339,3.060503,341.967247,12.182679,4.318334,0.368433,0.000011,167.002846
cuda,dlrm,2048,0.496009,5.828026,5.324715,0.276780,16.018641,0.397684,0.116944,0.015536,0.150265,11.130484
cuda,drq,1,0.303918,13.370217,12.812760,0.092859,24.590258,0.147797,0.068432,0.015142,0.302989,12.184044
cuda,fastNLP_Bert,6,3.120269,84.554648,76.991699,1.660777,98.446680,4.557868,1.537128,0.193822,12.329837,35.571147
cuda,functorch_dp_cifar10,64,0.582536,20.394542,17.481065,0.632075,55.127693,2.079562,0.594065,0.065125,15.368653,53.696965
cuda,hf_Albert,8,1.548834,22.660550,15.702043,1.624309,47.896314,2.696747,1.022440,0.133171,19.538212,53.454925
cuda,hf_Bart,4,4.119409,61.549626,50.650964,2.189901,102.707615,4.379989,1.673011,0.225540,20.747156,75.148261
cuda,hf_Bert,4,3.078891,43.484182,35.582615,1.790985,45.779064,3.189510,1.297209,0.183689,1.828638,13.938745
cuda,hf_BigBird,2,10.296989,15.861989,9.903300,1.395365,20.336357,2.608994,1.172605,0.216990,12.642162,24.608053
cuda,hf_DistilBert,8,1.233430,18.776031,14.872969,1.075033,25.926912,1.703004,0.712435,0.095730,8.616283,20.808611
cuda,hf_GPT2,4,2.596640,40.203920,33.692711,1.508429,48.726374,3.833391,1.281698,0.166248,10.030182,26.682931
cuda,hf_GPT2_large,4,12.337426,122.903073,102.049029,4.684111,130.504906,11.084957,3.640496,0.482731,8.651074,42.123582
cuda,hf_Reformer,4,3.034708,40.383580,37.859391,0.570940,45.946281,1.199112,0.597730,0.064428,10.062227,18.776030
cuda,hf_T5,8,3.472259,61.588810,51.702444,1.544973,84.515348,3.848153,1.314118,0.220241,12.039591,46.540128
cuda,hf_T5_large,2,23.228658,252.710619,210.041136,5.595854,288.288920,21.317485,5.041631,0.855978,27.867967,112.286779
cuda,lennard_jones,1000,0.162276,2.090045,1.811223,0.054782,4.427624,0.069629,0.042116,0.006257,0.136593,2.813679
cuda,mnasnet1_0,32,1.958651,76.839030,69.966965,1.279798,138.613473,2.963109,1.285868,0.157537,13.141625,83.166715
cuda,mobilenet_v2,96,1.978566,73.098263,66.040601,1.645868,121.142145,3.358043,1.406634,0.172007,0.459226,57.311713
cuda,mobilenet_v3_large,32,2.191858,69.251381,61.847594,1.629495,124.876331,3.429526,1.771922,0.180354,12.960212,77.726363
cuda,moco,32,5.935559,83.420003,74.773755,2.666643,109.824328,4.454612,1.896417,0.213460,12.717994,50.601208
cuda,nvidia_deeprecommender,256,0.213278,3.798846,3.414953,0.083034,10.318867,0.128578,0.058040,0.008780,1.595595,8.590139
cuda,pytorch_CycleGAN_and_pix2pix,1,0.691258,16.605239,13.078197,0.607422,23.129093,1.737675,0.727381,0.072538,0.248297,10.956506
cuda,pytorch_stargan,16,0.665636,10.958166,8.048698,0.460022,30.028302,0.813421,0.293831,0.051788,99.494411,121.975154
cuda,pytorch_struct,200,0.308789,9.058209,8.297595,0.159893,25.154610,0.244749,0.271124,0.020784,75.437328,92.467582
cuda,pytorch_unet,1,0.868644,27.860894,24.893276,0.575316,43.940000,1.766620,0.581861,0.065225,0.258898,19.924391
cuda,resnet18,16,0.721051,21.854781,19.172492,0.556978,41.505349,1.603009,0.579660,0.062912,13.853981,36.783848
cuda,resnet50,32,2.057272,11.694227,4.456363,1.221883,6.633136,2.703231,1.155870,0.151916,0.406176,3.906358
cuda,resnext50_32x4d,8,2.075993,32.231393,24.919733,1.135723,58.734670,2.383189,1.054225,0.145930,14.316423,49.370756
cuda,shufflenet_v2_x1_0,128,2.265751,50.172234,42.417783,1.618625,88.487255,4.220815,1.729741,0.176960,0.000008,48.013253
cuda,soft_actor_critic,256,0.203238,2.721514,2.469504,0.058486,6.385143,0.069332,0.036063,0.006358,0.170073,4.151582
cuda,speech_transformer,32,4.127656,65.887754,56.898955,1.915123,82.293042,4.265551,1.781027,0.242260,41.632296,69.350236
cuda,squeezenet1_1,32,0.477141,13.014108,11.489168,0.235705,25.975740,0.707417,0.361780,0.040925,0.181362,14.921652
cuda,timm_efficientnet,32,3.410361,55.916063,47.119985,1.569818,98.520289,4.178068,2.042453,0.207929,0.496567,53.592451
cuda,timm_nfnet,128,3.984673,58.266893,45.241075,2.463503,85.275635,5.619281,1.474072,0.208750,0.709377,43.411194
cuda,timm_regnet,32,4.684139,53.298634,41.743114,1.502344,97.891626,3.740951,1.894641,0.224240,0.536924,58.362427
cuda,timm_resnest,32,1.034516,37.341235,33.714955,0.916457,73.505474,3.249376,1.244782,0.090122,53.688346,94.449199
cuda,timm_vision_transformer,8,1.794999,27.747406,22.230046,1.492235,68.837312,3.235726,1.231575,0.137363,82.838754,131.248883
cuda,timm_vision_transformer_large,8,10.248909,51.247104,31.428884,4.629359,92.065108,10.681030,4.323969,0.436927,56.226326,121.817306
cuda,timm_vovnet,32,2.168437,32.602985,27.101529,1.267365,91.329031,3.478390,1.740298,0.123837,0.000007,65.577800
cuda,tts_angular,64,0.244779,1.166476,1.055551,0.038512,2.126417,0.027037,0.013277,0.001426,0.000006,1.112291
cuda,vgg16,64,0.318559,12.641911,11.746217,0.174162,21.815384,0.772698,0.252513,0.024858,0.213643,10.474252
