dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,create_aot_dispatcher_function
cuda,BERT_pytorch,16,1.769947,5.475018
cuda,Background_Matting,4,0.854492,2.914245
cuda,LearningToPaint,96,0.427372,0.999410
cuda,Super_SloMo,6,0.957630,3.090358
cuda,alexnet,128,0.231636,0.316905
cuda,attention_is_all_you_need_pytorch,256,1.714760,5.610075
cuda,dcgan,32,0.208075,0.207238
cuda,demucs,4,0.352994
cuda,densenet121,4,1.932728,8.635689
cuda,dlrm,2048,0.501457,0.336058
cuda,drq,1,0.215496,0.326940
cuda,fastNLP_Bert,6,1.723751,4.801981
cuda,functorch_dp_cifar10,64,0.419479,1.173698
cuda,hf_Albert,8,1.296540,4.909564
cuda,hf_Bart,4,1.837935,6.068966
cuda,hf_Bert,4,1.627544,4.534519
cuda,hf_BigBird,2,8.247145,4.378183
cuda,hf_DistilBert,8,0.694726,2.186009
cuda,hf_GPT2,4,1.701577,4.511511
cuda,hf_GPT2_large,4,5.793076,13.628881
cuda,hf_Reformer,4,2.444750,1.846529
cuda,hf_T5,8,2.422521,6.896116
cuda,hf_T5_large,2,13.859514,31.194999
cuda,lennard_jones,1000,0.194216,0.143734
cuda,mnasnet1_0,32,0.741045,2.602140
cuda,mobilenet_v2,96,0.741961,2.340858
cuda,mobilenet_v3_large,32,0.839258,2.902695
cuda,nvidia_deeprecommender,256,0.220212,0.160756
cuda,pytorch_CycleGAN_and_pix2pix,1,0.425972,1.795478
cuda,pytorch_stargan,16,0.432165,1.490330
cuda,pytorch_unet,1,0.438116,1.113402
cuda,resnet18,16,0.415317,0.979688
cuda,resnet50,32,0.804700,2.786088
cuda,resnext50_32x4d,8,0.797957,2.776790
cuda,shufflenet_v2_x1_0,128,0.905975,3.081869
cuda,soft_actor_critic,256,0.250183,0.121449
cuda,speech_transformer,32,1.993674,5.955361
cuda,squeezenet1_1,32,0.371704,1.030070
cuda,tacotron2,64,12.995701,9.004700
cuda,timm_efficientdet,1,19.687977,18.141132
cuda,timm_efficientnet,32,1.758271,4.113776
cuda,timm_nfnet,128,2.077114,4.859571
cuda,timm_regnet,32,2.336893,5.097744
cuda,timm_resnest,32,0.605206,1.608240
cuda,timm_vision_transformer,8,1.027974,3.174128
cuda,timm_vision_transformer_large,8,3.224196,11.339585
cuda,timm_vovnet,32,1.524763,2.168864
cuda,tts_angular,64,0.270328,0.045208
cuda,vgg16,64,0.293042,0.634873
cuda,yolov3,16,2.828374,4.074691
