dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,cudagraphify,compile_fx.<locals>.bw_compiler
cuda,AlbertForMaskedLM,2,1.311659,14.193253,7.793008,1.380376,24.293418,2.969810,1.000779,0.131670,8.761740,26.742998
cuda,AlbertForQuestionAnswering,2,1.316887,11.580495,5.112464,1.357332,8.892241,2.993008,1.010008,0.129938,0.621055,5.856473
cuda,BartForCausalLM,2,1.393541,22.833183,15.848342,1.380070,31.901441,2.789524,1.172282,0.155045,8.691847,26.480446
cuda,BartForConditionalGeneration,1,3.899604,55.644798,36.187774,3.205903,65.222325,7.467821,2.499466,0.382655,1.031356,33.551550
cuda,BertForMaskedLM,64,1.617702,30.356310,23.044276,1.503738,34.134454,3.555299,1.298326,0.180934,11.252322,23.966413
cuda,BertForQuestionAnswering,64,1.644256,12.518312,5.181313,1.484146,8.750879,3.471630,1.279831,0.180662,0.487738,5.658854
cuda,BigBird,1,7.956331,10.972939,5.646831,1.115170,13.074631,2.377198,1.133796,0.216174,13.111072,21.788845
cuda,BlenderbotSmallForCausalLM,64,0.970977,15.196710,10.480993,1.197632,24.289657,1.998399,0.855208,0.110161,13.090039,28.172190
cuda,BlenderbotSmallForConditionalGeneration,32,2.701914,35.786500,22.921436,2.681859,48.539442,5.555340,2.117178,0.286985,18.975518,47.469939
cuda,CamemBert,1,1.639514,28.448606,21.098847,1.287575,30.675557,3.187055,1.106882,0.170590,3.125061,14.110325
cuda,DistillGPT2,1,0.848899,13.239093,10.317266,0.857738,18.436100,1.473964,0.595189,0.083954,0.000006,9.030101
cuda,ElectraForCausalLM,1,1.643535,28.068043,20.708742,1.305485,32.193810,3.202211,1.133352,0.176126,3.869393,16.779118
cuda,ElectraForQuestionAnswering,64,1.648048,30.518909,23.135078,1.505835,34.750738,3.529892,1.295372,0.182185,10.376235,23.618204
cuda,GPT2ForSequenceClassification,4,1.655709,29.599154,23.742297,1.566393,33.955870,3.855676,1.267445,0.161569,6.915220,18.801201
cuda,LayoutLMForMaskedLM,16,1.771278,30.777284,23.211407,1.551899,29.996511,3.647276,1.325897,0.181412,0.000017,8.460658
cuda,LayoutLMForSequenceClassification,16,1.751852,15.239192,7.787377,1.521960,15.605707,4.242170,1.370854,0.181306,0.000010,9.461504
cuda,M2M100ForConditionalGeneration,2,3.578971,58.788791,42.118503,4.118568,106.537051,8.248146,3.272186,0.437150,44.299350,113.114287
cuda,MBartForCausalLM,16,1.413655,23.401440,16.200741,1.611391,33.936311,3.626142,1.350609,0.163530,7.867740,27.331403
cuda,MBartForConditionalGeneration,8,3.921147,55.780044,36.173377,4.301407,73.210688,9.209622,3.158028,0.399522,14.181137,55.819702
cuda,MT5ForConditionalGeneration,2,3.812800,65.433070,52.123831,2.385697,82.625642,6.431865,1.836173,0.312228,47.840311,80.939523
cuda,MegatronBertForCausalLM,2,3.585307,68.601627,53.714078,3.357177,69.316399,8.413919,2.707272,0.350362,6.094565,25.742826
cuda,MegatronBertForQuestionAnswering,8,3.560492,60.677143,45.933110,3.066258,56.302737,8.051818,2.489449,0.334624,12.521595,26.653794
cuda,MobileBertForMaskedLM,16,8.719941,66.820741,37.678829,4.164625,66.026422,11.990965,4.330141,0.713592,19.139360,52.067019
cuda,MobileBertForQuestionAnswering,32,8.808331,66.832364,37.557640,4.173986,61.553727,12.004200,4.332345,0.712912,10.425824,39.018612
cuda,OPTForCausalLM,4,1.465765,24.120291,17.794475,1.687115,38.672159,3.956345,1.408290,0.160145,19.017603,41.689307
cuda,PLBartForCausalLM,16,0.768150,16.649386,12.858942,0.833278,25.633802,1.587446,0.668278,0.084929,9.617908,23.284750
cuda,PLBartForConditionalGeneration,8,1.927076,39.844417,29.948802,2.221416,61.051018,4.387078,1.672987,0.234021,29.002600,62.475629
cuda,PegasusForCausalLM,8,1.479915,14.863494,7.763058,1.557914,18.902959,3.629576,1.295754,0.162762,13.404914,26.226618
cuda,PegasusForConditionalGeneration,4,3.597531,42.501026,24.400174,3.875073,60.794142,9.193001,3.369369,0.435107,20.814077,61.387464
cuda,RobertaForCausalLM,4,1.660411,30.927946,23.444556,1.651541,29.633281,3.661536,1.331893,0.182618,18.618040,26.578726
cuda,RobertaForQuestionAnswering,64,1.653926,12.550075,5.177832,1.488694,7.494549,3.496392,1.280855,0.178431,0.501244,4.425413
cuda,Speech2Text2ForCausalLM,64,0.820883,17.304018,14.094254,0.718146,30.485530,1.460295,0.675992,0.085809,9.493158,26.658348
cuda,T5ForConditionalGeneration,4,2.678892,42.858048,33.949822,1.916920,52.868807,3.580800,1.298513,0.217419,18.799557,39.775933
cuda,T5Small,1,2.539963,43.687637,35.110775,1.598387,54.784152,3.240183,1.118714,0.208750,16.670873,38.080061
cuda,TrOCRForCausalLM,8,1.384624,12.797128,5.633840,1.356315,9.415081,2.789334,1.132618,0.148999,0.485615,5.731922
cuda,XGLMForCausalLM,1,2.875475,50.432149,35.250690,2.882793,134.426355,6.760255,2.233658,0.311056,25.238715,127.536346
