dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,cudagraphify,compile_fx.<locals>.bw_compiler,CachingAutotuner.autotune_to_one_config
cuda,DistilBertForMaskedLM,128,8.792657,7.373049,3.651346,1.177542,5.561769,1.698571,0.799725,0.122418,1.523181,4.669048,1.148305
cuda,DistilBertForQuestionAnswering,256,8.931769,7.508030,3.723059,1.174965,5.712224,1.945977,0.809026,0.120865,0.956119,4.177274,0.578504
cuda,DistillGPT2,16,11.158180,9.785503,6.304662,1.208099,8.304121,1.722461,0.798640,0.105001,1.611585,2.142163,4.870782
cuda,ElectraForCausalLM,32,17.733607,14.458695,7.528216,2.495965,13.155542,3.688306,1.580331,0.271359,3.702984,3.048122,11.940934
cuda,ElectraForQuestionAnswering,64,16.123285,12.899029,6.014724,2.519939,10.885271,3.579007,1.530315,0.275765,2.292847,9.793813,1.734968
cuda,GPT2ForSequenceClassification,4,17.301340,14.472384,8.215925,2.364471,10.927567,3.613917,1.435217,0.227512,1.287144,1.495024,6.459672
cuda,GoogleFnet,16,12.009357,10.299632,6.826378,1.295550,10.494459,1.842662,0.790512,0.123964,3.875820,1.739712,8.918418
cuda,LayoutLMForMaskedLM,16,18.570379,15.079728,8.067493,2.384173,10.757213,3.650449,1.554201,0.275339,1.979038,1.827200,7.356544
cuda,LayoutLMForSequenceClassification,16,18.592835,15.104171,8.079206,2.579121,12.602386,4.521080,1.806824,0.270999,6.576344,6.439293,13.791106
cuda,M2M100ForConditionalGeneration,16,39.740840,32.061513,15.750449,5.527414,21.453672,8.359989,3.785784,0.756691,3.683392,8.466154,15.442985
cuda,MBartForCausalLM,4,18.288872,15.140394,8.732760,2.239866,11.712692,3.608522,1.517878,0.272317,1.393207,1.350397,6.717489
cuda,MBartForConditionalGeneration,2,41.448378,33.617155,16.878283,7.024740,20.624712,9.150811,3.753289,0.993637,1.006597,0.518333,12.053319
cuda,MT5ForConditionalGeneration,16,27.861308,22.798302,10.109006,3.789582,15.210881,6.124981,2.082658,0.491644,3.952584,20.484894,13.026769
cuda,MegatronBertForCausalLM,4,31.564174,25.121410,11.358817,4.961737,15.295231,7.760284,2.985019,0.663183,1.148651,10.261810,0.392236
cuda,MegatronBertForQuestionAnswering,8,31.653364,25.170234,11.433029,4.965651,15.526428,7.735924,2.960361,0.678425,1.689076,10.963718,0.774582
cuda,MobileBertForMaskedLM,64,34.871932,27.769841,7.358719,5.830532,19.381988,9.660428,4.310759,2.320071,3.034472,21.219382,1.723111
cuda,MobileBertForQuestionAnswering,128,35.225600,28.074871,7.366156,5.906278,19.402095,9.567877,4.316399,2.480066,2.696580,20.970636,1.038033
cuda,OPTForCausalLM,2,16.893081,14.107265,7.619712,2.214486,10.454319,4.045444,1.580870,0.265187,1.472421,1.732572,6.623578
cuda,PLBartForCausalLM,8,10.311596,8.781469,5.182278,1.171295,7.340202,1.764509,0.821162,0.124847,1.082269,1.209912,4.468850
cuda,PLBartForConditionalGeneration,4,21.734975,17.879655,8.943584,3.047082,12.762916,5.050171,2.035212,0.401199,1.694118,1.716938,8.703819
cuda,PegasusForCausalLM,32,16.822056,13.779548,7.265205,2.145887,10.716198,3.554422,1.503621,0.266716,1.708066,1.600630,7.410078
cuda,PegasusForConditionalGeneration,32,31.295614,27.613865,11.513329,4.422857,17.190555,7.381540,3.155513,0.676085,2.034644,0.669829,12.359659
cuda,RobertaForCausalLM,16,16.564070,13.372555,6.567406,2.503854,8.806788,3.569955,1.521937,0.271093,0.920321,0.719070,5.774630
cuda,RobertaForQuestionAnswering,16,15.861089,12.685432,5.867642,2.274741,8.057736,3.518009,1.497241,0.265083,0.608867,5.368401
cuda,Speech2Text2ForCausalLM,256,10.351996,8.787274,5.601739,1.006478,8.256989,1.536791,0.763484,0.122451,1.294351,1.099723,5.011530
cuda,T5ForConditionalGeneration,4,19.635171,16.161962,7.785203,2.344836,11.659116,4.464628,1.516364,0.307809,2.455394,5.837007,8.799806
cuda,T5Small,4,19.733976,16.271815,7.923639,2.338253,11.783308,4.451745,1.515564,0.307465,2.285672,5.661008,8.611997
cuda,XGLMForCausalLM,8,34.575868,28.682378,14.892440,5.314825,20.048437,8.756162,3.186734,0.776780,4.200212,22.135726,14.897052
cuda,XLNetLMHeadModel,8,47.370078,40.260571,19.759874,8.253680,23.841983,13.364989,3.521414,0.827377,7.935530,13.029409
cuda,YituTechConvBert,16,24.454792,19.859233,9.516862,4.111002,14.508259,5.643525,2.219945,0.461358,6.100212,7.938370,15.374354
