dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,cudagraphify,CachingAutotuner.autotune_to_one_config,compile_fx.<locals>.bw_compiler
cuda,pytorch_unet,1,0.812773,6.397554,3.403730,1.205130,5.449325,2.093946,0.847764,0.084460,0.188453,3.485106
cuda,resnet152,32,4.844513,31.742715,12.036854,7.249536,15.890871,8.817471,3.285460,0.932317,3.326766,14.732973,2.494383
cuda,resnet18,16,0.664758,5.830774,3.429282,1.110919,4.675002,1.586724,0.651792,0.073143,2.869519,5.263599,2.671730
cuda,resnet50,32,1.658432,11.920177,5.361072,2.315850,7.762278,3.256667,1.611029,0.219946,2.767874,7.584821,2.458383
cuda,resnext50_32x4d,8,1.660248,11.284137,4.693963,2.201973,7.212701,3.102030,1.329813,0.200422,2.967802,7.787651,2.664937
cuda,shufflenet_v2_x1_0,128,1.992590,13.953951,6.517205,2.578591,9.515208,4.370640,2.193605,0.287531,0.355205,6.040709
cuda,soft_actor_critic,256,0.166754,1.863285,1.604192,0.069146,2.583267,0.070248,0.041945,0.006495,0.317083,1.370616
cuda,speech_transformer,32,3.337028,17.271552,9.258012,2.577357,13.641271,5.652908,2.131502,0.294512,0.191184,7.487488
cuda,squeezenet1_1,32,0.313844,3.268695,2.352233,0.513235,3.961044,1.516581,0.624963,0.045334,0.171680,2.309346
cuda,timm_efficientdet,1,13.935073,47.755191,20.578174,11.121449,35.623182,20.352608,5.795349,1.327142,32.324662,42.435203,58.946523
cuda,timm_efficientnet,32,2.815262,14.939272,7.189302,3.108312,10.713886,4.658782,2.222878,0.288432,38.018185,44.773293,37.703639
cuda,timm_nfnet,128,3.055172,12.387924,4.757571,3.365872,10.875055,4.643761,1.704431,0.267802,1.102569,10.709644,0.664245
cuda,timm_regnet,32,3.568554,15.372914,6.068952,3.232425,9.398428,4.496068,1.703529,0.344991,18.986908,25.689316,18.458550
cuda,timm_resnest,32,0.934417,8.552755,5.286989,1.330233,8.255478,3.153037,1.276446,0.099477,29.805354,41.162728,34.154648
cuda,timm_vision_transformer,8,1.535727,9.119492,4.199965,1.638952,9.908720,2.807764,1.288426,0.209510,11.740971,14.859610,19.166390
cuda,timm_vision_transformer_large,8,5.048794,27.434894,11.418520,6.238245,29.551446,9.686499,5.245309,1.217496,10.435787,10.879518,35.072626
cuda,timm_vovnet,32,2.015808,10.163005,5.200005,1.930123,8.587530,3.801595,1.747125,0.156394,2.749826,8.143168,2.508188
cuda,tts_angular,64,0.117904,1.094034,0.988029,0.046930,1.511279,0.027143,0.014777,0.001451,0.095630,0.668113
cuda,vgg16,64,0.212955,2.503014,1.886452,0.336617,3.037455,0.874681,0.370440,0.027318,0.212805,1.710984
cuda,yolov3,16,2.766001,18.549554,8.780131,3.668409,12.968513,6.586760,2.385672,0.358877,0.510515,8.515587
