dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,CachingAutotuner.autotune_to_one_config,compile_fx.<locals>.bw_compiler
cuda,BERT_pytorch,16,2.615288,13.708142,6.702483,2.406417,10.097464,4.080620,1.562545,0.310148,9.027058,6.094413
cuda,Background_Matting,4,1.718953,11.989660,5.670781,2.742636,9.770608,5.138803,2.191147,0.226284,6.934742
cuda,LearningToPaint,96,0.702326,5.389688,2.804264,0.962298,3.954114,1.380668,0.535165,0.076964,2.149659
cuda,Super_SloMo,6,1.953095,14.032366,8.208851,2.987143,11.176682,5.870631,2.167984,0.137034,6.043822
cuda,alexnet,128,0.136030,2.163218,1.804673,0.231133,3.232932,0.981150,0.281975,0.015623,1.667212
cuda,attention_is_all_you_need_pytorch,256,2.328200,15.395414,7.613687,2.329752,10.158845,4.288951,1.722138,0.353250,9.484858,5.207753
cuda,dcgan,32,0.139771,1.811500,1.358975,0.191499,2.000312,0.189293,0.080390,0.012679,0.840464
cuda,demucs,4,0.306594
cuda,densenet121,4,4.012976,32.268802,15.246753,6.917626,22.285503,13.032015,4.196965,0.644107,14.204057
cuda,dlrm,1024,0.252902,1.675775,1.212704,0.173495,2.163682,0.370341,0.122486,0.014922,1.132453
cuda,drq,1,0.255870,2.355987,1.894774,0.150018,2.970424,0.170617,0.085181,0.015165,1.233993
cuda,fastNLP_Bert,6,2.747915,14.847483,8.252661,2.108446,11.186257,3.605331,1.612196,0.292505,4.346050,5.328960
cuda,functorch_dp_cifar10,64,0.428537,5.882447,3.398188,1.591306,5.829722,2.131189,0.687246,0.072066,4.067570,2.660117
cuda,hf_Albert,8,2.231152,9.980734,3.808609,1.980202,7.067720,3.170395,1.126637,0.144403,5.327176,3.149993
cuda,hf_Bart,4,3.153132,17.104541,8.283055,3.256755,12.329390,4.262699,1.899841,0.391105,4.187540,7.430162
cuda,hf_Bert,4,2.637158,11.376364,4.895012,2.264788,7.416010,3.142009,1.436040,0.289602,4.878627,0.415849
cuda,hf_DistilBert,8,1.178540,6.380779,2.889102,1.286096,4.968822,1.550756,0.776999,0.116951,3.415964,1.895704
cuda,hf_GPT2,4,2.663374,10.984148,4.962620,2.180556,7.753960,3.356568,1.357248,0.246624,5.059161,1.802970
cuda,hf_GPT2_large,4,8.748995,31.857678,14.227946,8.250894,20.668968,10.737939,3.987423,1.290059,14.956633,1.362554
cuda,hf_Longformer,2,9.143987,108.198448,92.535653,7.537572,98.570445,77.088360,4.776987,0.404567,0.748598,13.879834
cuda,hf_Reformer,4,2.224574,9.052608,7.868385,0.739519,8.759953,1.514413,0.587098,0.052168,3.167253,1.666930
cuda,hf_T5,8,3.396964,14.756522,7.086215,2.589652,10.727115,4.078122,1.515510,0.282439,5.958161,6.353563
cuda,hf_T5_large,2,17.129633,53.035611,22.373730,10.521844,36.320508,19.776800,5.809096,2.234288,23.845028,24.960261
cuda,lennard_jones,1000,0.102715,1.280817,1.007077,0.073072,1.573369,0.071848,0.045387,0.006496,0.643740
cuda,mnasnet1_0,32,1.542286,12.257141,6.221230,2.331659,8.587620,3.728742,1.487546,0.212592,4.961471,2.477212
cuda,mobilenet_v2,96,1.684756,13.625720,6.721866,2.700431,8.503314,3.896821,1.594039,0.240850,4.578143
cuda,mobilenet_v3_large,32,1.711491,13.388428,6.520683,2.551037,9.688483,4.228347,1.658910,0.242973,6.047812,29.544416
cuda,nvidia_deeprecommender,256,0.171730,1.546308,1.150775,0.130901,2.225748,0.123654,0.072165,0.010020,1.212171,0.440586
cuda,pytorch_CycleGAN_and_pix2pix,1,0.655446,4.280115,2.066145,0.970199,4.545646,1.823873,0.649634,0.061708,3.483099
cuda,pytorch_stargan,16,0.652026,5.925605,3.195435,0.964157,4.693638,1.403643,0.593521,0.058990,29.616113,2.505821
