dev,name,batch_size,_compile,OutputGraph.call_user_compiler,create_aot_dispatcher_function
cuda,BERT_pytorch,16,9.863028,6.294911,6.242177
cuda,Background_Matting,4,7.518831,4.821122,4.805514
cuda,LearningToPaint,96,2.793185,1.748950,1.734819
cuda,Super_SloMo,6,7.107663,4.954593,4.940392
cuda,alexnet,128,0.640959,0.295153,0.280815
cuda,attention_is_all_you_need_pytorch,256,9.655453,6.258296,6.243410
cuda,dcgan,32,0.626587,0.317919,0.303731
cuda,demucs,4,1.863455,0.900257,0.886558
cuda,densenet121,4,18.971542,12.393009,12.375392
cuda,dlrm,1024,0.608516,0.327154,0.313509
cuda,drq,1,0.837775,0.344480,0.330163
cuda,fastNLP_Bert,6,9.267613,5.509393,5.493534
cuda,functorch_dp_cifar10,64,2.157703,1.261113,1.246802
cuda,hf_Albert,8,6.156928,4.400748,4.386484
cuda,hf_Bart,4,14.032277,7.279044,7.260250
cuda,hf_Bert,4,9.991766,5.364612,5.348759
cuda,hf_Bert_large,4,20.509639,10.613691,10.596394
cuda,hf_BigBird,2,34.105716,23.509595,23.484248
cuda,hf_DistilBert,8,4.668173,2.680251,2.664972
cuda,hf_GPT2,4,8.160454,5.037690,5.022615
cuda,hf_GPT2_large,4,26.181373,14.932117,14.915006
cuda,hf_Longformer,2,30.503418,20.706722,20.669325
cuda,hf_Reformer,4,4.730916,2.160340,2.143769
cuda,hf_T5,8,11.117038,6.777923,6.761858
cuda,hf_T5_large,2,45.752132,26.571523,26.549478
cuda,lennard_jones,1000,0.450042,0.182227,0.168279
cuda,mnasnet1_0,32,6.634011,4.249435,4.234098
cuda,mobilenet_v2,96,7.070387,4.602190,4.586541
cuda,mobilenet_v2_quantized_qat,96,13.103836,9.861671,9.842876
cuda,mobilenet_v3_large,32,7.506072,4.846646,4.831562
cuda,nvidia_deeprecommender,256,0.584361,0.253217,0.239628
cuda,phlippe_densenet,128,7.174569,4.564961,4.549680
cuda,phlippe_resnet,128,2.701804,1.679139,1.664928
cuda,pytorch_CycleGAN_and_pix2pix,1,2.699716,1.817616,1.802511
cuda,pytorch_stargan,16,3.119464,2.182346,2.168041
cuda,pytorch_struct,200,1.097120,0.591878,0.578407
cuda,pytorch_unet,1,3.529267,2.240239,2.226460
cuda,resnet152,32,22.202246,13.178567,13.159375
cuda,resnet18,16,2.670973,1.667789,1.653645
cuda,resnet50,32,7.080680,4.536133,4.520600
cuda,resnet50_quantized_qat,32,12.605310,9.495363,9.476359
cuda,resnext50_32x4d,8,7.010096,4.500816,4.485480
cuda,shufflenet_v2_x1_0,128,7.969708,5.211644,5.191772
cuda,soft_actor_critic,256,0.469029,0.161519,0.147828
cuda,speech_transformer,32,12.253350,7.395286,7.377557
cuda,squeezenet1_1,32,1.516949,0.767541,0.753913
cuda,timm_efficientdet,1,39.570333,21.007365,20.988005
cuda,timm_efficientnet,32,9.995790,5.743000,5.727345
cuda,timm_nfnet,128,10.703807,5.952261,5.937083
cuda,timm_regnet,32,11.821644,6.453541,6.437894
cuda,timm_resnest,32,3.690960,2.279874,2.265156
cuda,timm_vision_transformer,8,6.228857,3.862286,3.847091
cuda,timm_vision_transformer_large,8,22.751924,12.933131,12.912970
cuda,timm_vovnet,32,5.940786,3.367764,3.353699
cuda,torchrec_dlrm,32,2.089728,0.886375,0.873116
cuda,tts_angular,64,0.470540,0.178279,0.164729
cuda,vgg16,64,1.009773,0.500649,0.486511
cuda,yolov3,16,10.743198,6.504854,6.488086
