dev,name,batch_size,_compile,OutputGraph.call_user_compiler
cuda,AlbertForMaskedLM,4,1.807643,0.000287
cuda,AlbertForQuestionAnswering,4,1.795298,0.000280
cuda,AllenaiLongformerBase,4,9.814997,0.004520
cuda,BartForCausalLM,4,4.125846,0.000856
cuda,BartForConditionalGeneration,2,10.864828,0.001292
cuda,BertForMaskedLM,16,4.576157,0.000547
cuda,BertForQuestionAnswering,16,4.675717,0.000618
cuda,BlenderbotForCausalLM,4,8.469486,0.001640
cuda,BlenderbotSmallForCausalLM,64,2.888646,0.000637
cuda,BlenderbotSmallForConditionalGeneration,64,6.562967,0.000889
cuda,CamemBert,16,4.575547,0.000576
cuda,DebertaForMaskedLM,4,5.272345,0.002461
cuda,DebertaForQuestionAnswering,8,5.445039,0.002589
cuda,DebertaV2ForMaskedLM,1,11.988588,0.004865
cuda,DebertaV2ForQuestionAnswering,2,11.878926,0.004955
cuda,DistilBertForMaskedLM,128,1.798568,0.000311
cuda,DistilBertForQuestionAnswering,256,1.774917,0.000302
cuda,DistillGPT2,16,1.640078,0.000278
cuda,ElectraForCausalLM,32,4.739549,0.000649
cuda,ElectraForQuestionAnswering,64,4.668386,0.000572
cuda,GPT2ForSequenceClassification,4,3.253301,0.000489
cuda,GoogleFnet,16,2.158551,0.000905
cuda,LayoutLMForMaskedLM,16,4.741164,0.000788
cuda,LayoutLMForSequenceClassification,16,4.627276,0.000664
cuda,M2M100ForConditionalGeneration,16,10.748575,0.001633
cuda,MBartForCausalLM,4,4.154786,0.000884
cuda,MBartForConditionalGeneration,2,11.210905,0.001419
cuda,MT5ForConditionalGeneration,16,6.181895,0.000875
cuda,MegatronBertForCausalLM,4,9.917386,0.001011
cuda,MegatronBertForQuestionAnswering,8,9.846800,0.001026
cuda,MobileBertForMaskedLM,64,11.477189,0.000612
cuda,MobileBertForQuestionAnswering,128,11.556470,0.000581
cuda,OPTForCausalLM,2,4.078524,0.000880
cuda,PLBartForCausalLM,8,2.327954,0.000449
cuda,PLBartForConditionalGeneration,4,5.996625,0.000907
cuda,PegasusForCausalLM,32,4.011133,0.000865
cuda,PegasusForConditionalGeneration,32,3.639358,0.000464
cuda,RobertaForCausalLM,16,4.596007,0.000625
cuda,RobertaForQuestionAnswering,16,4.538903,0.000567
cuda,Speech2Text2ForCausalLM,256,2.161164,0.000503
cuda,T5ForConditionalGeneration,4,4.375453,0.000698
cuda,T5Small,4,4.269400,0.000694
cuda,TrOCRForCausalLM,32,4.266285,0.000920
cuda,XGLMForCausalLM,8,7.993214,0.001641
cuda,XLNetLMHeadModel,8,9.695249,0.001585
cuda,YituTechConvBert,16,6.797898,0.000900
