dev,name,batch_size,_compile,OutputGraph.call_user_compiler,create_aot_dispatcher_function
cuda,BERT_pytorch,16,11.837243,7.914684,7.862876
cuda,Background_Matting,4,8.415440,5.553868,5.538491
cuda,LearningToPaint,96,3.171382,2.049791,2.035583
cuda,Super_SloMo,6,8.241783,5.912160,5.898341
cuda,alexnet,128,0.747630,0.388052,0.374327
cuda,attention_is_all_you_need_pytorch,256,11.339163,7.851918,7.837041
cuda,dcgan,32,0.690525,0.365314,0.351244
cuda,demucs,4,2.091640,1.074989,1.061121
cuda,densenet121,4,20.366529,13.643915,13.626156
cuda,dlrm,1024,0.758415,0.440324,0.427126
cuda,drq,1,1.006716,0.478609,0.464089
cuda,fastNLP_Bert,6,11.454445,7.323932,7.307369
cuda,functorch_dp_cifar10,64,2.519953,1.571753,1.557444
cuda,hf_Albert,8,8.574448,6.399236,6.383897
cuda,hf_Bart,4,17.533018,9.543337,9.525890
cuda,hf_Bert,4,12.048151,7.230732,7.215050
cuda,hf_Bert_large,4,24.685119,14.196926,14.180057
cuda,hf_BigBird,2,37.668736,26.455496,26.430087
cuda,hf_DistilBert,8,5.674948,3.584835,3.570396
cuda,hf_GPT2,4,9.936249,6.353513,6.337554
cuda,hf_GPT2_large,4,31.267519,19.224441,19.205983
cuda,hf_Longformer,2,32.084500,22.032460,21.994779
cuda,hf_Reformer,4,5.230494,2.529425,2.512476
cuda,hf_T5,8,12.804514,8.152965,8.136864
cuda,hf_T5_large,2,51.826648,31.596534,31.572414
cuda,lennard_jones,1000,0.584394,0.285557,0.271212
cuda,mnasnet1_0,32,7.601084,5.047156,5.030628
cuda,mobilenet_v2,96,7.936580,5.309101,5.293695
cuda,mobilenet_v3_large,32,8.629785,5.806748,5.791731
cuda,nvidia_deeprecommender,256,0.753873,0.384763,0.370622
cuda,phlippe_densenet,128,7.949345,5.305577,5.290044
cuda,phlippe_resnet,128,2.999861,1.913886,1.899197
cuda,pytorch_CycleGAN_and_pix2pix,1,3.149520,2.183501,2.168318
cuda,pytorch_stargan,16,3.312689,2.340442,2.325307
cuda,pytorch_struct,200,1.387794,0.821306,0.807426
cuda,pytorch_unet,1,3.948377,2.581350,2.567247
cuda,resnet152,32,24.810733,15.194909,15.174183
cuda,resnet18,16,2.978802,1.913683,1.899303
cuda,resnet50,32,7.843877,5.174836,5.152636
cuda,resnext50_32x4d,8,7.896398,5.194193,5.178636
cuda,shufflenet_v2_x1_0,128,8.671464,5.659623,5.644075
cuda,soft_actor_critic,256,0.558950,0.228798,0.214780
cuda,speech_transformer,32,14.862287,9.656813,9.639820
cuda,squeezenet1_1,32,1.774285,0.992373,0.978240
cuda,timm_efficientdet,1,45.005115,25.106236,25.084174
cuda,timm_efficientnet,32,11.252733,6.855036,6.838875
cuda,timm_nfnet,128,11.642571,6.815475,6.800425
cuda,timm_regnet,32,13.304204,7.696838,7.680256
cuda,timm_resnest,32,4.231923,2.633075,2.618721
cuda,timm_vision_transformer,32,7.662923,5.054548,5.039877
cuda,timm_vovnet,32,6.444214,3.802935,3.788462
cuda,tts_angular,64,0.492491,0.189254,0.175663
cuda,vgg16,64,1.217829,0.673805,0.660423
cuda,yolov3,16,11.805576,7.445678,7.429403
