dev,name,batch_size,_compile,OutputGraph.call_user_compiler,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,cudagraphify,CachingAutotuner.autotune_to_one_config,compile_fx.<locals>.bw_compiler
cuda,BERT_pytorch,16,34.732956,30.858482,26.954754,16.380007,8.511941,20.596233,4.876723,2.768225,0.365458,11.668127,27.819938,24.650569
cuda,Background_Matting,4,29.237337,26.379563,21.839558,13.543110,2.955639,21.930793,6.253979,3.320858,0.286144,18.010467,34.157582,29.591951
cuda,LearningToPaint,96,22.562662,21.443409,14.361751,11.017635,1.306620,17.344386,1.469692,0.861067,0.094081,13.832009,26.163611,21.564175
cuda,Super_SloMo,6,29.020403,26.684992,22.411240,14.519741,2.885478,21.630059,6.481035,2.906617,0.174901,8.785611,18.954839,8.337185
cuda,alexnet,128,9.267870,8.897365,4.534110,4.013165,0.728824,8.659295,1.032092,0.359684,0.019555,4.982886,10.373204,4.812535
cuda,attention_is_all_you_need_pytorch,256,35.015996,31.495708,27.882257,17.414858,10.881989,22.525227,5.675819,2.709766,0.436344,14.475264,32.437370,30.746158
cuda,dcgan,32,8.744192,8.411808,4.080780,3.470128,0.229162,4.876451,0.384480,0.135743,0.016093,0.131157,1.786530
cuda,demucs,4,20.483557,19.442153,14.921935,13.545073,0.600515,20.851962,1.413165,0.797264,0.057269,6.497289,9.413321,14.452070
cuda,densenet121,4,67.274458,60.467320,55.848374,35.074513,8.210886,50.524783,15.328673,6.454284,0.796324,29.480061,58.091072,54.118351
cuda,drq,1,12.244483,11.708903,6.064024,5.448215,0.841087,7.919096,0.253086,0.144727,0.019952,0.432518,3.763416
cuda,fastNLP_Bert,6,37.253978,33.266542,29.717632,20.367990,8.511220,24.055964,5.022131,2.565781,0.354565,0.391901,6.771180,12.830916
cuda,functorch_dp_cifar10,64,17.499359,16.545277,12.120586,8.985151,1.627322,16.128919,2.446651,1.209288,0.082405,28.009583,36.799504,36.871956
cuda,hf_Albert,8,32.770447,30.589852,26.703460,19.118092,7.867641,27.396422,3.419266,1.616796,0.163725,2.793300,10.213712,19.104284
