,Compiler,torchbench,huggingface,timm_models
eager,eager,4.36,6.49,5.18
aot_eager,aot_eager,10.62,16.89,14.47
inductor,inductor,74.72,78.42,126.24
inductor_no_cudagraphs,inductor_no_cudagraphs,73.91,73.90,125.13
