dev,name,batch_size,speedup
cuda,adv_inception_v3,128,1.1350
cuda,beit_base_patch16_224,128,0.9622
cuda,botnet26t_256,128,1.1947
cuda,cait_m36_384,4,0.9861
cuda,coat_lite_mini,128,1.0742
cuda,convit_base,64,1.1830
cuda,convmixer_768_32,64,1.0430
cuda,convnext_base,0,0.0000
cuda,crossvit_9_240,64,1.0597
cuda,cspdarknet53,64,1.0726
cuda,deit_base_distilled_patch16_224,128,1.0219
cuda,densenet121,128,1.1566
cuda,dla102,128,1.2978
cuda,dm_nfnet_f0,128,1.2284
cuda,dpn107,64,1.0061
cuda,eca_botnext26ts_256,128,1.1679
cuda,eca_halonext26ts,128,1.1612
cuda,ecaresnet101d,128,1.2595
cuda,ese_vovnet19b_dw,128,1.0808
cuda,fbnetc_100,128,1.0349
cuda,fbnetv3_b,128,0.9849
cuda,gernet_l,128,1.0240
cuda,ghostnet_100,128,0.9995
cuda,gluon_inception_v3,128,1.1348
cuda,gluon_senet154,64,1.1483
cuda,gluon_xception65,32,1.0346
cuda,gmixer_24_224,128,1.0677
cuda,gmlp_s16_224,128,1.0041
cuda,hardcorenas_a,128,1.0757
cuda,hrnet_w18,128,1.3241
cuda,inception_v3,0,0.0000
cuda,jx_nest_base,64,0.9998
cuda,lcnet_050,128,1.3074
cuda,legacy_senet154,0,0.0000
cuda,levit_128,0,0.0000
cuda,mixer_b16_224,128,0.9923
cuda,mixnet_l,128,1.0305
cuda,mnasnet_100,128,1.0309
cuda,mobilenetv2_100,128,1.0518
cuda,mobilenetv3_large_100,128,1.0563
cuda,mobilevit_s,128,1.0907
cuda,nasnetalarge,16,1.1021
cuda,nfnet_l0,128,1.1834
cuda,pit_b_224,64,1.0626
cuda,pnasnet5large,16,1.0860
cuda,poolformer_m36,0,0.0000
cuda,regnety_002,128,1.3549
cuda,repvgg_a2,128,0.9995
cuda,res2net101_26w_4s,128,1.1801
cuda,res2net50_14w_8s,128,1.2509
cuda,res2next50,128,1.1835
cuda,resmlp_12_224,0,0.0000
cuda,resnest101e,64,1.2029
cuda,resnet18,128,1.1785
cuda,rexnet_100,128,1.0400
cuda,sebotnet33ts_256,128,1.1741
cuda,selecsls42b,128,1.2128
cuda,spnasnet_100,128,0.9828
cuda,swin_base_patch4_window7_224,64,0.9997
cuda,swsl_resnext101_32x16d,32,1.1100
cuda,tf_efficientnet_b0,128,1.0381
cuda,tf_mixnet_l,128,1.0308
cuda,tinynet_a,128,0.9899
cuda,tnt_s_patch16_224,128,1.5916
cuda,twins_pcpvt_base,128,1.1002
cuda,visformer_small,128,1.0208
cuda,vit_base_patch16_224,128,0.9814
cuda,volo_d1_224,128,1.1440
cuda,xcit_large_24_p8_224,11,0.9054
