dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,CachingAutotuner.autotune_to_one_config,compile_fx.<locals>.bw_compiler
cuda,BERT_pytorch,16,20.509546,17.272802,7.535816,2.925168,10.562333,4.812630,2.000482,0.362831,13.684053,6.429439
cuda,Background_Matting,4,18.698601,16.315964,7.809757,3.151741,11.308192,6.007971,3.077668,0.283294,6.771172
cuda,LearningToPaint,96,7.534738,6.589237,3.063211,1.392695,3.773092,1.473477,0.717173,0.094392,2.150656
cuda,Super_SloMo,6,18.511835,16.482914,8.712586,3.138096,11.676506,6.629648,2.552704,0.185246,6.200594
cuda,alexnet,128,2.059160,1.839050,1.367671,0.196867,2.476842,0.984320,0.314925,0.020668,1.313684
cuda,attention_is_all_you_need_pytorch,256,22.118572,19.179263,9.222441,3.055323,11.955458,5.333163,2.202237,0.434178,14.245380,6.141756
cuda,dcgan,32,1.958793,1.761859,1.145498,0.222549,1.496427,0.243076,0.109879,0.016342,0.582978
cuda,demucs,4,1.786445,1.041264,0.831792,0.129584,0.695843,0.164086,0.084082,0.013298
cuda,densenet121,4,48.667011,43.117754,20.197489,8.254959,25.944399,15.458799,5.211625,0.801344,14.316399
cuda,dlrm,1024,1.326775,1.118683,0.560939,0.173076,1.255395,0.401703,0.143690,0.017318,0.876090
cuda,drq,1,2.228694,1.892252,1.315270,0.155422,1.827363,0.226375,0.118911,0.020775,0.678682
cuda,fastNLP_Bert,6,20.849098,17.506162,8.617335,2.380234,12.217667,4.857996,2.092825,0.363324,5.732508,6.335714
cuda,functorch_dp_cifar10,64,6.970793,6.252509,3.324870,1.545636,5.891840,2.591030,0.858437,0.082570,4.161809,0.676330
cuda,hf_Albert,8,14.156516,11.952034,4.404984,2.290392,7.143969,3.173311,1.318894,0.159760,3.732290,5.120600
cuda,hf_Bart,4,26.514142,21.945279,9.866390,3.001111,14.089249,5.767948,2.525344,0.504188,4.318162,7.377783
cuda,hf_Bert,4,19.014623,15.333831,6.352193,2.489615,9.229168,4.121155,1.896384,0.350097,2.041503,5.481745
cuda,hf_Bert_large,4,37.353213,30.274371,12.298776,5.349173,17.478274,8.702235,4.265005,0.965552,1.858228,10.757479
cuda,hf_BigBird,2,70.636293,59.511059,26.436729,9.816415,41.607138,23.788191,10.666995,0.634773,10.382332,25.437482
cuda,hf_DistilBert,8,10.726270,9.162470,4.651777,1.335248,6.620315,2.331527,1.045712,0.145215,5.229112,3.364915
cuda,hf_GPT2,4,16.958252,13.978812,5.968521,2.325612,9.052526,4.207145,1.757048,0.302897,1.591701,5.513371
