dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,cudagraphify,CachingAutotuner.autotune_to_one_config,compile_fx.<locals>.bw_compiler
cuda,AlbertForMaskedLM,4,14.997667,13.057105,5.255961,1.924068,10.068728,3.609708,1.275664,0.159209,1.314324,1.456824,8.143842
cuda,AlbertForQuestionAnswering,4,14.724578,12.796925,5.098537,1.884290,9.870588,3.506106,1.249619,0.152062,0.932736,1.039699,7.680424
cuda,AllenaiLongformerBase,4,61.894886,53.199756,31.819605,6.545721,39.292602,17.223948,6.040853,0.464072,16.655610,3.282415,31.052107
cuda,BartForCausalLM,4,19.308385,15.888728,7.478815,2.121883,10.798018,4.052797,1.825279,0.347142,2.111931,2.341460,7.669046
cuda,BartForConditionalGeneration,2,49.270309,40.553076,18.354266,6.035363,25.067709,11.348839,4.659892,1.423821,0.559661,1.238736,13.613299
cuda,BertForMaskedLM,16,19.654217,16.114150,7.147682,2.227484,10.276363,4.361301,1.868985,0.352413,1.794036,2.212016,7.271522
cuda,BertForQuestionAnswering,16,19.860603,16.283010,7.223262,2.218486,10.250235,4.359900,1.843234,0.340730,1.395866,1.773826,6.763655
cuda,BlenderbotSmallForCausalLM,64,12.815738,10.571093,4.552652,1.416683,6.827089,2.496732,1.247562,0.201141,3.158756,6.934375,2.853388
cuda,BlenderbotSmallForConditionalGeneration,64,32.667808,26.866694,12.136606,3.876408,16.235339,7.463637,3.123705,0.742115,1.942472,1.870086,10.119491
cuda,CamemBert,16,19.801620,16.241369,7.251531,2.248061,10.327356,4.434869,1.866300,0.350337,0.691408,1.067118,6.140856
cuda,DebertaForMaskedLM,4,33.821148,26.776555,16.650715,3.157255,20.365631,5.727153,2.692228,0.397910,15.252057,2.661184,22.403170
cuda,DebertaForQuestionAnswering,8,34.086819,27.013006,16.815384,3.127723,20.420237,5.736667,2.693112,0.393222,16.436887,2.981374,23.451777
cuda,DebertaV2ForMaskedLM,1,51.544518,38.043439,20.017503,4.577976,23.318477,7.377115,3.697634,0.694887,33.965684,1.722083,42.314559
cuda,DebertaV2ForQuestionAnswering,2,52.178367,38.592544,20.502490,5.190773,24.923407,8.939344,4.409644,0.711983,35.249442,0.546595,45.340573
cuda,DistilBertForMaskedLM,128,11.596245,10.019834,5.332841,1.175112,7.233334,2.337596,1.017075,0.147416,1.390576,4.003015,4.530056
