dev,name,batch_size,speedup,abs_latency,compilation_latency,compression_ratio
cuda,adv_inception_v3,128,0.9964,227.3245,3.8620,0.9826
cuda,beit_base_patch16_224,64,0.9948,129.4673,2.4739,0.9651
cuda,botnet26t_256,128,0.9829,152.4657,2.0681,0.9871
cuda,cait_m36_384,4,0.9891,220.1863,9.3807,0.9463
cuda,coat_lite_mini,128,0.9976,192.1201,1.9946,1.0007
cuda,convit_base,64,0.9970,197.3605,2.2853,0.9755
cuda,convmixer_768_32,32,0.9997,364.9640,1.3489,0.9986
cuda,convnext_base,64,0.9958,265.2802,4.2388,0.9757
cuda,crossvit_9_240,128,0.9928,99.4996,3.5421,0.9839
cuda,cspdarknet53,64,0.9541,131.3256,3.8918,0.9847
cuda,deit_base_distilled_patch16_224,64,0.9954,121.3389,1.9174,0.9634
cuda,dla102,128,0.9964,270.8096,4.2988,0.9767
cuda,dm_nfnet_f0,128,0.9962,207.4009,3.9811,0.9190
cuda,dpn107,32,0.9528,192.8156,6.7704,0.9681
cuda,eca_botnext26ts_256,128,0.9844,163.6276,2.1221,0.9910
cuda,eca_halonext26ts,128,0.9848,169.4847,2.2678,0.9910
cuda,ese_vovnet19b_dw,128,0.9764,99.8454,1.5191,0.9894
cuda,fbnetc_100,128,0.9618,124.1581,3.6071,0.9861
cuda,fbnetv3_b,128,0.9591,163.7642,5.9105,0.9907
cuda,gernet_l,128,0.9704,165.7607,3.3077,0.9740
cuda,ghostnet_100,128,0.9925,115.8143,5.2375,0.9833
cuda,gluon_inception_v3,128,0.9962,227.6500,3.8397,0.9826
cuda,gluon_xception65,32,0.9933,184.3490,5.3644,0.9863
cuda,gmixer_24_224,128,0.9942,147.9280,3.4781,0.9884
cuda,gmlp_s16_224,128,0.9942,153.3275,3.4384,0.9916
cuda,hrnet_w18,128,0.9989,418.2912,6.7254,0.9966
cuda,inception_v3,128,0.9964,227.3906,3.8707,0.9826
cuda,jx_nest_base,32,0.9928,122.6527,4.2148,0.9748
cuda,lcnet_050,128,0.9480,38.7200,1.6590,0.9638
cuda,mixer_b16_224,128,0.9960,159.2795,1.5885,0.9806
cuda,mixnet_l,128,0.9812,248.5723,5.5623,0.9932
cuda,mnasnet_100,128,0.9622,99.2808,3.1006,0.9846
cuda,mobilenetv2_100,128,0.9615,98.1877,2.8726,0.9913
cuda,mobilenetv3_large_100,128,0.9592,86.2096,3.0244,0.9833
cuda,mobilevit_s,64,0.9744,117.9866,3.5404,0.9944
cuda,nfnet_l0,128,0.9962,177.0327,3.6795,0.9814
cuda,pit_b_224,64,0.9959,159.3272,2.1303,0.9735
cuda,pnasnet5large,16,0.9989,289.7319,5.0521,1.0692
cuda,poolformer_m36,64,0.9939,175.8838,4.6747,0.9846
cuda,regnety_002,128,0.9370,49.2174,3.0863,0.9690
cuda,repvgg_a2,128,0.9605,127.9426,3.3545,0.9662
cuda,res2net101_26w_4s,64,0.9903,154.1242,7.5849,0.9791
cuda,res2net50_14w_8s,128,0.9945,230.9111,6.6675,0.9894
cuda,res2next50,128,0.9963,207.8380,3.5479,0.9894
cuda,resmlp_12_224,128,0.9939,71.6895,1.5750,0.9807
cuda,resnest101e,64,0.9933,231.2679,7.9641,0.9859
cuda,rexnet_100,128,0.9675,119.9633,3.7415,0.9922
cuda,sebotnet33ts_256,64,0.9758,114.8145,1.9452,0.9952
cuda,selecsls42b,128,0.9943,90.0823,1.6553,0.9702
cuda,spnasnet_100,128,0.9565,106.5864,3.5548,0.9861
cuda,swin_base_patch4_window7_224,64,0.9954,238.6473,5.5035,0.9755
cuda,swsl_resnext101_32x16d,32,0.9944,220.6100,4.4836,0.9487
cuda,tf_efficientnet_b0,128,0.9721,134.7250,3.4987,0.9919
cuda,tf_mixnet_l,128,0.9818,257.7365,5.8027,0.9937
cuda,tinynet_a,128,0.9591,111.1645,4.0705,0.9914
cuda,tnt_s_patch16_224,128,0.9979,471.6777,4.4438,0.9908
cuda,twins_pcpvt_base,64,0.9892,139.5519,6.6872,0.9818
cuda,visformer_small,128,0.9968,128.7662,1.7393,0.9789
cuda,vit_base_patch16_224,64,0.9961,119.8433,1.8496,0.9619
cuda,volo_d1_224,64,0.9953,154.4334,3.2349,0.9842
cuda,xcit_large_24_p8_224,5,0.9866,138.4000,8.7253,0.9289
