dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,create_aot_dispatcher_function
cuda,AlbertForMaskedLM,4,7.604873,5.887837
cuda,AlbertForQuestionAnswering,4,7.809180,6.108440
cuda,AllenaiLongformerBase,4,23.100653,16.115337
cuda,BartForCausalLM,4,7.346704,5.708335
cuda,BartForConditionalGeneration,2,18.917723,14.950591
cuda,BertForMaskedLM,16,7.987479,6.073591
cuda,BertForQuestionAnswering,16,7.773278,5.860777
cuda,BlenderbotForCausalLM,4,14.223623,11.183951
cuda,BlenderbotSmallForCausalLM,64,5.016371,3.832958
cuda,BlenderbotSmallForConditionalGeneration,64,12.593405,9.881172
cuda,CamemBert,16,7.920077,6.031551
cuda,DebertaForMaskedLM,4,11.597382,6.353701
cuda,DebertaForQuestionAnswering,8,11.634564,6.370126
cuda,DebertaV2ForMaskedLM,1,19.993518,10.207175
cuda,DebertaV2ForQuestionAnswering,2,20.125199,10.632455
cuda,DistilBertForMaskedLM,128,4.074202,3.142377
cuda,DistilBertForQuestionAnswering,256,3.982445,3.054299
cuda,DistillGPT2,16,3.806975,2.758481
cuda,ElectraForCausalLM,32,7.981436,6.033591
cuda,ElectraForQuestionAnswering,64,7.852173,5.906047
cuda,GPT2ForSequenceClassification,4,7.314855,5.397727
cuda,LayoutLMForMaskedLM,16,8.407110,6.213696
cuda,LayoutLMForSequenceClassification,16,8.173110,6.039723
cuda,M2M100ForConditionalGeneration,16,19.040450,14.645361
cuda,MBartForCausalLM,4,7.197495,5.572466
cuda,MBartForConditionalGeneration,2,19.193207,15.150174
cuda,MT5ForConditionalGeneration,16,14.035642,10.355907
cuda,MegatronBertForCausalLM,4,15.407383,11.755517
cuda,MegatronBertForQuestionAnswering,8,15.358488,11.705366
cuda,MobileBertForMaskedLM,64,32.664619,24.547946
cuda,MobileBertForQuestionAnswering,128,33.108670,24.842547
cuda,OPTForCausalLM,2,7.346375,5.662659
cuda,PLBartForCausalLM,8,3.897551,2.952537
cuda,PLBartForConditionalGeneration,4,10.095383,7.919902
cuda,PegasusForCausalLM,32,7.274322,5.577164
cuda,PegasusForConditionalGeneration,32,20.117959,15.752579
cuda,RobertaForCausalLM,16,7.934663,6.016131
cuda,RobertaForQuestionAnswering,16,7.790076,5.867160
cuda,Speech2Text2ForCausalLM,256,3.847523,2.859820
cuda,T5ForConditionalGeneration,4,9.574741,7.074011
cuda,T5Small,4,9.680054,7.135650
cuda,TrOCRForCausalLM,32,7.124532,5.519756
cuda,XGLMForCausalLM,8,15.024829,11.744011
cuda,XLNetLMHeadModel,8,21.580950,17.250095
cuda,YituTechConvBert,16,11.956883,9.192255
