,Compiler,torchbench,huggingface,timm_models
eager,eager,1.80,3.11,2.16
aot_eager,aot_eager,7.28,11.92,9.84
inductor,inductor,26.20,38.30,43.64
inductor_no_cudagraphs,inductor_no_cudagraphs,26.55,32.71,42.01
