dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,CachingAutotuner.autotune_to_one_config,compile_fx.<locals>.bw_compiler
cuda,BERT_pytorch,16,21.555768,17.993354,8.199999,2.888037,11.609673,4.922376,1.990023,0.378058,13.528532,6.431544
cuda,Background_Matting,4,19.847527,17.491514,8.935165,3.228864,12.406428,6.639909,2.758418,0.288493,6.822613
cuda,LearningToPaint,96,8.194823,7.284171,3.860327,1.415430,4.576644,1.462310,0.699572,0.093891,2.181413
cuda,Super_SloMo,6,19.726568,17.701065,9.807326,3.198446,12.684322,6.885289,2.485014,0.181190,6.174572
cuda,alexnet,128,2.929610,2.698643,2.168384,0.208600,3.529544,1.001517,0.310710,0.020436,1.578274
cuda,attention_is_all_you_need_pytorch,256,22.907039,19.983032,10.043154,2.918014,13.108831,5.675634,2.154213,0.434066,13.383926,6.124683
cuda,dcgan,32,2.841464,2.652226,2.046107,0.219640,2.648527,0.240802,0.105836,0.016238,0.832602
cuda,demucs,4,2.499640,1.746192,1.539433,0.128711,1.403689,0.166061,0.083765,0.013618
cuda,densenet121,4,49.870965,43.616077,21.437961,8.357692,26.374628,14.796172,5.078183,0.787794,13.607179
cuda,drq,1,3.225976,2.889420,2.286990,0.163931,3.365787,0.228753,0.115751,0.020402,1.253027
cuda,fastNLP_Bert,6,22.879470,19.460573,10.379406,2.580104,13.859552,5.048899,2.088596,0.364311,5.769389,6.434806
cuda,functorch_dp_cifar10,64,7.603974,6.888646,3.986729,1.671366,6.591401,2.403047,0.823623,0.082820,4.325888,0.570668
cuda,hf_Albert,8,14.526120,12.600647,5.062255,2.310658,8.339321,3.102643,1.284784,0.160800,3.812104,5.677999
cuda,hf_Bart,4,27.692281,23.538711,11.345686,3.311040,15.636286,5.989689,2.852194,0.501610,4.110040,7.766048
cuda,hf_Bert,4,19.845992,16.174113,7.223019,2.511643,10.104148,4.148100,1.872686,0.345378,2.225300,5.509473
cuda,hf_Bert_large,4,37.507860,30.539124,12.928086,5.729145,17.515793,8.625002,3.615270,0.952336,2.005487,10.543113
cuda,hf_DistilBert,8,11.499240,9.914902,5.333053,1.588935,7.341268,2.113096,1.017924,0.146775,5.368703,3.660585
cuda,hf_GPT2,4,17.732110,14.767575,6.666991,2.363229,9.746175,4.115072,1.716462,0.300610,3.526805,5.545175
cuda,hf_GPT2_large,4,52.972744,43.141832,18.329401,7.291665,28.608579,13.671925,5.781615,1.588640,2.730156,18.273093
cuda,hf_Longformer,2,64.563748,55.692373,33.741352,7.048428,41.802478,18.667519,6.470312,0.452264,4.670726,15.459889
cuda,hf_Reformer,4,13.786255,11.208997,9.037320,0.965955,9.802123,1.476687,0.768375,0.070991,3.125929,1.776206
cuda,hf_T5,8,22.863755,19.036628,8.959713,2.836575,12.600304,5.125452,2.060865,0.356497,7.032805,6.614748
cuda,hf_T5_large,2,90.852686,74.583977,31.848553,11.125091,47.711345,25.858149,7.940071,2.905059,26.007071,27.555654
cuda,lennard_jones,1000,2.113008,1.949545,1.594500,0.076087,2.158048,0.103294,0.063925,0.008981,0.645169
cuda,mnasnet1_0,32,19.669610,17.133359,8.448879,3.076299,10.266882,4.340899,1.860492,0.262227,5.020330,2.032307
cuda,mobilenet_v2,96,20.616555,18.448545,9.248696,2.934492,10.788729,4.759053,2.297936,0.294859,4.600437
cuda,mobilenet_v3_large,32,21.007697,18.642261,9.372653,3.043782,12.118255,5.419721,2.088566,0.297487,5.923263,29.435784
cuda,nvidia_deeprecommender,256,2.603899,2.388137,1.841559,0.136781,2.925641,0.163576,0.087310,0.012757,1.228975,0.423644
cuda,phlippe_densenet,128,19.920129,17.685158,8.925397,2.989127,11.469747,5.223291,2.263218,0.284904,5.657630
