dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,cudagraphify,CachingAutotuner.autotune_to_one_config,compile_fx.<locals>.bw_compiler
cuda,AlbertForMaskedLM,4,15.158763,13.206710,5.357484,1.929593,10.128436,3.359193,1.279294,0.157887,1.288603,1.425947,8.082710
cuda,AlbertForQuestionAnswering,4,14.928096,13.016711,5.247106,1.899076,10.006154,3.533895,1.263708,0.155352,0.933642,1.049597,7.684050
cuda,AllenaiLongformerBase,4,62.362349,53.572806,31.971581,6.503124,39.398321,17.252145,5.989844,0.458209,16.428530,3.277337,30.738295
cuda,BartForCausalLM,4,19.572051,16.004713,7.542664,2.155949,10.921342,4.126966,1.847669,0.349016,2.141102,2.448401,7.794719
cuda,BartForConditionalGeneration,2,48.961042,40.377535,18.398942,5.989129,25.020312,11.294417,4.582401,1.433010,0.548854,1.248384,13.466192
cuda,BertForMaskedLM,16,19.855238,16.258638,7.224768,2.231956,10.296276,4.344342,1.840525,0.348718,1.782711,2.182011,7.208560
cuda,BertForQuestionAnswering,16,19.603365,16.084997,7.150699,2.217566,10.210863,4.349086,1.838403,0.340717,1.416352,1.738456,6.814654
cuda,BlenderbotSmallForCausalLM,64,12.596289,10.419754,4.608780,1.410540,6.983425,2.503758,1.255087,0.204010,2.823245,6.687850,2.524549
cuda,BlenderbotSmallForConditionalGeneration,64,32.568081,26.905265,12.343851,3.872209,16.367154,7.434712,3.104188,0.737868,1.908466,1.853164,10.007867
cuda,CamemBert,16,19.732678,16.176147,7.168196,2.239046,10.258263,4.367187,1.853492,0.351026,0.689237,1.061531,6.141464
cuda,DebertaForMaskedLM,4,33.789304,26.705687,16.465977,3.121472,20.212732,5.749625,2.694957,0.399577,15.251692,2.638057,22.396534
cuda,DebertaForQuestionAnswering,8,33.875193,26.837795,16.592994,3.116479,20.090432,5.715245,2.673664,0.398513,16.456794,3.030009,23.348231
cuda,DebertaV2ForMaskedLM,1,50.949914,37.551622,19.600967,4.600622,22.835912,7.194179,3.739415,0.707795,34.013553,1.740966,42.314359
cuda,DebertaV2ForQuestionAnswering,2,51.594049,38.064277,19.872614,5.173511,23.868270,8.663235,4.374100,0.708110,34.626458,0.573719,44.264348
cuda,DistilBertForMaskedLM,128,11.637227,10.051988,5.353182,1.346009,7.155789,2.136631,1.009716,0.146801,1.399116,3.990309,4.612432
cuda,DistilBertForQuestionAnswering,256,11.908517,10.292953,5.462824,1.322616,7.384151,2.187608,1.013447,0.144218,0.797491,3.004490,4.105752
cuda,DistillGPT2,16,10.728023,9.205341,4.941145,1.260405,7.004137,2.303735,0.937201,0.132106,1.780704,2.762062,5.164663
cuda,ElectraForCausalLM,32,21.869492,18.186766,9.071412,2.268372,15.177850,4.579829,1.920305,0.353378,3.787205,4.071618,12.291532
cuda,ElectraForQuestionAnswering,64,20.313987,16.696585,7.487212,2.234680,12.870930,4.573278,1.883903,0.358430,2.259629,2.424486,10.009955
cuda,GPT2ForSequenceClassification,4,17.490288,14.402183,6.689094,2.658234,9.543783,4.024852,1.698329,0.298887,1.582484,2.353336,7.205878
cuda,LayoutLMForMaskedLM,16,21.384023,17.549417,8.365987,2.285317,11.543970,4.490048,1.890213,0.356157,1.786641,2.589893,7.374436
cuda,LayoutLMForSequenceClassification,16,21.803341,17.886744,8.672802,2.341385,13.581311,5.387140,2.184273,0.348930,6.032728,6.508827,13.414208
cuda,M2M100ForConditionalGeneration,16,47.251185,38.419030,17.051480,6.096425,24.502687,10.034080,4.616190,1.017109,4.343940,11.375064,18.200235
cuda,MBartForCausalLM,4,20.072965,16.578043,8.052765,2.285017,11.681029,4.315921,1.895091,0.373390,2.176509,2.291278,8.209821
cuda,MBartForConditionalGeneration,2,48.132119,39.503803,17.318044,6.325745,25.110773,11.978655,5.456532,1.568894,0.581541,0.644627,15.013718
cuda,MT5ForConditionalGeneration,16,31.325495,26.087539,11.529202,4.056312,17.173661,7.806963,2.910496,0.573819,3.734223,22.963897,13.646557
cuda,MegatronBertForCausalLM,4,37.682962,30.757815,13.157125,5.118628,19.051987,9.354663,3.702622,1.025912,1.065802,1.836084,12.324771
cuda,MegatronBertForQuestionAnswering,8,37.742484,30.814785,13.182556,5.093124,19.091784,9.346231,3.715895,1.035320,1.326677,1.636923,12.576645
cuda,MobileBertForMaskedLM,64,51.737993,43.042444,12.691905,6.758354,29.747171,15.211612,6.261901,4.195385,3.034940,4.281070,27.249151
cuda,MobileBertForQuestionAnswering,128,51.645201,42.947137,12.586149,6.298399,29.572854,15.130635,6.200936,4.221691,2.545418,2.822872,26.606094
cuda,OPTForCausalLM,2,19.812485,16.401586,7.777283,2.205258,10.821892,4.507542,1.928776,0.338508,2.484901,3.181254,8.038130
cuda,PLBartForCausalLM,8,11.861222,10.164846,5.625800,1.137526,7.784162,2.171173,0.969476,0.142339,1.324258,1.507966,4.681324
cuda,PLBartForConditionalGeneration,4,25.443520,21.185582,9.600946,3.138155,13.583724,5.509919,2.430027,0.506899,2.551576,2.729302,9.828640
cuda,PegasusForCausalLM,32,19.481717,16.124087,7.688047,2.375601,11.606032,4.052020,1.884437,0.369727,2.612671,2.464544,9.027036
cuda,PegasusForConditionalGeneration,32,38.392674,33.896752,12.982287,4.735023,21.623536,9.391356,4.131953,0.969662,1.968139,0.647916,15.606529
cuda,RobertaForCausalLM,16,19.850891,16.312350,7.282765,2.264408,10.188410,4.434427,1.873934,0.348097,0.711326,1.422734,6.004417
cuda,RobertaForQuestionAnswering,16,19.512527,16.001068,7.081054,2.192427,9.816392,4.310859,1.828678,0.342171,0.398235,0.731282,5.447644
cuda,Speech2Text2ForCausalLM,256,12.158664,10.433086,6.320045,0.995526,8.837110,1.934767,0.951696,0.144624,1.466515,1.341841,5.039031
cuda,T5ForConditionalGeneration,4,22.772617,19.150142,9.318136,2.892390,13.059988,5.218293,2.345099,0.358018,2.877108,7.764994,9.654376
cuda,T5Small,4,22.806605,19.190087,9.145020,2.662553,13.180017,5.497085,2.105542,0.361884,2.933407,7.826546,9.775122
cuda,TrOCRForCausalLM,32,19.567875,16.112129,7.651505,2.092849,11.052093,4.110202,1.832561,0.345819,1.277760,1.355957,6.888966
cuda,XGLMForCausalLM,8,38.433154,31.935990,14.048908,4.926648,22.228753,9.552140,3.855417,1.063199,3.943948,32.338197,17.306219
cuda,XLNetLMHeadModel,8,51.669567,43.406101,19.354761,7.093048,25.147888,13.920171,4.185042,1.040559,10.439298,13.224928
cuda,YituTechConvBert,16,29.594175,24.532994,11.072758,4.227421,16.866177,6.715644,3.068870,0.590513,6.104655,9.362436,16.315943
