dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,CachingAutotuner.autotune_to_one_config,compile_fx.<locals>.bw_compiler
cuda,BERT_pytorch,16,19.175669,16.243204,8.236811,2.479141,11.076812,4.768225,2.142459,0.291862,10.462306,5.658716
cuda,Background_Matting,4,17.595200,15.378129,7.940343,2.846859,11.158815,5.431938,2.900481,0.256317,6.174096
cuda,LearningToPaint,96,7.424254,6.580353,3.599662,1.013310,4.408480,1.536149,0.641806,0.085191,1.870989
cuda,Super_SloMo,6,17.335333,15.463287,8.813143,3.045952,11.470034,5.585724,2.563381,0.146013,5.793243
cuda,alexnet,128,2.661896,2.464238,2.093404,0.188058,3.398638,0.780397,0.403785,0.016951,1.500186
cuda,attention_is_all_you_need_pytorch,256,20.176099,17.526003,9.278252,2.670152,12.452125,4.895239,2.265807,0.352611,12.311828,5.972226
cuda,dcgan,32,2.690343,2.510364,1.986032,0.192906,2.510155,0.206867,0.093831,0.014413,0.725495
cuda,demucs,4,2.431303,1.749182,1.543730,0.128978,1.408179,0.165706,0.085979,0.012949
cuda,densenet121,4,45.285012,40.138788,20.648108,7.650792,25.335608,14.033203,5.748775,0.734632,12.629669
cuda,dlrm,1024,1.656150,1.483777,1.064144,0.153814,2.018231,0.345923,0.114923,0.014907,1.115622
cuda,drq,1,3.142724,2.826101,2.378501,0.137608,3.313689,0.164185,0.087497,0.017095,1.083156
cuda,fastNLP_Bert,6,19.374507,16.075415,8.928286,2.152203,12.206850,4.244522,1.774813,0.286442,5.469499,5.545274
cuda,functorch_dp_cifar10,64,6.758013,6.112913,3.530437,1.229563,6.146627,2.463076,0.752089,0.069466,3.891023,0.703612
cuda,hf_Albert,8,11.614520,10.068648,4.436588,1.658510,7.861219,3.343307,1.202761,0.151402,3.953329,5.162936
cuda,hf_Bart,4,23.995196,20.325070,11.043802,3.310026,14.456145,5.063494,2.175455,0.412412,3.818131,6.859229
cuda,hf_Bert,4,17.391264,14.184023,6.639971,2.149551,9.495518,3.896963,1.908810,0.292088,1.859043,5.119250
cuda,hf_Bert_large,4,33.043922,26.592446,11.838761,4.694525,16.023433,7.958732,3.196627,0.718671,1.647038,9.612374
cuda,hf_DistilBert,8,10.102154,8.685724,4.926012,1.092826,6.843017,2.081563,1.098415,0.127344,4.816351,3.065224
cuda,hf_GPT2,4,17.614954,14.658631,8.140536,2.454133,10.236882,3.445135,1.561248,0.250292,4.118908,4.644686
cuda,hf_GPT2_large,4,47.184571,38.430923,19.022486,7.028342,24.185664,11.959175,4.530136,1.190252,2.867159,13.211402
cuda,hf_Longformer,2,61.490337,52.907411,31.635587,6.870991,38.830315,17.343185,5.770148,0.441399,4.366746,14.406222
cuda,hf_Reformer,4,12.742089,10.546571,8.675455,0.983560,9.221475,1.486788,0.681069,0.063781,3.615253,1.571856
cuda,hf_T5,8,20.533010,17.224791,8.509382,2.225529,11.781200,4.782118,1.882891,0.335850,5.873097,5.838505
cuda,hf_T5_large,2,78.438350,62.948293,28.672858,8.859440,40.787387,21.784984,6.976385,2.734572,25.385799,22.219938
cuda,lennard_jones,1000,1.863093,1.726544,1.485954,0.036199,2.027803,0.087353,0.042872,0.007651,0.582646
cuda,mnasnet1_0,32,17.571017,15.538471,7.974910,2.657890,9.226716,3.911174,1.737313,0.238737,4.190138,2.707416
cuda,mobilenet_v2,96,18.767226,16.418318,8.604148,2.619102,9.393160,4.279499,1.864983,0.271363,3.916313
