dev,name,batch_size,_compile,OutputGraph.call_user_compiler,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,CachingAutotuner.autotune_to_one_config,compile_fx.<locals>.bw_compiler
cuda,BERT_pytorch,16,32.142082,28.279825,24.948453,14.505088,2.874522,19.069242,5.446870,2.128115,0.367527,15.911359,7.947069
cuda,Background_Matting,4,28.197271,25.317881,19.788653,11.430444,3.196425,17.193614,6.303088,2.850830,0.278699,9.195472
cuda,LearningToPaint,96,16.814385,15.699129,10.315956,7.000510,1.111683,10.261574,1.708319,0.723783,0.089727,4.468771
cuda,Super_SloMo,6,29.634829,27.357056,22.663727,14.929466,2.847850,19.916498,6.571898,2.586565,0.175534,8.005781
cuda,alexnet,128,9.742723,9.368270,4.738848,4.205309,0.221436,6.523928,1.038116,0.328044,0.019304,2.555712
cuda,attention_is_all_you_need_pytorch,256,33.343234,29.460192,25.688041,15.084480,3.152941,19.722496,5.331759,2.324115,0.441138,19.449954,8.069428
cuda,dcgan,32,9.486573,9.157032,4.425026,3.813798,0.360319,5.304595,0.250353,0.114719,0.016019,1.870241
cuda,demucs,4,21.890682,20.830267,15.721132,14.177198,0.599546,19.368083,1.419777,0.718291,0.056898,3.479648,5.982609
cuda,densenet121,4,64.938360,57.232842,52.238197,31.437117,7.623179,43.185338,15.567615,5.476104,0.797984,20.864911
cuda,drq,1,11.224374,10.694805,5.388627,4.776798,0.162817,7.254732,0.253085,0.129003,0.019744,2.658494
cuda,fastNLP_Bert,6,36.026327,31.536992,27.899026,18.475846,2.642351,24.386221,4.971021,2.154903,0.359112,6.660725,8.789564
cuda,functorch_dp_cifar10,64,15.535994,14.375519,9.365902,6.193542,1.457241,13.803735,2.645338,0.902489,0.084908,9.159456,1.336400
cuda,hf_Albert,8,29.081204,26.814675,22.568934,14.367048,1.907657,25.532561,3.400600,1.380930,0.168940,5.094453,13.236857
cuda,hf_Bart,4,47.587922,39.784479,35.596647,23.570245,3.645753,32.916202,6.024655,3.231625,0.346567,3.966422,13.300649
cuda,hf_Bert,4,33.483989,28.513735,24.771916,15.627776,2.571517,22.650751,4.959961,2.042768,0.345498,8.090278,9.828874
cuda,hf_Bert_large,4,54.369739,43.346068,39.908442,21.464042,4.935733,31.141625,9.834489,3.981787,0.970301,12.560429,15.096341
cuda,hf_BigBird,2,84.842357,73.232849,69.242616,38.735854,8.944847,61.143331,25.912858,10.437385,0.637889,9.544215,32.082391
cuda,hf_DistilBert,8,20.027794,18.040344,14.451169,9.260713,1.467606,13.987190,2.280701,1.101373,0.149909,7.519006,6.314389
cuda,hf_GPT2,4,27.182579,23.814458,20.055485,11.865073,2.738080,15.870472,4.292562,1.824887,0.310776,2.713200,6.950839
cuda,hf_GPT2_large,4,66.752814,54.528606,50.371608,25.134825,8.064642,38.004637,13.893012,6.014570,1.581657,2.303324,21.945997
cuda,hf_Reformer,4,28.901326,26.289722,22.829385,19.817201,1.102453,24.667898,1.768067,0.813994,0.072391,4.407434,6.066724
cuda,hf_T5,8,39.377778,34.697587,31.095419,20.841410,3.062432,30.795877,4.534829,1.948059,0.309088,10.376620,13.292106
cuda,hf_T5_large,2,113.184798,92.366188,88.514951,48.413972,12.223891,64.791685,19.477118,7.793334,1.863126,34.601584,29.954411
cuda,lennard_jones,1000,6.683444,6.373247,2.874930,2.484010,0.212998,3.439465,0.121734,0.072835,0.008822,1.178549
cuda,mnasnet1_0,32,29.266446,26.446651,21.677845,13.699055,2.922956,20.163213,4.369068,1.935725,0.249573,9.620136,2.543651
cuda,mobilenet_v2,96,29.722841,27.129774,22.343555,13.701973,2.864179,18.109910,4.756855,2.296661,0.276230,7.524831
cuda,mobilenet_v3_large,32,32.599045,29.428330,24.601706,15.574064,3.268693,23.949881,5.269400,2.181721,0.283565,11.894719,26.167261
cuda,nvidia_deeprecommender,256,7.289754,6.920644,3.414758,2.843731,0.151080,7.063402,0.315440,0.096480,0.012452,4.386424,0.560272
cuda,phlippe_densenet,128,31.348580,28.711136,23.975671,15.733944,3.030746,21.463496,5.622693,2.337453,0.267341,9.000783
cuda,phlippe_resnet,128,14.255394,13.185056,8.569302,5.423278,1.207777,7.721105,1.267843,0.688490,0.084296,3.594625
cuda,pytorch_CycleGAN_and_pix2pix,1,14.011822,13.067492,8.431027,4.985503,1.329765,8.262154,2.367391,0.900835,0.086304,4.693234
cuda,pytorch_stargan,16,17.988455,16.998193,12.281939,8.797458,1.016729,13.710268,1.425717,0.707764,0.074398,27.526112,6.025747
cuda,pytorch_struct,200,7.318693,6.750745,3.484870,2.505309,0.205075,6.701491,0.508663,0.191557,0.027185,4.429032,6.228216
cuda,pytorch_unet,1,18.146138,16.886964,12.201522,8.379986,1.609204,12.103368,2.738604,1.143318,0.103534,5.439411
cuda,resnet152,32,61.705057,51.573461,46.619629,21.860551,8.497119,28.194869,11.741059,5.104359,1.086585,15.567599,2.635461
cuda,resnet18,16,16.434344,15.369370,10.627999,7.423282,1.332195,12.679449,2.115179,0.844156,0.085861,6.679830,2.228830
cuda,resnet50,32,25.699654,22.834311,18.459689,10.190660,2.704684,15.569910,4.103300,1.823537,0.250705,8.557388,2.839532
cuda,resnext50_32x4d,8,25.042269,22.139638,17.901134,9.604593,2.839954,15.035377,3.695692,1.926055,0.243149,8.511291,2.243673
