dev,name,batch_size,_compile,OutputGraph.call_user_compiler,create_aot_dispatcher_function
cuda,BERT_pytorch,16,11.739246,7.846953,7.797030
cuda,Background_Matting,4,8.336255,5.503472,5.488435
cuda,LearningToPaint,96,3.127980,2.019293,2.005282
cuda,Super_SloMo,6,8.583339,6.193333,6.178291
cuda,alexnet,128,0.765383,0.398500,0.384606
cuda,attention_is_all_you_need_pytorch,256,11.599393,8.075543,8.060850
cuda,dcgan,32,0.693079,0.370300,0.356063
cuda,demucs,4,2.114166,1.087286,1.073489
cuda,densenet121,4,20.505967,13.724776,13.705582
cuda,dlrm,1024,0.774242,0.454835,0.441481
cuda,drq,1,0.999031,0.474336,0.459722
cuda,fastNLP_Bert,6,11.740120,7.725126,7.707499
cuda,functorch_dp_cifar10,64,2.505329,1.567575,1.553279
cuda,hf_Albert,8,8.524344,6.377707,6.363333
cuda,hf_Bart,4,17.173975,9.359446,9.341939
cuda,hf_Bert,4,12.166974,7.288675,7.273215
cuda,hf_Bert_large,4,24.598277,14.134948,14.117561
cuda,hf_BigBird,2,37.920338,26.632273,26.606596
cuda,hf_DistilBert,8,5.632377,3.565534,3.551403
cuda,hf_GPT2,4,9.872417,6.336214,6.321045
cuda,hf_GPT2_large,4,30.732901,18.919269,18.900751
cuda,hf_Longformer,2,33.502842,23.053060,23.013603
cuda,hf_Reformer,4,5.214505,2.518395,2.501816
cuda,hf_T5,8,12.716516,8.129216,8.113033
cuda,hf_T5_large,2,52.431259,32.497019,32.475350
cuda,lennard_jones,1000,0.578480,0.288232,0.274345
cuda,mnasnet1_0,32,7.417562,4.896435,4.881206
cuda,mobilenet_v2,96,7.674782,5.127455,5.112372
cuda,mobilenet_v3_large,32,8.458809,5.673712,5.658750
cuda,nvidia_deeprecommender,256,0.745010,0.382259,0.368562
cuda,phlippe_densenet,128,7.742276,5.157030,5.142005
cuda,phlippe_resnet,128,2.959204,1.895805,1.881524
cuda,pytorch_CycleGAN_and_pix2pix,1,3.120900,2.177180,2.163183
cuda,pytorch_stargan,16,3.316500,2.342917,2.328356
cuda,pytorch_struct,200,1.349487,0.800657,0.787289
cuda,pytorch_unet,1,3.882227,2.533076,2.518966
cuda,resnet152,32,24.524386,15.084074,15.064607
cuda,resnet18,16,2.970286,1.915105,1.900993
cuda,resnet50,32,7.637602,5.046732,5.031626
cuda,resnext50_32x4d,8,7.755588,5.118816,5.103305
cuda,shufflenet_v2_x1_0,128,8.575440,5.588348,5.572941
cuda,soft_actor_critic,256,0.552805,0.225981,0.212178
cuda,speech_transformer,32,14.918807,9.776962,9.758719
cuda,squeezenet1_1,32,1.809253,1.008263,0.993740
cuda,timm_efficientdet,1,44.589861,25.125453,25.105357
cuda,timm_efficientnet,32,11.259598,6.828805,6.813182
cuda,timm_nfnet,128,11.629873,6.853845,6.839368
cuda,timm_regnet,32,12.932405,7.489804,7.474293
cuda,timm_resnest,32,4.235716,2.638738,2.624178
cuda,timm_vision_transformer,8,7.787920,5.152121,5.137019
cuda,timm_vision_transformer_large,8,27.469508,16.952339,16.932977
cuda,timm_vovnet,32,6.487545,3.834520,3.820595
cuda,torchrec_dlrm,32,2.251159,1.025544,1.011743
cuda,tts_angular,64,0.495847,0.188884,0.174649
cuda,vgg16,64,1.228727,0.684709,0.671251
cuda,yolov3,16,11.740660,7.389620,7.373394
