dev,name,batch_size,_compile,OutputGraph.call_user_compiler,create_aot_dispatcher_function
cuda,BERT_pytorch,16,9.326194,5.801227,5.751514
cuda,Background_Matting,4,7.088401,4.445486,4.430261
cuda,LearningToPaint,96,2.790455,1.698265,1.682517
cuda,Super_SloMo,6,6.887189,4.764725,4.750808
cuda,alexnet,128,0.604789,0.265902,0.252316
cuda,attention_is_all_you_need_pytorch,256,9.356744,5.980817,5.965849
cuda,dcgan,32,0.608784,0.295071,0.281288
cuda,demucs,4,1.685653,0.724855,0.711214
cuda,densenet121,4,17.989105,11.520847,11.503350
cuda,dlrm,1024,0.610526,0.326246,0.313318
cuda,drq,1,0.819182,0.321383,0.307203
cuda,fastNLP_Bert,6,8.915004,5.214586,5.198891
cuda,functorch_dp_cifar10,64,2.078865,1.180717,1.166591
cuda,hf_Albert,8,6.254478,4.468303,4.453665
cuda,hf_Bart,4,13.482327,6.585516,6.568504
cuda,hf_Bert,4,9.529997,4.985693,4.970347
cuda,hf_Bert_large,4,20.062396,10.135823,10.118630
cuda,hf_BigBird,2,33.155880,22.734757,22.709771
cuda,hf_DistilBert,8,4.392430,2.499704,2.485384
cuda,hf_GPT2,4,8.291859,5.058766,5.044308
cuda,hf_GPT2_large,4,25.413435,14.225137,14.207973
cuda,hf_Longformer,2,27.793566,17.991714,17.954592
cuda,hf_Reformer,4,4.165082,1.623144,1.606992
cuda,hf_T5,8,11.333649,7.079152,7.061364
cuda,hf_T5_large,2,45.287240,26.058992,26.034272
cuda,lennard_jones,1000,0.439914,0.173199,0.159337
cuda,mnasnet1_0,32,6.398590,4.025639,4.010210
cuda,mobilenet_v2,96,6.735526,4.317234,4.301972
cuda,mobilenet_v2_quantized_qat,96,12.829723,9.613099,9.594076
cuda,mobilenet_v3_large,32,7.272393,4.619428,4.604105
cuda,nvidia_deeprecommender,256,0.568398,0.237267,0.223953
cuda,phlippe_densenet,128,6.737484,4.266333,4.251223
cuda,phlippe_resnet,128,2.580596,1.572906,1.558443
cuda,pytorch_CycleGAN_and_pix2pix,1,2.586583,1.713040,1.698847
cuda,pytorch_stargan,16,2.991798,2.065458,2.050952
cuda,pytorch_struct,200,1.053616,0.547457,0.534194
cuda,pytorch_unet,1,3.536023,2.189547,2.175286
cuda,resnet152,32,21.742175,12.672415,12.652868
cuda,resnet18,16,2.598198,1.592348,1.578276
cuda,resnet50,32,6.685650,4.212598,4.197537
cuda,resnet50_quantized_qat,32,12.521122,9.609628,9.589873
cuda,resnext50_32x4d,8,6.672665,4.207997,4.193073
cuda,shufflenet_v2_x1_0,128,7.555082,4.832787,4.817664
cuda,soft_actor_critic,256,0.451920,0.149576,0.136547
cuda,speech_transformer,32,11.410863,6.776584,6.760374
cuda,squeezenet1_1,32,1.417852,0.681912,0.668360
cuda,timm_efficientdet,1,38.306963,19.925787,19.906591
cuda,timm_efficientnet,32,9.528292,5.333831,5.318397
cuda,timm_nfnet,128,10.305559,5.575525,5.560299
cuda,timm_regnet,32,11.177167,5.944793,5.929182
cuda,timm_resnest,32,3.517344,2.129856,2.115709
cuda,timm_vision_transformer,8,6.027088,3.654565,3.639560
cuda,timm_vision_transformer_large,8,21.610019,11.985688,11.966918
cuda,timm_vovnet,32,5.676873,3.153031,3.139307
cuda,torchrec_dlrm,32,2.034493,0.829721,0.816406
cuda,tts_angular,64,0.406055,0.111764,0.098045
cuda,vgg16,64,0.944107,0.445134,0.431636
cuda,yolov3,16,11.025186,6.609887,6.592016
