dev,name,batch_size,speedup,abs_latency,compilation_latency,compression_ratio
cuda,BERT_pytorch,16,1.8526,25.1208,46.1234,1.1209
cuda,Background_Matting,4,1.0587,171.8157,29.4881,1.0411
cuda,LearningToPaint,96,1.1182,12.6333,15.0666,0.9918
cuda,Super_SloMo,6,1.1717,99.6821,28.3257,1.3197
cuda,alexnet,128,1.1533,10.6258,10.4094,0.9996
cuda,attention_is_all_you_need_pytorch,256,1.0319,70.7747,47.6875,0.9451
cuda,dcgan,32,0.9266,2.3297,7.6741,0.9999
cuda,demucs,4,1.0332,73.2067,20.2067,0.9976
cuda,densenet121,4,1.0994,43.1256,70.9368,1.0081
cuda,detectron2_fcos_r_50_fpn,0,0.0000
cuda,dlrm,1024,1.2473,2.8319,5.7251,1.0010
cuda,drq,1,0.9909,2.4084,11.2035,0.9752
cuda,fastNLP_Bert,6,1.4115,42.4091,38.5909,1.2176
cuda,functorch_dp_cifar10,64,1.2915,6.2225,18.5550,0.4310
cuda,hf_Albert,8,1.6225,46.2226,33.9820,1.1711
cuda,hf_Bart,4,1.2285,45.1699,47.1376,1.0392
cuda,hf_Bert,4,1.1758,33.4785,42.6448,0.9890
cuda,hf_Bert_large,4,1.1759,79.6565,65.8849,1.0278
cuda,hf_BigBird,2,1.6950,108.1243,109.7955,1.0398
cuda,hf_DistilBert,8,1.1604,33.8099,27.2583,0.9835
cuda,hf_GPT2,4,1.4139,35.5605,28.9563,1.1041
cuda,hf_GPT2_large,4,1.3793,175.2484,69.2025,1.1177
cuda,hf_Longformer,0,0.0000
cuda,hf_Reformer,4,1.1490,72.5246,31.8433,0.8994
cuda,hf_T5,8,1.3804,132.3309,47.8653,1.1711
cuda,hf_T5_large,2,1.5194,126.3598,147.2538,1.1177
cuda,lennard_jones,1000,0.9217,1.2915,5.6072,1.0000
cuda,mnasnet1_0,32,1.1057,23.8350,35.0152,0.8694
cuda,mobilenet_v2,96,1.3838,51.3871,32.5171,1.2985
cuda,mobilenet_v2_quantized_qat,0,0.0000
cuda,mobilenet_v3_large,32,1.2093,21.9522,70.6140,0.8640
cuda,moco,0,0.0000
cuda,nvidia_deeprecommender,256,0.9667,8.8323,8.7881,0.9844
cuda,phlippe_densenet,128,1.1453,21.4778,31.9484,1.0037
cuda,phlippe_resnet,128,1.1450,7.4838,13.5098,1.0067
cuda,pytorch_CycleGAN_and_pix2pix,1,1.3618,9.1292,14.1586,1.0197
cuda,pytorch_stargan,16,1.2248,19.1687,58.6628,1.0715
cuda,pytorch_struct,200,1.0447,3.5363,22.6401,0.7351
cuda,pytorch_unet,1,1.2222,47.9107,17.2984,1.0152
cuda,resnet152,32,1.0756,80.6132,67.5532,0.9673
cuda,resnet18,16,1.0591,8.7819,22.6751,0.7151
cuda,resnet50,32,1.1384,34.0796,32.4231,0.9350
cuda,resnet50_quantized_qat,0,0.0000
cuda,resnext50_32x4d,8,1.0507,19.0284,31.0739,0.8461
cuda,shufflenet_v2_x1_0,128,1.2790,27.2439,29.9308,1.1413
cuda,soft_actor_critic,256,0.8471,1.3470,7.7949,0.9997
cuda,speech_transformer,32,1.5838,30.3037,36.5077,0.9745
cuda,squeezenet1_1,32,1.3129,7.1806,11.3886,1.2289
cuda,tacotron2,0,0.0000
cuda,timm_efficientdet,1,1.5221,73.9257,161.3222,1.0516
cuda,timm_efficientnet,32,1.1465,32.2375,78.3784,1.0201
cuda,timm_nfnet,128,1.4481,135.0051,35.2107,1.1275
cuda,timm_regnet,32,1.0836,85.4353,63.0368,0.9760
cuda,timm_resnest,32,1.4005,22.2504,77.0290,0.9641
cuda,timm_vision_transformer,8,1.4537,16.0183,49.6051,0.7654
cuda,timm_vision_transformer_large,8,1.0449,191.6420,74.7286,0.9936
cuda,timm_vovnet,32,1.0073,37.2254,29.9381,0.9511
cuda,torchrec_dlrm,0,0.0000
cuda,tts_angular,64,1.0118,9.3000,5.9139,1.0017
cuda,vgg16,64,1.1676,90.8045,8.9989,0.9998
cuda,yolov3,16,1.1763,86.2499,48.7190,1.0878
