dev,name,batch_size,_compile,OutputGraph.call_user_compiler,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,CachingAutotuner.autotune_to_one_config,compile_fx.<locals>.bw_compiler
cuda,AlbertForMaskedLM,4,19.712402,17.899048,15.376046,9.787091,1.868511,17.963926,2.992031,1.364930,0.154907,1.952535,10.190711
cuda,AlbertForQuestionAnswering,4,20.329911,18.226272,15.541830,9.897524,1.591731,16.734543,2.901621,1.196431,0.152378,1.550236,8.786904
cuda,BartForCausalLM,4,25.014894,20.998670,18.376474,11.603857,1.868320,17.600046,3.612068,1.719925,0.232899,1.727879,8.061396
cuda,BartForConditionalGeneration,2,48.210705,36.949853,34.315470,17.235137,5.999299,22.539727,8.673536,3.950994,1.161587,0.511415,11.784341
cuda,BertForMaskedLM,16,25.433062,20.645144,18.066702,10.882889,2.004003,17.182151,3.357220,1.638714,0.308429,6.113983,8.923678
cuda,BertForQuestionAnswering,16,25.484004,20.731993,17.993881,10.896008,1.989280,16.210115,3.341520,1.644518,0.307569,5.747623,7.729866
cuda,BlenderbotForCausalLM,4,36.772251,28.240095,25.620762,12.618401,3.880651,20.229165,6.503329,3.552346,0.451574,6.456565,11.876850
cuda,BlenderbotSmallForCausalLM,64,18.625505,15.654346,13.092255,8.286964,1.246569,15.264422,2.157357,1.205470,0.155510,2.078322,8.357824
cuda,BlenderbotSmallForConditionalGeneration,64,34.781250,27.884659,24.562711,13.083330,3.336427,19.340818,6.023513,2.735031,0.651012,1.377273,10.319892
cuda,CamemBert,16,26.448004,21.596562,18.620723,11.223871,1.991840,16.139007,3.335428,1.639862,0.308299,4.939491,7.348677
cuda,DebertaForMaskedLM,4,28.844298,23.086429,20.461088,13.921183,1.818808,21.961617,3.598351,1.751345,0.284058,2.521132,10.131513
cuda,DebertaForQuestionAnswering,8,29.270505,23.770802,21.138718,14.277527,1.973528,22.974464,3.590872,1.750297,0.282469,2.933360,10.946961
cuda,DebertaV2ForMaskedLM,1,42.985566,30.930988,28.189204,16.066848,2.856707,21.854854,4.631524,2.690478,0.563781,1.814633,9.154398
cuda,DebertaV2ForQuestionAnswering,2,40.732766,28.807931,26.102450,14.294806,3.586748,20.350548,5.640424,2.917328,0.573887,10.152277
cuda,DistilBertForMaskedLM,128,15.918817,14.123885,11.585902,7.846432,1.278190,11.446279,1.814681,1.064015,0.133500,4.499398,4.978916
cuda,DistilBertForQuestionAnswering,256,16.713730,14.907760,12.004275,8.007257,1.058965,12.617002,2.037854,0.896570,0.130685,3.562993,5.771489
cuda,DistillGPT2,16,15.055397,13.388124,10.832023,7.352248,1.058757,11.273085,1.913453,0.865848,0.115456,2.031082,5.069709
cuda,ElectraForCausalLM,32,28.771866,24.073289,21.463265,14.342498,2.191652,24.725446,3.716009,1.954618,0.317190,8.311671,12.965239
