dev,name,batch_size,_compile,OutputGraph.call_user_compiler,create_aot_dispatcher_function
cuda,adv_inception_v3,128,12.901906,6.906748,6.890306
cuda,beit_base_patch16_224,64,8.623003,4.476183,4.461555
cuda,botnet26t_256,128,6.059158,3.011625,2.996754
cuda,cait_m36_384,4,30.658528,16.877001,16.858321
cuda,coat_lite_mini,128,8.141268,4.518992,4.504145
cuda,convit_base,64,9.094287,5.131542,5.116604
cuda,convmixer_768_32,32,6.824995,5.106799,5.090889
cuda,convnext_base,64,12.916064,5.764963,5.749067
cuda,crossvit_9_240,128,13.438438,7.601664,7.584054
cuda,cspdarknet53,64,11.153271,5.084204,5.069672
cuda,deit_base_distilled_patch16_224,64,7.367381,3.981151,3.966679
cuda,dla102,128,14.396758,7.800842,7.661307
cuda,dm_nfnet_f0,128,11.777282,5.612566,5.596643
cuda,dpn107,32,20.712267,10.258386,10.239113
cuda,eca_botnext26ts_256,128,7.045350,3.656407,3.642178
cuda,ese_vovnet19b_dw,128,4.726665,2.168699,2.155009
cuda,fbnetc_100,128,9.600620,4.469957,4.455030
cuda,fbnetv3_b,128,17.241443,8.534690,8.517940
cuda,gernet_l,128,9.005585,3.864678,3.849703
cuda,ghostnet_100,128,15.031976,7.243074,7.226900
cuda,gluon_inception_v3,128,12.980411,6.962945,6.946240
cuda,gluon_xception65,32,16.896200,8.834433,8.817004
cuda,gmixer_24_224,128,13.106105,7.163170,7.147604
cuda,gmlp_s16_224,128,12.459756,6.515167,6.499161
cuda,hrnet_w18,128,35.516837,25.838396,25.811228
cuda,inception_v3,128,13.043096,6.983619,6.965911
cuda,jx_nest_base,32,15.086313,8.103565,8.087470
cuda,lcnet_050,128,4.988966,2.450147,2.436329
cuda,mixer_b16_224,128,6.248287,3.168351,3.154207
cuda,mixnet_l,128,16.693178,7.627342,7.611423
cuda,mnasnet_100,128,7.722530,3.604720,3.589883
cuda,mobilenetv2_100,128,7.941277,3.797833,3.783545
cuda,mobilenetv3_large_100,128,8.430751,4.118170,4.103824
cuda,mobilevit_s,64,11.594211,5.980748,5.964555
cuda,nfnet_l0,128,11.172163,5.724796,5.709806
cuda,pit_b_224,64,8.321709,4.496230,4.481565
cuda,pnasnet5large,16,26.376834,17.917480,17.893976
cuda,poolformer_m36,64,14.102803,6.136475,6.120482
cuda,regnety_002,128,8.784988,4.008784,3.993993
cuda,repvgg_a2,128,8.877415,3.846024,3.831715
cuda,res2net101_26w_4s,64,25.029199,14.109543,14.090183
cuda,res2net50_14w_8s,128,22.774473,13.294734,13.276401
cuda,res2next50,128,12.237962,6.951536,6.935152
cuda,resmlp_12_224,128,5.375757,2.542365,2.528239
cuda,resnest101e,64,24.529872,13.110702,13.091185
cuda,rexnet_100,128,11.351042,5.464591,5.449818
cuda,sebotnet33ts_256,64,9.066602,4.847517,4.827797
cuda,selecsls42b,128,5.536910,3.028767,3.014045
cuda,spnasnet_100,128,9.447157,4.404493,4.383092
cuda,swin_base_patch4_window7_224,64,19.349006,10.638996,10.622534
cuda,swsl_resnext101_32x16d,32,13.950665,7.588051,7.566872
cuda,tf_efficientnet_b0,128,10.600356,5.247125,5.232276
cuda,tf_mixnet_l,128,17.430736,7.792850,7.776351
cuda,tinynet_a,128,12.347032,6.343224,6.327989
cuda,tnt_s_patch16_224,128,16.680334,9.558202,9.541761
cuda,twins_pcpvt_base,64,23.610178,12.797012,12.779582
cuda,visformer_small,128,6.297029,3.385286,3.366297
cuda,vit_base_patch16_224,64,7.273124,3.911908,3.897615
cuda,volo_d1_224,64,12.115263,6.855613,6.839357
cuda,xcit_large_24_p8_224,5,28.160928,15.507832,15.488983
