dev,name,batch_size,_compile,OutputGraph.call_user_compiler,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler_base,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,cudagraphify,CachingAutotuner.benchmark_all_configs,compile_fx.<locals>.bw_compiler
cuda,BERT_pytorch,16,30.845280,25.665349,22.681762,11.985380,3.044515,16.160960,4.211651,2.138253,0.321204,0.009221,26.944862,10.793980
cuda,Background_Matting,4,26.709906,22.768249,19.434719,11.042615,3.118319,16.999429,5.834588,3.049976,0.235662,0.002701,23.870101,12.015785
cuda,LearningToPaint,96,16.184587,14.755412,10.779994,6.672130,1.140738,10.047099,1.268034,0.765877,0.075786,0.002539,17.484082,5.680487
cuda,Super_SloMo,6,26.843954,23.580200,20.712268,12.429723,3.126723,16.578122,6.018600,2.788987,0.149113,9.581063,8.514067
cuda,alexnet,128,7.688182,7.183513,3.954744,2.191643,0.188658,5.723763,0.811236,0.332010,0.015063,0.002620,3.882607,3.712074
cuda,attention_is_all_you_need_pytorch,256,30.929657,26.596237,23.534572,12.790631,2.769968,17.370192,4.986536,2.407063,0.375569,0.002906,31.394431,10.930286
cuda,dcgan,32,7.294454,6.856994,4.008721,2.097591,0.220861,3.277995,0.211348,0.120680,0.012614,0.002439,1.624413
cuda,demucs,4,16.425362,14.757570,11.529300,9.976708,0.491894,14.363203,1.300848,0.689129,0.043605,0.002828,6.043186,6.101687
cuda,densenet121,4,57.872678,50.428194,46.973003,27.031326,7.896803,35.486398,14.150139,5.764729,0.702025,0.003133,39.675234,24.027034
cuda,drq,1,8.600346,7.913656,4.695840,2.934365,0.140356,4.478513,0.191988,0.119870,0.015819,0.002752,1.897213
cuda,fastNLP_Bert,6,33.519741,28.075551,25.075969,16.408001,2.697351,19.710602,4.182506,2.181392,0.312548,0.002932,6.493322,10.054541
cuda,functorch_dp_cifar10,64,14.310788,13.090482,10.305824,6.091643,1.408237,11.584272,2.382971,0.978024,0.065850,0.002689,22.941410,8.124186
cuda,hf_Albert,8,22.950535,20.372839,17.277597,8.685062,2.065193,12.811251,3.580948,1.579967,0.150490,0.002591,8.037178,8.895497
cuda,hf_Bart,4,35.047695,29.096663,26.190850,14.228415,3.162973,19.227272,4.933159,2.658284,0.427551,0.002501,2.447753,12.265344
cuda,hf_Bert,4,27.202115,22.264000,19.404894,10.196992,2.203216,14.046191,4.005799,2.000014,0.284992,0.002746,2.851640,9.179051
cuda,hf_Bert_large,4,46.855822,36.197987,33.543256,16.371773,4.554215,21.386282,7.875127,3.850681,0.806416,0.002902,2.767575,15.692415
cuda,hf_BigBird,2,85.924865,73.114397,70.171531,39.620176,9.434354,56.130547,24.863157,11.725353,0.601320,0.003834,7.693290,36.804551
