dev,name,batch_size,speedup,abs_latency,compilation_latency,compression_ratio,eager_peak_mem,dynamo_peak_mem,calls_captured,unique_graphs,graph_breaks,unique_graph_breaks
cuda,adv_inception_v3,128,0.8624,186.3097,12.5827,0.8621,7.4412,8.6317,317,2,13,7
cuda,beit_base_patch16_224,64,0.9694,104.4735,8.6349,0.9303,8.0382,8.6407,472,2,13,7
cuda,botnet26t_256,128,0.8540,116.4635,5.8744,0.8676,6.5538,7.5542,340,2,15,7
cuda,cait_m36_384,4,0.9987,167.1274,30.5109,0.9130,13.2405,14.5020,1345,2,13,7
cuda,coat_lite_mini,128,0.9982,113.1294,7.8624,0.9207,7.4215,8.0606,463,2,13,7
cuda,convit_base,64,0.9995,163.1645,8.6451,0.8482,11.7728,13.8793,501,2,13,7
cuda,convmixer_768_32,32,0.9643,311.5098,6.9101,0.9795,6.9724,7.1182,234,2,7,5
cuda,convnext_base,64,1.0012,122.2860,12.5915,0.9240,9.3938,10.1666,498,2,13,7
cuda,crossvit_9_240,128,0.7890,104.0409,13.3432,0.8711,6.2898,7.2202,603,2,13,7
cuda,cspdarknet53,64,0.7926,112.0631,10.9952,0.8538,5.7233,6.7037,442,2,15,7
cuda,deit_base_distilled_patch16_224,64,0.9971,84.8431,7.1423,0.9313,7.6517,8.2158,380,2,13,7
cuda,dla102,128,0.8177,210.7345,14.1030,0.9155,9.7714,10.6733,419,2,13,7
cuda,dm_nfnet_f0,128,0.9979,127.4768,11.4750,0.8946,7.5870,8.4805,619,2,13,7
cuda,dpn107,32,0.8144,130.2638,20.6581,0.9040,6.1719,6.8275,746,2,15,7
cuda,eca_botnext26ts_256,128,0.7217,146.8868,6.8707,0.7722,8.7111,11.2813,370,2,15,7
cuda,ese_vovnet19b_dw,128,0.8377,74.0992,4.6376,0.8968,5.5337,6.1707,161,3,15,8
cuda,fbnetc_100,128,0.7392,106.8648,9.5052,0.8512,3.7569,4.4135,384,3,15,8
cuda,fbnetv3_b,128,0.7712,142.2562,17.0989,0.7935,5.8569,7.3814,610,2,15,7
cuda,gernet_l,128,0.7996,90.9975,8.9060,0.8499,4.6338,5.4522,409,2,15,7
cuda,ghostnet_100,128,0.7553,119.5644,14.9703,0.8689,2.9281,3.3700,328,2,15,7
cuda,gluon_inception_v3,128,0.8675,185.3073,12.6850,0.8621,7.4412,8.6317,317,2,13,7
cuda,gluon_xception65,32,0.8483,116.7245,16.7120,0.8841,7.2849,8.2395,356,2,13,7
cuda,gmixer_24_224,128,0.8928,132.0607,12.8393,0.9706,9.0260,9.2995,635,2,13,7
cuda,gmlp_s16_224,128,1.0907,126.1744,12.0394,0.9727,12.2402,12.5832,491,2,13,7
cuda,hrnet_w18,128,0.6471,433.6146,36.2180,0.9196,8.6762,9.4348,1373,2,7,5
cuda,inception_v3,128,0.8673,184.9205,12.7173,0.8621,7.4412,8.6317,317,2,13,7
cuda,jx_nest_base,32,0.9974,100.7255,14.9499,0.8927,8.8309,9.8920,862,2,13,7
cuda,lcnet_050,128,0.7382,40.4925,5.0104,0.7712,1.3628,1.7672,168,2,15,7
cuda,mixer_b16_224,128,1.0209,114.2732,5.9256,0.9569,9.5366,9.9658,227,2,13,7
cuda,mixnet_l,128,0.8231,220.3961,16.3832,0.8469,7.8238,9.2377,677,2,15,7
cuda,mnasnet_100,128,0.7414,82.4117,7.6597,0.8719,3.1775,3.6442,305,3,15,8
cuda,mobilenetv2_100,128,0.7385,84.3872,7.8817,0.7647,5.3429,6.9870,304,2,15,7
cuda,mobilenetv3_large_100,128,0.7612,76.6671,8.4237,0.8424,3.1753,3.7693,315,2,15,7
cuda,mobilevit_s,64,0.7314,111.6590,11.5378,0.7794,7.1866,9.2207,520,3,15,8
cuda,nfnet_l0,128,0.8204,136.7268,10.9618,0.8404,6.5084,7.7444,550,2,13,7
cuda,pit_b_224,64,0.9975,118.4928,7.9797,0.8011,10.8027,13.4848,426,2,13,7
cuda,pnasnet5large,16,0.9212,213.0557,26.2982,0.9907,10.5997,10.6995,958,2,9,5
cuda,poolformer_m36,64,0.9962,145.6046,13.8180,0.9485,10.7806,11.3662,699,2,13,7
cuda,regnety_002,128,0.7169,52.8460,8.8369,0.8281,1.5587,1.8822,368,2,15,7
cuda,repvgg_a2,128,0.7604,95.7560,8.8020,0.7778,3.1051,3.9919,397,2,15,7
cuda,res2net101_26w_4s,64,0.7971,125.9600,25.0753,0.9132,5.9741,6.5416,807,2,13,7
cuda,res2net50_14w_8s,128,0.7908,178.5624,22.6686,0.9074,8.2633,9.1061,703,2,13,7
cuda,res2next50,128,0.8268,152.4830,12.0081,0.9106,8.4846,9.3181,399,2,13,7
cuda,resmlp_12_224,128,0.8954,59.4257,5.2466,0.9506,4.3940,4.6222,203,2,13,7
cuda,resnest101e,64,0.8693,189.1554,24.3857,0.9986,9.8296,9.8430,1022,2,13,7
cuda,rexnet_100,128,0.7079,108.1219,11.2676,0.7866,6.2473,7.9424,404,2,15,7
cuda,sebotnet33ts_256,64,0.7692,100.3667,9.0216,0.7116,7.0407,9.8938,465,3,15,8
cuda,selecsls42b,128,0.8126,73.9077,5.4448,0.8786,3.5485,4.0391,136,2,13,7
cuda,spnasnet_100,128,0.7395,89.8446,9.3821,0.8826,3.4748,3.9371,376,2,15,7
cuda,swin_base_patch4_window7_224,64,0.9638,151.7706,19.3080,0.9204,10.6109,11.5285,1382,2,13,7
cuda,swsl_resnext101_32x16d,32,0.8436,140.3454,13.7432,0.8688,8.6451,9.9507,415,2,13,7
cuda,tf_efficientnet_b0,128,0.6827,119.3478,10.5080,0.7735,6.0664,7.8426,371,2,15,7
cuda,tf_mixnet_l,128,0.8296,228.5642,17.1027,0.8580,8.5537,9.9699,692,2,15,7
cuda,tinynet_a,128,0.6810,102.2242,12.3497,0.7906,4.8898,6.1853,435,2,15,7
cuda,tnt_s_patch16_224,128,0.9981,324.8079,15.9523,0.9729,14.0769,14.4697,826,2,13,7
cuda,twins_pcpvt_base,64,0.9200,128.8684,23.6294,0.9232,7.6505,8.2867,1022,2,13,7
cuda,visformer_small,128,0.9479,96.0674,6.0653,0.9236,6.9708,7.5471,317,2,13,7
cuda,vit_base_patch16_224,64,0.9968,86.9419,7.0436,0.9316,7.5881,8.1453,377,2,13,7
cuda,volo_d1_224,64,0.9782,123.2799,11.8314,0.9469,7.4831,7.9030,618,2,13,7
cuda,xcit_large_24_p8_224,5,0.8746,140.1537,28.1910,0.8871,6.7350,7.5924,1195,2,13,7
