dev,name,batch_size,_compile,OutputGraph.call_user_compiler,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler_base,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,CachingAutotuner.benchmark_all_configs,compile_fx.<locals>.bw_compiler
cuda,BERT_pytorch,16,30.450016,25.281675,22.865483,12.232708,3.002997,16.670194,4.203084,2.144801,0.321670,28.944662,11.011551
cuda,Background_Matting,4,25.983833,22.611057,19.502051,11.139201,3.056297,17.135204,5.614965,3.017995,0.230942,33.965364,11.863104
cuda,LearningToPaint,96,15.186600,13.752595,10.801872,6.433334,1.169654,9.571948,1.286760,0.778904,0.075700,23.537441,5.521919
cuda,Super_SloMo,6,26.264558,22.939905,20.510625,12.196612,3.151964,16.198617,6.090585,2.835195,0.149034,9.476378,8.007235
cuda,alexnet,128,7.027673,6.382756,3.964287,2.194847,0.191718,5.508747,0.821609,0.330710,0.015255,3.666475,3.545190
cuda,attention_is_all_you_need_pytorch,256,29.759881,25.454446,23.150769,12.469733,2.783263,17.122067,4.994769,2.405286,0.381666,32.881977,11.325904
cuda,dcgan,32,6.708057,6.265096,3.865122,1.953779,0.223503,3.079546,0.222076,0.121761,0.012628,1.569946
cuda,demucs,4,14.714352,13.192312,10.688578,9.143825,0.504888,13.259959,1.619661,0.701591,0.044973,8.070416,5.839558
cuda,densenet121,4,57.895912,49.611811,47.023145,27.183815,7.811615,35.791204,14.139670,5.770413,0.690093,56.084168,23.997280
cuda,dlrm,1024,6.149908,5.766047,3.669139,1.792213,0.189036,3.130552,0.396763,0.176605,0.016788,1.763289
cuda,drq,1,7.933255,7.063450,4.496224,2.673510,0.142071,4.236868,0.192880,0.121427,0.015716,1.911543
cuda,fastNLP_Bert,6,33.992004,28.352532,25.343224,16.551420,2.767759,19.875670,4.209625,2.187564,0.312385,7.159354,10.120721
cuda,functorch_dp_cifar10,64,14.262630,13.031836,10.211423,5.974539,1.422576,11.421555,2.563862,0.962035,0.065443,34.790228,8.111878
cuda,hf_Albert,8,22.314123,19.765496,17.139527,8.669093,2.058677,12.733461,3.419968,1.570441,0.151559,9.687524,8.801030
cuda,hf_Bart,4,35.613315,29.148541,26.375402,14.237310,3.154966,19.558725,5.064428,2.664155,0.431414,3.129743,12.569123
cuda,hf_Bert,4,28.194387,23.121051,20.231570,10.831573,2.242945,15.070545,4.185966,2.029733,0.288207,3.372342,9.641258
cuda,hf_Bert_large,4,47.562432,36.826004,34.089847,16.756194,4.609720,22.073858,8.135115,3.939428,0.824099,3.336053,16.038264
cuda,hf_BigBird,2,86.911940,73.941210,71.066278,38.621825,10.382938,53.942204,23.436885,11.477381,0.603589,10.012470,36.172015
cuda,hf_DistilBert,8,18.590178,15.937734,13.316796,7.907366,1.164249,11.861431,2.075507,1.107298,0.116352,6.193408,6.712266
cuda,hf_GPT2,4,26.260185,21.196318,18.723553,10.359520,2.875452,12.591617,3.270732,1.862865,0.261195,8.147567,7.932931
cuda,hf_GPT2_large,4,66.888545,50.759363,47.767195,25.559042,6.831911,35.616576,12.903753,5.571874,1.410410,16.223123,25.725133
cuda,hf_Reformer,4,29.380401,25.107577,22.835401,19.866333,0.843833,21.921916,1.356353,0.792271,0.071357,5.816329,4.757446
cuda,hf_T5,8,31.186753,25.553941,23.174244,12.213741,2.823810,16.419952,4.771292,2.097464,0.307891,8.381409,10.848067
cuda,hf_T5_large,2,111.136194,82.347152,79.611039,38.948876,12.068196,50.410215,21.393536,7.838840,2.578004,27.028186,37.164820
cuda,lennard_jones,1000,6.087980,5.681554,3.238674,1.573369,0.070992,2.837595,0.086687,0.065463,0.006494,1.444829
cuda,mnasnet1_0,32,26.639204,23.388078,20.407122,12.229242,2.936075,15.994919,3.736388,2.015984,0.206209,72.653787,9.796604
cuda,mobilenet_v2,96,28.796762,25.679170,22.341093,13.586151,3.217592,16.613097,4.550493,2.172048,0.234045,91.050602,9.340604
cuda,mobilenet_v3_large,32,29.353692,25.683084,22.602981,13.542264,3.398006,18.471674,4.824100,2.318500,0.244419,94.354111,11.572602
cuda,nvidia_deeprecommender,256,6.780478,6.281373,3.504647,1.630053,0.146088,4.914361,0.144006,0.097124,0.009888,3.640006,0.528352
cuda,phlippe_densenet,128,29.551132,26.098888,22.630898,14.503398,3.072729,19.337518,4.632510,2.442331,0.228411,118.387691,11.062478
cuda,phlippe_resnet,128,13.363643,11.986880,9.157011,5.191928,1.076485,7.697898,1.212257,0.926050,0.070136,16.779211,4.681819
cuda,pytorch_CycleGAN_and_pix2pix,1,14.665719,13.438939,10.069051,5.582553,1.185851,8.850763,2.281204,1.049993,0.068819,16.158368,5.625036
cuda,pytorch_stargan,16,15.130044,13.870179,10.460046,5.981375,1.071740,9.252761,1.693767,0.574018,0.059293,27.668775,5.520962
cuda,pytorch_struct,200,7.636142,6.880965,4.308033,2.095611,0.182155,5.764157,0.280778,0.186001,0.022156,4.179542,10.229773
cuda,pytorch_unet,1,16.706995,14.847499,11.962224,7.384885,1.445067,11.530047,2.434203,1.175108,0.086547,38.353404,6.928181
cuda,resnet152,32,57.002467,47.324565,43.910703,21.109507,8.460179,22.952681,9.149974,4.796862,0.957060,32.476076,18.815306
cuda,resnet18,16,15.631082,14.249926,11.034750,6.875725,1.374767,10.051417,1.980156,0.891089,0.073078,23.271355,5.659666
cuda,resnet50,32,25.535269,22.034692,18.652241,10.248990,2.970047,13.465258,3.682001,1.895174,0.208798,31.814299,9.109808
cuda,resnext50_32x4d,8,24.489026,21.034922,18.101819,9.718047,2.556462,13.275980,3.306688,1.891330,0.198685,21.246687,9.036744
cuda,shufflenet_v2_x1_0,128,28.092782,24.274038,20.847915,11.746681,3.399654,15.695010,4.970598,2.838156,0.273422,44.190859,11.109551
cuda,soft_actor_critic,256,6.563935,6.131360,3.568036,1.926744,0.067821,3.374810,0.081703,0.059404,0.007103,1.607094
cuda,speech_transformer,32,37.530566,31.094037,28.248746,17.294920,3.570313,22.731964,5.534095,2.855525,0.344447,26.258324,13.893932
cuda,squeezenet1_1,32,10.055383,8.808744,5.387406,3.083996,0.673932,7.377153,1.457636,0.761480,0.046011,5.375104,10.263865
cuda,timm_efficientnet,32,32.846817,27.649826,24.722130,14.353904,3.694573,19.537931,5.314915,2.547128,0.294920,100.444232,12.691301
cuda,timm_nfnet,128,30.247305,23.969694,21.087761,10.020385,4.116499,15.861062,5.301788,2.388796,0.276187,29.987820,14.009454
cuda,timm_regnet,32,33.523893,26.280054,23.365273,11.982863,3.619514,16.229992,4.969579,2.470707,0.346514,29.051379,12.413201
cuda,timm_resnest,32,19.735388,17.881238,15.079308,10.004067,1.531144,15.832941,3.627597,1.631403,0.099844,74.312026,8.838476
cuda,timm_vision_transformer,32,22.711082,19.518651,16.465977,9.391595,1.783798,20.596392,3.712826,1.834216,0.231046,14.765228,15.335356
cuda,timm_vision_transformer_large,32,54.264046,43.028818,40.246900,19.746651,6.382546,71.437356,12.247897,5.677330,1.465710,10.148437,65.702888
cuda,timm_vovnet,32,23.103296,19.533020,16.700872,9.789328,2.202956,14.922042,4.444631,1.972059,0.151794,31.263454,9.561985
cuda,tts_angular,64,5.839970,5.389503,2.799441,2.045324,0.050728,2.221987,0.028495,0.019005,0.001894,0.996174
cuda,vgg16,64,8.211279,7.470718,4.594720,2.567595,0.266747,6.066376,1.102625,0.458110,0.026323,4.033851,4.382763
cuda,yolov3,16,39.492569,33.899728,30.804131,18.169331,4.748206,23.208176,7.499243,3.771304,0.357426,69.191817,15.000518
