dev,name,batch_size,_compile,OutputGraph.call_user_compiler
cuda,BERT_pytorch,16,4.986448,0.000265
cuda,Background_Matting,4,3.556273,0.000135
cuda,LearningToPaint,96,1.400759,0.000087
cuda,Super_SloMo,6,2.961240,0.000174
cuda,alexnet,128,0.503015,0.000094
cuda,attention_is_all_you_need_pytorch,256,4.484859,0.000235
cuda,dcgan,32,0.439263,0.000076
cuda,demucs,4,1.512861,0.000227
cuda,densenet121,4,7.722653,0.000193
cuda,dlrm,1024,0.392321,0.000092
cuda,drq,1,0.660106,0.000120
cuda,fastNLP_Bert,6,5.141021,0.000394
cuda,functorch_dp_cifar10,64,1.220966,0.000107
cuda,hf_Albert,8,2.558383,0.000211
cuda,hf_Bart,4,6.127329,0.000270
cuda,hf_Bert,4,5.055255,0.000203
cuda,hf_Bert_large,4,10.404726,0.000285
cuda,hf_BigBird,2,12.832950,0.002920
cuda,hf_DistilBert,8,2.408992,0.000144
cuda,hf_GPT2,4,4.731473,0.000298
cuda,hf_GPT2_large,4,15.217086,0.000841
cuda,hf_Longformer,2,9.454239,0.000829
cuda,hf_Reformer,4,4.099266,0.001456
cuda,hf_T5,8,5.563534,0.000340
cuda,hf_T5_large,2,27.117486,0.001216
cuda,lennard_jones,1000,0.398192,0.000071
cuda,mnasnet1_0,32,3.087874,0.000115
cuda,mobilenet_v2,96,3.212816,0.000130
cuda,mobilenet_v3_large,32,3.453884,0.000124
cuda,moco,32,33.016838,0.788066
cuda,nvidia_deeprecommender,256,0.489108,0.000069
cuda,phlippe_densenet,128,3.233943,0.000143
cuda,phlippe_resnet,128,1.349132,0.000115
cuda,pytorch_CycleGAN_and_pix2pix,1,1.203527,0.000109
cuda,pytorch_stargan,16,1.233715,0.000133
cuda,pytorch_struct,200,0.744135,0.000081
cuda,pytorch_unet,1,1.613249,0.000113
cuda,resnet152,32,9.235840,0.000221
cuda,resnet18,16,1.351174,0.000088
cuda,resnet50,32,3.246358,0.000117
cuda,resnext50_32x4d,8,3.227632,0.000135
cuda,shufflenet_v2_x1_0,128,3.477245,0.000160
cuda,soft_actor_critic,256,0.421843,0.000107
cuda,speech_transformer,32,5.997574,0.000661
cuda,squeezenet1_1,32,1.032143,0.000089
cuda,timm_efficientnet,32,4.988984,0.000405
cuda,timm_nfnet,128,6.022865,0.000367
cuda,timm_regnet,32,6.755808,0.000535
cuda,timm_resnest,32,1.802365,0.000122
cuda,timm_vision_transformer,32,3.314150,0.000237
cuda,timm_vision_transformer_large,32,10.504730,0.000468
cuda,timm_vovnet,32,3.622942,0.000311
cuda,tts_angular,64,0.442903,0.000145
cuda,vgg16,64,0.730970,0.000081
cuda,yolov3,16,5.061341,0.000151
