dev,name,batch_size,speedup,abs_latency,compilation_latency,compression_ratio,eager_peak_mem,dynamo_peak_mem,calls_captured,unique_graphs,graph_breaks,unique_graph_breaks
cuda,BERT_pytorch,16,1.0023,54.8990,4.9701,1.0003,2.5823,2.5815,542,2,15,7
cuda,Background_Matting,4,0.9996,126.0241,3.1304,1.0125,6.0323,5.9576,187,2,13,7
cuda,LearningToPaint,96,0.9935,11.3800,1.4099,0.9192,0.6671,0.7257,75,2,13,7
cuda,Super_SloMo,6,0.9992,79.4759,2.7518,1.0014,3.7536,3.7482,378,2,13,7
cuda,alexnet,128,0.9988,9.8618,0.4989,0.9454,1.3373,1.4145,26,2,13,7
cuda,attention_is_all_you_need_pytorch,256,1.0000,55.3254,4.4243,0.9648,3.5980,3.7294,552,2,13,7
cuda,dcgan,32,0.8725,2.4319,0.4443,0.9647,0.0573,0.0594,17,2,13,7
cuda,demucs,4,1.0014,53.9073,1.4426,0.9661,4.3409,4.4932,89,7,16,8
cuda,densenet121,4,0.9950,55.2042,7.7114,0.9940,0.4984,0.5014,435,2,13,7
cuda,dlrm,1024,0.9321,4.4592,0.3909,0.9995,4.3716,4.3737,40,2,7,5
cuda,drq,1,0.9333,3.7295,0.6641,0.9877,0.0620,0.0627,34,3,12,7
cuda,fastNLP_Bert,6,1.0101,52.3758,5.1129,1.0003,4.1226,4.1216,451,9,18,9
cuda,functorch_dp_cifar10,64,0.9665,10.5252,1.2252,0.9953,0.1920,0.1929,73,2,13,7
cuda,gat,0,0.0000
cuda,gcn,0,0.0000
cuda,hf_Albert,8,0.9957,68.7355,2.5079,0.9599,5.8962,6.1425,440,2,12,7
cuda,hf_Bart,4,0.9966,63.6117,6.0815,0.9087,4.8273,5.3125,646,2,12,7
cuda,hf_Bert,4,1.0311,39.1926,5.0232,0.9645,3.3479,3.4713,371,2,12,7
cuda,hf_Bert_large,4,1.0287,80.3488,10.3405,0.9845,7.9635,8.0890,719,2,12,7
cuda,hf_BigBird,2,0.9586,204.3783,12.8958,0.9493,5.2433,5.5234,2911,67,69,12
cuda,hf_DistilBert,8,0.9932,31.7335,2.3886,0.9262,3.1594,3.4111,207,2,12,7
cuda,hf_GPT2,4,1.0222,48.3394,4.6514,0.9357,4.6124,4.9296,639,2,12,7
cuda,hf_GPT2_large,4,0.9999,209.2932,14.7904,0.9663,22.5399,23.3266,1887,2,12,7
cuda,hf_Longformer,2,1.0179,110.8316,9.3528,0.9511,4.1911,4.4064,1741,7,16,8
cuda,hf_Reformer,4,0.9861,82.2020,4.1258,0.8004,1.4973,1.8706,502,48,107,14
cuda,hf_T5,8,0.9947,180.2970,5.5144,0.9507,14.3347,15.0787,811,2,12,7
cuda,hf_T5_large,2,1.0087,221.8159,27.0268,0.9831,15.8642,16.1365,2935,2,12,7
cuda,lennard_jones,1000,0.8598,1.8329,0.4038,0.9996,0.0182,0.0183,13,2,13,7
cuda,mnasnet1_0,32,0.9939,22.3084,3.1001,0.9801,0.8760,0.8937,156,2,13,7
cuda,mobilenet_v2,96,0.9991,47.1786,3.1706,0.9869,4.0323,4.0858,157,2,13,7
cuda,mobilenet_v3_large,32,1.0014,27.0900,3.4694,0.9783,0.9573,0.9785,191,2,13,7
cuda,moco,32,0.9794,52.4318,33.0560,1.0057,2.4869,2.4728,1605,80,86,10
cuda,nvidia_deeprecommender,256,0.9991,10.2201,0.4850,0.9176,3.3858,3.6898,17,2,13,7
cuda,phlippe_densenet,128,0.9973,23.3275,3.2404,0.9983,0.7554,0.7567,190,2,13,7
cuda,phlippe_resnet,128,0.9901,9.1077,1.3597,0.9881,0.1286,0.1302,75,2,13,7
cuda,pytorch_CycleGAN_and_pix2pix,1,0.9698,14.4040,1.2229,0.9966,0.3449,0.3461,95,2,13,7
cuda,pytorch_stargan,16,0.9890,15.3967,1.2278,0.9914,0.6652,0.6709,60,2,13,7
cuda,pytorch_struct,200,0.9079,5.0934,0.7471,0.9992,0.7145,0.7150,45,2,13,7
cuda,pytorch_unet,1,0.9991,39.9336,1.5396,0.9953,1.9769,1.9862,75,2,13,7
cuda,resnet152,32,0.9989,65.0551,9.1354,0.9951,3.6431,3.6612,519,2,13,7
cuda,resnet18,16,0.9911,9.3503,1.3543,0.9753,0.3772,0.3867,73,2,13,7
cuda,resnet50,32,0.9958,26.7422,3.2462,0.9907,1.7697,1.7863,179,2,13,7
cuda,resnext50_32x4d,8,0.9864,20.7931,3.2270,0.9922,0.7715,0.7775,179,2,13,7
cuda,sage,0,0.0000
cuda,shufflenet_v2_x1_0,128,0.9966,31.0005,3.4857,0.9550,1.6592,1.7373,275,2,13,7
cuda,soft_actor_critic,256,0.8586,1.7590,0.4270,0.9995,0.0329,0.0329,21,3,12,7
cuda,speech_transformer,32,0.9845,65.0664,6.0422,0.9915,1.0199,1.0286,773,12,23,9
cuda,squeezenet1_1,32,0.9860,10.5523,1.0346,0.9666,0.5616,0.5810,70,2,13,7
cuda,tacotron2,0,0.0000
cuda,timm_efficientnet,32,0.9474,34.0058,4.9989,0.9877,1.5578,1.5772,366,2,15,7
cuda,timm_nfnet,128,0.9995,118.7066,5.7350,0.9071,7.0590,7.7819,619,2,13,7
cuda,timm_regnet,32,0.9325,59.9154,6.6842,0.9953,3.7035,3.7209,524,2,15,7
cuda,timm_resnest,32,0.9971,24.1654,1.8127,0.9887,1.4463,1.4628,152,2,13,7
cuda,timm_vision_transformer,32,0.9909,32.2152,3.3025,0.9907,1.9777,1.9963,377,2,13,7
cuda,timm_vision_transformer_large,32,0.9999,463.9218,9.4684,0.9992,36.1734,36.2016,1217,2,13,7
cuda,timm_vovnet,32,0.8763,28.2232,3.5999,0.9892,1.5828,1.6001,212,2,15,7
cuda,torchrec_dlrm,0,0.0000
cuda,tts_angular,64,0.9216,6.7639,0.4492,0.9983,0.3462,0.3468,8,4,15,8
