dev,name,batch_size,speedup,abs_latency,compilation_latency,compression_ratio,eager_peak_mem,dynamo_peak_mem,calls_captured,unique_graphs,graph_breaks,unique_graph_breaks
cuda,BERT_pytorch,16,0.8111,67.5585,11.6605,0.8671,2.5823,2.9782,542,2,15,7
cuda,Background_Matting,4,0.1357,927.1566,11.1722,0.6489,6.0323,9.2964,187,2,13,7
cuda,LearningToPaint,96,0.7779,14.5679,2.8768,0.7116,0.6671,0.9375,75,2,13,7
cuda,Super_SloMo,6,0.1778,446.5178,9.8869,0.8220,3.7536,4.5662,378,2,13,7
cuda,alexnet,128,0.9966,9.8711,0.7780,0.7939,1.3373,1.6845,26,2,13,7
cuda,attention_is_all_you_need_pytorch,256,0.9252,58.5770,10.7883,0.9066,3.5980,3.9685,552,2,13,7
cuda,dcgan,32,0.6931,3.0153,0.7060,0.7957,0.0573,0.0720,17,2,13,7
cuda,demucs,4,1.0028,53.4377,2.1990,0.9659,4.3409,4.4941,89,7,16,8
cuda,densenet121,4,0.7179,74.3841,18.3603,0.9823,0.4996,0.5086,435,2,13,7
cuda,dlrm,1024,0.8514,4.7849,0.7989,0.9944,4.3716,4.3963,40,2,7,5
cuda,drq,1,0.7354,4.4661,1.0101,0.8852,0.0620,0.0700,34,3,12,7
cuda,fastNLP_Bert,6,0.8664,60.3867,11.2790,0.8878,4.1226,4.6438,451,9,18,9
cuda,functorch_dp_cifar10,64,0.9146,11.1012,2.4148,0.8396,0.1920,0.2286,73,2,13,7
cuda,gat,0,0.0000
cuda,gcn,0,0.0000
cuda,hf_Albert,8,0.9565,71.5118,8.0005,0.9008,5.8962,6.5453,440,2,12,7
cuda,hf_Bart,4,0.8395,68.5580,13.6901,0.7521,4.8273,6.4183,646,2,12,7
cuda,hf_Bert,4,0.8661,45.6724,10.4376,0.8353,3.3479,4.0083,371,2,12,7
cuda,hf_Bert_large,4,0.8872,92.5779,21.2561,0.8521,7.9635,9.3458,719,2,12,7
cuda,hf_BigBird,2,0.7787,248.4027,36.9317,0.9268,5.2433,5.6576,2911,67,69,12
cuda,hf_DistilBert,8,0.9675,32.4824,5.2330,0.8146,3.1594,3.8784,207,2,12,7
cuda,hf_GPT2,4,0.9812,50.0780,9.7827,0.8198,4.6124,5.6263,639,2,12,7
cuda,hf_GPT2_large,4,0.9888,211.7072,30.2397,0.8303,22.5399,27.1468,1887,2,12,7
cuda,hf_Longformer,2,0.6914,164.0137,30.5735,0.8932,4.1911,4.6925,1741,7,16,8
cuda,hf_Reformer,4,0.9684,83.7474,6.0039,0.8004,1.4973,1.8706,502,48,107,14
cuda,hf_T5,8,0.8570,209.1244,12.5582,0.8891,14.3347,16.1228,811,2,12,7
cuda,hf_T5_large,2,0.8303,268.9271,55.5024,0.8302,15.8642,19.1084,2935,2,12,7
cuda,lennard_jones,1000,0.7504,2.1209,0.5973,0.9997,0.0182,0.0183,13,2,13,7
cuda,mnasnet1_0,32,0.7382,30.2188,6.8021,0.8970,0.8769,0.9776,156,2,13,7
cuda,mobilenet_v2,96,0.7790,60.4340,7.0716,0.7651,4.0276,5.2642,157,2,13,7
cuda,mobilenet_v3_large,32,0.7907,33.9679,7.6782,0.8392,0.8506,1.0136,191,2,13,7
cuda,moco,0,0.0000
cuda,nvidia_deeprecommender,256,0.9991,10.2281,0.7604,0.8055,3.3858,4.2032,17,2,13,7
cuda,phlippe_densenet,128,0.7737,30.1210,7.0400,0.9982,0.7554,0.7568,190,2,13,7
cuda,phlippe_resnet,128,0.7603,11.7344,2.8253,0.8640,0.1286,0.1489,75,2,13,7
cuda,pytorch_CycleGAN_and_pix2pix,1,0.9222,17.9262,3.1044,0.8796,0.3449,0.3922,95,2,13,7
cuda,pytorch_stargan,16,0.8054,18.0499,3.1939,0.9690,0.6652,0.6865,60,2,13,7
cuda,pytorch_struct,200,0.7748,6.0127,1.3260,0.5106,0.7145,1.3993,45,2,13,7
cuda,pytorch_unet,1,0.2042,195.2982,4.3829,0.7154,1.9769,2.7632,75,2,13,7
cuda,resnet152,32,0.7536,87.2987,20.2185,0.8948,3.6435,4.0718,519,2,13,7
cuda,resnet18,16,0.7466,13.3359,2.9111,0.7978,0.3772,0.4727,73,2,13,7
cuda,resnet50,32,0.7661,34.5009,6.9553,0.8603,1.7640,2.0504,179,2,13,7
cuda,resnext50_32x4d,8,0.7163,30.1210,6.9724,0.8413,0.7700,0.9153,179,2,13,7
cuda,sage,0,0.0000
cuda,shufflenet_v2_x1_0,128,0.7622,39.3778,7.6546,0.8396,1.6607,1.9779,275,2,13,7
cuda,soft_actor_critic,256,0.6199,2.7807,0.5986,0.9239,0.0329,0.0356,21,3,12,7
cuda,speech_transformer,32,0.7940,81.6432,13.3869,0.9000,1.0199,1.1332,773,12,23,9
cuda,squeezenet1_1,32,0.9271,12.4585,1.8475,0.9312,0.5609,0.6024,70,2,13,7
cuda,tacotron2,0,0.0000
cuda,timm_efficientnet,32,0.6296,50.4857,10.0804,0.7664,1.5566,2.0312,366,2,15,7
cuda,timm_nfnet,128,0.9976,118.5197,11.2256,0.8749,7.0582,8.0675,619,2,13,7
cuda,timm_regnet,32,0.7806,72.0014,12.2139,0.8503,3.6954,4.3461,524,2,15,7
cuda,timm_resnest,32,0.8544,28.2350,3.8886,0.8969,1.4479,1.6144,152,2,13,7
cuda,timm_vision_transformer,32,0.8668,32.0360,7.1909,0.9299,1.9777,2.1269,377,2,13,7
cuda,timm_vision_transformer_large,0,0.0000
