,Compiler,torchbench,huggingface,timm_models
eager,eager,1.76,1.94,4.72
aot_eager,aot_eager,6.45,9.35,11.27
aot_cudagraphs,aot_cudagraphs,0.34,0.0,0.0
aot_nvfuser,aot_nvfuser,24.46,0.0,62.94
inductor,inductor,81.86,82.64,169.16
