dev,name,batch_size,speedup,compilation_latency,compression_ratio
cuda,BERT_pytorch,16,2.8760,93.9786,0.9502
cuda,Background_Matting,4,1.2034,66.0301,0.9231
cuda,LearningToPaint,96,1.7146,50.2872,0.7252
cuda,Super_SloMo,0,0.0000
cuda,alexnet,128,1.1650,19.7995,0.7434
cuda,attention_is_all_you_need_pytorch,256,1.3594,178.3959,0.6002
cuda,dcgan,32,2.3326,11.8435,0.8357
cuda,demucs,4,1.0009,0.2488,1.0005
cuda,densenet121,4,2.1101,358.9903,0.8660
cuda,dlrm,0,0.0000
cuda,drq,1,2.6889,20.9160,0.7259
cuda,fastNLP_Bert,6,1.3959,123.4575,0.9010
cuda,functorch_dp_cifar10,64,4.3451,60.9373,0.4121
cuda,hf_Albert,8,2.3163,72.6233,1.1441
cuda,hf_Bart,4,1.6328,117.4007,0.8298
cuda,hf_Bert,4,1.7978,57.3162,0.8889
cuda,hf_BigBird,2,0.9493,52.1261,0.8093
cuda,hf_DistilBert,0,0.0000
cuda,hf_GPT2,4,1.7768,67.8492,1.0995
cuda,hf_GPT2_large,4,1.7135,157.0387,1.0246
cuda,hf_Longformer,0,0.0000
cuda,hf_Reformer,4,1.1550,59.2160,0.3742
cuda,hf_T5,8,1.8521,107.1115,1.1550
cuda,hf_T5_large,2,2.2629,355.9145,0.8877
cuda,lennard_jones,1000,1.8313,3.8829,0.9925
cuda,mnasnet1_0,32,2.3072,124.6279,0.7606
cuda,mobilenet_v2,96,1.5224,98.8120,1.0101
cuda,mobilenet_v3_large,32,2.7243,117.3245,0.8035
cuda,moco,32,1.5543,218.2701,0.9285
cuda,nvidia_deeprecommender,256,0.8616,9.5831,0.6871
cuda,pytorch_CycleGAN_and_pix2pix,1,2.4500,22.4606,0.8396
cuda,pytorch_stargan,16,1.3014,139.6569,0.7736
cuda,pytorch_struct,0,0.0000
cuda,pytorch_unet,1,1.3431,38.2663,0.8648
cuda,resnet18,16,2.4637,48.5717,0.5978
cuda,resnet50,32,1.6138,14.8041,0.8680
cuda,resnext50_32x4d,8,2.9591,67.3497,0.7630
cuda,shufflenet_v2_x1_0,128,1.5801,94.0613,0.8569
cuda,soft_actor_critic,256,1.6272,5.3824,0.7879
cuda,speech_transformer,32,3.5096,122.2500,0.7583
cuda,squeezenet1_1,32,2.2432,19.4626,0.8607
cuda,tacotron2,0,0.0000
cuda,timm_efficientdet,0,0.0000
cuda,timm_efficientnet,32,1.9337,89.9758,1.2929
cuda,timm_nfnet,128,1.5104,82.4052,1.0954
cuda,timm_regnet,32,1.2650,86.8082,0.9268
cuda,timm_resnest,32,1.7947,172.0995,0.8414
cuda,timm_vision_transformer,0,0.0000
cuda,timm_vision_transformer_large,0,0.0000
cuda,timm_vovnet,32,1.2107,78.0200,0.8313
cuda,tts_angular,64,1.0246,2.0280,0.9981
cuda,vgg16,64,1.2550,14.6179,0.7403
cuda,yolov3,0,0.0000
