,Compiler,torchbench,huggingface,timm_models
eager,eager,"100%, 53/53","100%, 43/43","100%, 61/61"
aot_eager,aot_eager,"94%, 50/53","95%, 41/43","100%, 61/61"
aot_cudagraphs,aot_cudagraphs,"2%, 1/53","0%, 0/43","0%, 0/61"
aot_nvfuser,aot_nvfuser,"57%, 30/53","0%, 0/43","70%, 43/61"
inductor,inductor,"74%, 39/53","79%, 34/43","69%, 42/61"
