dev,name,batch_size,_compile,OutputGraph.call_user_compiler,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,CachingAutotuner.autotune_to_one_config,compile_fx.<locals>.bw_compiler
cuda,BERT_pytorch,16,26.331627,22.573200,20.189133,10.189645,2.925330,14.587034,4.715397,2.018408,0.363612,13.448202,7.482150
cuda,Background_Matting,4,25.498071,22.665659,18.885089,10.779510,3.102060,15.749816,5.922479,3.044446,0.279428,8.211946
cuda,LearningToPaint,96,13.036058,11.940918,8.849443,5.661031,1.102543,7.971062,1.690037,0.742822,0.095321,3.470051
cuda,Super_SloMo,6,24.970936,22.733979,19.707641,12.054273,2.945677,16.114597,6.131143,2.493717,0.177417,7.108246
cuda,alexnet,128,6.905861,6.540082,3.592071,3.087129,0.201984,5.023558,1.003442,0.318395,0.019360,2.147634
cuda,attention_is_all_you_need_pytorch,256,28.061530,24.262299,21.650062,11.491549,3.015944,15.751021,5.055017,2.244171,0.435436,13.914699,7.449090
cuda,dcgan,32,6.862234,6.537865,3.576775,2.981077,0.217046,4.147624,0.371716,0.111885,0.015655,1.395055
cuda,demucs,4,15.715248,14.688623,11.659378,10.185953,0.543415,14.403157,1.554705,0.682540,0.056269,1.717060,4.790035
cuda,densenet121,4,59.869090,52.184761,48.938557,28.423025,7.536505,38.832293,15.155854,5.356254,0.787099,18.863866
cuda,drq,1,8.403919,7.874345,4.742397,3.946155,0.151935,5.989523,0.228245,0.120369,0.019686,2.206903
cuda,fastNLP_Bert,6,29.918919,25.493453,23.048906,13.991123,2.514147,18.947309,4.378308,2.062441,0.355043,5.672423,7.620098
cuda,functorch_dp_cifar10,64,12.267330,11.144445,8.211929,5.181200,1.374581,9.955389,2.489809,0.867914,0.083834,6.210367,0.650834
cuda,hf_Albert,8,24.740767,22.571951,19.348149,11.417365,1.851305,20.121286,3.419930,1.326417,0.165585,4.925203,10.672197
cuda,hf_Bart,4,32.501046,27.495018,24.862855,12.767945,2.995771,19.664732,6.178717,2.554421,0.522295,3.398798,10.333321
cuda,hf_Bert,4,27.863870,23.103248,20.357667,11.454338,2.453621,17.332177,4.266627,1.935040,0.351101,7.860180,8.478117
cuda,hf_Bert_large,4,49.016569,38.258165,35.593393,17.259727,4.608220,25.976122,8.676126,3.739456,0.971839,11.499934,13.605929
cuda,hf_BigBird,2,79.010344,67.558155,64.578172,33.533095,9.574368,52.927234,23.846394,10.020119,0.630538,10.485867,29.457897
cuda,hf_DistilBert,8,16.936987,15.017174,12.118733,7.396655,1.352383,11.651950,2.331733,1.054046,0.147275,5.143712,5.681216
cuda,hf_GPT2,4,23.723732,20.255253,17.643298,8.876160,2.336229,12.838210,4.056765,1.754020,0.307339,1.671349,6.424710
cuda,hf_GPT2_large,4,58.241437,46.616521,43.821801,20.179814,7.608070,30.148857,14.117368,5.096957,1.556615,1.315666,17.952104
cuda,hf_Longformer,2,77.437773,67.162022,64.326827,41.888341,6.305164,54.117259,16.773627,5.167695,0.468929,4.487210,18.934135
cuda,hf_Reformer,4,23.097077,20.531204,17.874186,15.459538,1.057309,19.183625,1.646310,0.778875,0.072529,3.375685,4.838788
cuda,hf_T5,8,34.192893,29.622790,26.848380,16.800497,2.805666,24.010235,4.442331,2.004143,0.301155,8.298325,10.185322
cuda,hf_T5_large,2,102.545474,82.820948,79.963515,41.519526,11.831033,55.785453,20.294810,7.615226,1.827106,37.562745,27.044083
cuda,lennard_jones,1000,4.985625,4.565588,2.240857,1.870798,0.078889,2.856742,0.104521,0.066733,0.008792,1.070957
cuda,mnasnet1_0,32,25.562499,23.022164,19.799458,11.841583,2.673925,16.043539,4.296391,1.966408,0.257728,7.244877,2.442832
cuda,mobilenet_v2,96,26.556079,23.996922,21.205209,12.485711,3.013810,15.814692,4.929771,2.447425,0.288095,6.490967
