dev,name,batch_size,_compile,OutputGraph.call_user_compiler,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,CachingAutotuner.autotune_to_one_config,compile_fx.<locals>.bw_compiler
cuda,BERT_pytorch,16,26.457668,22.703596,20.232533,10.073112,3.011498,14.349295,4.739345,2.013196,0.366752,13.406065,7.448660
cuda,Background_Matting,4,26.069514,23.262204,19.243366,11.155169,3.114799,16.279249,5.968587,3.061253,0.282486,8.377584
cuda,LearningToPaint,96,13.649260,12.554173,9.251256,6.046151,1.098594,8.609150,1.677204,0.727952,0.094593,3.719307
cuda,Super_SloMo,6,25.263812,22.974137,19.958560,12.182811,2.976612,16.178293,6.163375,2.502582,0.174798,7.078663
cuda,alexnet,128,6.760382,6.393489,3.655347,3.146397,0.199970,5.008829,0.990135,0.318276,0.019181,2.071493
cuda,attention_is_all_you_need_pytorch,256,28.551565,24.705484,22.001513,11.579933,3.014303,15.863103,5.132763,2.265317,0.442211,13.967261,7.477737
cuda,dcgan,32,6.845345,6.525972,3.564812,2.972014,0.219077,4.087235,0.373275,0.113135,0.015931,1.345981
cuda,demucs,4,16.479877,15.424249,11.982245,10.481591,0.559446,14.690180,1.589999,0.690929,0.056622,1.729385,4.798370
cuda,densenet121,4,59.579553,51.917230,48.654424,28.204411,7.488446,38.703620,15.122633,5.394136,0.780766,18.904509
cuda,dlrm,1024,4.762851,4.443682,2.059785,1.507580,0.169933,2.903863,0.521653,0.147730,0.016827,1.576655
cuda,drq,1,9.081571,8.561971,4.901646,4.130430,0.149067,6.191027,0.228021,0.119563,0.019940,2.221015
cuda,fastNLP_Bert,6,29.529045,25.140829,22.680769,13.655469,2.490921,18.581503,4.349542,2.048043,0.356796,5.640200,7.562228
cuda,functorch_dp_cifar10,64,12.604906,11.472113,8.222637,5.130431,1.372463,9.949498,2.488177,0.867725,0.083957,6.252963,0.654308
cuda,hf_Albert,8,23.760287,21.593319,18.597317,10.873510,1.828848,19.054088,3.330224,1.337765,0.165927,4.464293,10.128073
cuda,hf_Bart,4,33.000687,27.980753,25.015376,12.925765,2.993712,19.940098,6.165702,2.566225,0.521224,3.390210,10.448607
cuda,hf_Bert,4,27.539992,22.785441,20.054802,11.177441,2.433838,17.057484,4.232671,1.946315,0.349665,7.841390,8.459572
cuda,hf_Bert_large,4,49.252825,38.445293,35.823355,17.549011,4.628808,26.322043,8.738021,3.744097,0.965858,11.654844,13.687077
cuda,hf_BigBird,2,79.027752,67.520445,64.726160,34.075279,9.699165,52.532636,23.692345,10.281340,0.630481,9.989157,28.936874
cuda,hf_DistilBert,8,16.907418,14.981824,12.148003,7.441033,1.339695,11.412611,2.334191,1.048092,0.147093,5.159018,5.384429
cuda,hf_GPT2,4,23.303799,19.974542,17.243704,8.905929,2.326610,12.798013,4.058490,1.752960,0.306070,1.682735,6.347899
cuda,hf_GPT2_large,4,58.595775,46.940390,44.194702,20.454089,7.071912,30.981672,14.932146,5.125805,1.572117,1.207162,17.973651
cuda,hf_Longformer,2,74.986331,64.783773,62.164767,40.246735,5.932730,51.936616,16.869325,5.430168,0.478380,4.831671,18.020869
cuda,hf_Reformer,4,22.737113,20.148047,17.583183,15.153375,0.889244,18.592503,1.669709,0.783594,0.072013,3.423917,4.563746
cuda,hf_T5,8,33.659381,29.137362,26.600007,16.733369,2.764653,23.871367,4.411958,2.004969,0.299777,8.174532,10.072072
cuda,hf_T5_large,2,101.264321,81.448770,78.695535,40.313460,11.368203,53.813618,19.885666,7.587911,1.816371,37.487157,26.811217
cuda,lennard_jones,1000,4.963374,4.540553,2.171964,1.791582,0.079074,2.688316,0.104165,0.066311,0.008683,0.981976
cuda,mnasnet1_0,32,25.014107,22.233745,19.361341,11.457465,2.658045,15.396441,4.272577,1.942170,0.258085,6.970807,2.361018
cuda,mobilenet_v2,96,27.142273,24.549455,21.500095,13.038985,3.042657,16.526308,5.348022,2.085278,0.292230,6.675412
