,Compiler,torchbench,huggingface,timm_models
eager,eager,3.04,6.05,4.85
aot_eager,aot_eager,7.54,12.87,11.60
aot_cudagraphs,aot_cudagraphs,7.01,12.54,19.76
aot_nvfuser,aot_nvfuser,19.79,9.57,49.93
inductor,inductor,93.23,87.76,145.95
