dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,create_aot_dispatcher_function
cuda,Background_Matting,4,2.299458,4.070226
cuda,LearningToPaint,96,0.803056,1.646097
cuda,alexnet,128,0.285255,0.434556
cuda,dcgan,32,0.280877,0.408556
cuda,demucs,4,0.539537
cuda,densenet121,4,6.617038,12.441696
cuda,drq,1,0.283461,0.450165
cuda,functorch_dp_cifar10,64,0.586437,1.708440
cuda,lennard_jones,1000,0.247578,0.214005
cuda,mnasnet1_0,32,2.121444,4.019639
cuda,mobilenet_v2,96,2.124585,3.950998
cuda,mobilenet_v2_quantized_qat,96,1.051607
cuda,mobilenet_v3_large,32,2.276435,4.522571
cuda,nvidia_deeprecommender,256,0.298201,0.337162
cuda,pytorch_CycleGAN_and_pix2pix,1,0.697772,2.199808
cuda,pytorch_stargan,16,0.736176,2.144706
cuda,pytorch_struct,200,0.379818,0.659360
cuda,pytorch_unet,1,0.883301,1.796818
cuda,resnet18,16,0.769199,1.693367
cuda,resnet50,32,2.063693,4.551526
cuda,resnet50_quantized_qat,32,1.053703
cuda,resnext50_32x4d,8,2.035517,4.396916
cuda,shufflenet_v2_x1_0,128,2.374210,4.875314
cuda,soft_actor_critic,256,0.292163,0.232704
cuda,squeezenet1_1,32,0.501250,1.245439
cuda,timm_efficientnet,32,3.415366,5.525484
cuda,timm_nfnet,128,4.037627,6.950297
cuda,timm_regnet,32,4.955332,7.046148
cuda,timm_resnest,32,1.082609,2.332093
cuda,timm_vision_transformer,8,1.826556,3.856383
cuda,timm_vision_transformer_large,8,10.598388,13.653129
cuda,timm_vovnet,32,2.261738,3.557011
cuda,tts_angular,64,0.316059,0.166419
cuda,vgg16,64,0.371447,0.739213
cuda,yolov3,16,4.822644,6.809694
