dev,name,batch_size,speedup,abs_latency,compilation_latency,compression_ratio
cuda,BERT_pytorch,16,1.0915,41.9652,8.7798,0.3502
cuda,Background_Matting,4,0.8678,214.7660,5.1258,0.3596
cuda,LearningToPaint,96,0.8657,18.0341,2.3526,0.3385
cuda,Super_SloMo,6,0.8667,135.7012,4.8810,0.3630
cuda,alexnet,128,0.8024,15.4410,0.6112,0.4163
cuda,attention_is_all_you_need_pytorch,256,0.7559,95.3522,8.7641,0.2963
cuda,dcgan,32,1.2499,2.0864,0.5912,0.4581
cuda,demucs,4,0.9999,77.5056,0.2942,0.9886
cuda,densenet121,4,2.3575,27.3551,15.5358,0.3439
cuda,dlrm,0,0.0000
cuda,drq,1,1.7339,1.6960,0.8333,0.4252
cuda,fastNLP_Bert,6,0.7531,79.2193,8.6841,0.3384
cuda,functorch_dp_cifar10,64,1.9572,5.8223,1.6849,0.4445
cuda,hf_Albert,8,0.7530,99.9402,7.3548,0.2846
cuda,hf_Bart,4,0.7418,74.7270,10.2130,0.3388
cuda,hf_Bert,4,0.7303,53.3308,7.7086,0.3525
cuda,hf_BigBird,2,0.9538,194.2170,25.2565,0.4302
cuda,hf_DistilBert,8,0.6868,56.5878,4.7072,0.3213
cuda,hf_GPT2,4,0.7662,68.4972,7.8277,0.3702
cuda,hf_GPT2_large,0,0.0000
cuda,hf_Longformer,2,0.8090,171.0936,55.7629,0.2946
cuda,hf_Reformer,4,0.9883,84.0820,5.4933,0.5793
cuda,hf_T5,0,0.0000
cuda,hf_T5_large,0,0.0000
cuda,lennard_jones,1000,1.0501,1.0495,0.3898,0.3711
cuda,mnasnet1_0,32,0.8568,33.0167,5.1130,0.3330
cuda,mobilenet_v2,96,0.7310,97.6101,5.7585,0.3062
cuda,mobilenet_v2_quantized_qat,0,0.0000
cuda,mobilenet_v3_large,32,1.0397,30.3420,5.7332,0.3278
cuda,moco,0,0.0000
cuda,nvidia_deeprecommender,256,0.5844,14.5783,0.6363,0.4624
cuda,pytorch_CycleGAN_and_pix2pix,1,1.2956,12.5950,2.2593,0.3920
cuda,pytorch_stargan,16,0.9346,25.8708,2.4951,0.4129
cuda,pytorch_struct,200,0.8942,4.2101,1.1455,0.4824
cuda,pytorch_unet,1,0.8465,69.0955,2.1335,0.3441
cuda,resnet152,32,0.7972,112.8310,17.1796,0.3424
cuda,resnet18,16,1.1540,10.2211,2.0906,0.3589
cuda,resnet50,32,0.7606,50.9498,5.5759,0.3368
cuda,resnet50_quantized_qat,0,0.0000
cuda,resnext50_32x4d,8,1.2100,22.0448,5.5803,0.3595
cuda,shufflenet_v2_x1_0,128,0.8099,45.7010,6.1569,0.3499
cuda,soft_actor_critic,256,1.1017,0.9642,0.5075,0.4355
cuda,speech_transformer,32,1.5267,31.9290,25.5813,0.2706
cuda,squeezenet1_1,32,1.0456,12.0137,0.9990,0.3373
cuda,tacotron2,0,0.0000
cuda,timm_efficientdet,1,1.8631,74.0818,66.0421,0.2891
cuda,timm_efficientnet,32,0.7032,61.0797,13.8012,0.2635
cuda,timm_nfnet,0,0.0000
cuda,timm_regnet,32,0.7791,125.0102,17.0439,0.3327
cuda,timm_resnest,32,0.8060,39.2345,3.0063,0.3236
cuda,timm_vision_transformer,8,1.5011,15.5744,4.8868,0.3306
cuda,timm_vision_transformer_large,0,0.0000
cuda,timm_vovnet,32,0.7138,53.8713,8.8320,0.3202
cuda,tts_angular,64,0.9842,9.3367,0.3848,0.9829
cuda,vgg16,64,0.8586,123.5628,0.8296,0.3214
cuda,yolov3,16,0.7908,128.8663,9.9019,0.3340
