dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,CachingAutotuner.autotune_to_one_config,compile_fx.<locals>.bw_compiler
cuda,BERT_pytorch,16,2.067814,6.665534,2.787800,9.272367,3.808348,1.289132,0.270706,9.916379,5.497099
cuda,Background_Matting,4,1.315758,4.703082,1.966419,7.909521,4.016818,1.739449,0.180396,5.239120
cuda,LearningToPaint,96,0.583432,2.503971,0.842942,3.273921,0.944112,0.451312,0.069165,1.643396
cuda,Super_SloMo,6,1.360627,6.309489,2.123506,7.277978,3.500861,1.309938,0.092494,3.142797
cuda,alexnet,128,0.097413,1.439379,0.172053,2.154718,0.365507,0.159783,0.011699,0.892118
cuda,attention_is_all_you_need_pytorch,256,1.745665,21.071349,2.974628,23.926908,3.833710,1.434154,0.308414,14.127229,5.937592
cuda,dcgan,32,0.113696,1.838442,0.165131,2.410677,0.158490,0.075322,0.010577,2.644834,0.743283
cuda,demucs,4,0.217668
cuda,densenet121,4,3.393341,13.536775,7.197644,20.100570,11.879593,3.750297,0.575233,13.961998
cuda,dlrm,2048,0.374361,1.049164,0.151180,1.971002,0.338861,0.106355,0.013667,1.079974
cuda,drq,1,0.186374,1.632089,0.112848,2.593175,0.098354,0.049276,0.012141,1.080396
cuda,fastNLP_Bert,6,2.097749,8.372610,2.429882,12.360650,3.589590,1.345828,0.254490,6.014434,6.707211
cuda,functorch_dp_cifar10,64,0.313546,3.281133,1.551341,5.557821,1.902345,0.646477,0.054658,5.783989,3.866647
cuda,hf_Albert,8,1.608969,3.094960,2.397161,6.526457,2.649215,1.024183,0.144633,5.907810,3.846546
cuda,hf_Bart,4,2.286750,9.370064,3.759757,12.978223,4.589559,1.714269,0.368795,4.090417,7.484169
cuda,hf_Bert,4,2.033813,6.563581,3.093961,8.629296,2.825667,1.232409,0.252550,5.251609,1.777505
cuda,hf_BigBird,2,9.897482,8.834893,1.508355,12.274205,2.351299,0.939956,0.191783,5.046222,0.345169
cuda,hf_DistilBert,8,0.879192,3.129994,1.450490,5.016371,1.502622,0.654494,0.111647,3.384167,2.729562
cuda,hf_GPT2,4,1.982771,4.439848,1.944546,6.616870,2.709090,1.150471,0.216399,4.198465,2.034658
cuda,hf_GPT2_large,4,7.229693,12.426566,7.091136,16.988901,9.396793,3.311862,1.041395,12.785030,1.173025
cuda,hf_Reformer,4,2.145326,7.452752,0.680464,8.191502,1.076109,0.516794,0.049338,3.521817,1.461166
cuda,hf_T5,8,3.049754,6.875231,2.607099,11.521358,4.193329,1.296124,0.292768,5.752960,7.365456
cuda,hf_T5_large,2,16.704492,25.892567,18.523072,37.565535,21.503682,5.166012,2.411172,24.048311,32.363188
cuda,lennard_jones,1000,0.069148,0.879949,0.057385,1.387128,0.043115,0.028479,0.005628,0.568029
cuda,mnasnet1_0,32,1.299748,5.375851,2.651274,6.923605,2.722386,1.274428,0.184084,4.274820,2.909836
cuda,mobilenet_v2,96,1.377653,6.260252,2.412422,7.602992,3.609333,1.392401,0.211159,4.017653
cuda,mobilenet_v2_quantized_qat,96,2.330637,9.834303,5.127171,13.003078,6.041159,2.505985,0.545088,8.447380
cuda,mobilenet_v3_large,32,1.442787,5.950498,2.739479,8.197251,3.645099,1.414508,0.222286,5.068290,5.229204
cuda,nvidia_deeprecommender,256,0.141236,1.143735,0.106287,2.177982,0.088096,0.044613,0.008051,1.145988,0.393793
cuda,pytorch_CycleGAN_and_pix2pix,1,0.514323,2.276151,0.931247,4.365454,1.751174,0.599563,0.062074,3.058245
cuda,pytorch_stargan,16,0.549489,2.042124,0.712704,3.431112,0.842376,0.284873,0.042255,2.131908,19.980662
cuda,pytorch_struct,200,0.214495,1.203124,0.145775,2.492938,0.172388,0.103638,0.019464,1.445989,15.323276
cuda,pytorch_unet,1,0.553022,2.691178,0.793583,4.026652,1.557936,0.705483,0.064531,2.157176
cuda,resnet152,32,4.073156,11.041737,9.609299,12.548628,6.608488,2.628344,0.825400,11.357869,2.913136
cuda,resnet18,16,0.545410,3.062314,0.889696,4.584083,1.624835,0.560412,0.064114,2.441155,2.325216
cuda,resnet50,32,1.364071,4.731000,2.418285,6.112128,2.482233,1.111140,0.185844,4.102787,2.708681
cuda,resnet50_quantized_qat,32,2.185599,7.820162,5.027206,10.543965,5.134643,2.079519,0.497649,7.893562,2.934848
cuda,resnext50_32x4d,8,1.400400,4.128537,2.528553,6.519346,2.101051,1.104616,0.172107,4.996289,2.760811
cuda,shufflenet_v2_x1_0,128,1.557181,5.853290,2.307509,8.263979,3.993136,1.933502,0.262795,4.801244
cuda,soft_actor_critic,256,0.116459,1.448268,0.055367,2.348368,0.049663,0.030493,0.005870,0.960017
cuda,speech_transformer,32,2.567323,11.576220,2.533626,15.826349,4.009103,1.660894,0.310505,6.893126,7.417276
