,Compiler,torchbench,huggingface,timm_models
eager,eager,2.17,2.42,1.92
aot_eager,aot_eager,5.77,7.62,6.94
aot_cudagraphs,aot_cudagraphs,8.62,15.91,13.42
nvprims_nvfuser,nvprims_nvfuser,67.68,106.83,148.96
inductor,inductor,31.91,34.43,37.11
inductor_no_cudagraphs,inductor_no_cudagraphs,31.04,27.89,35.50
