,Compiler,torchbench,huggingface,timm_models
eager,eager,"98%, 50/51","100%, 44/44","100%, 68/68"
ts_nvfuser,ts_nvfuser,"90%, 46/51","89%, 39/44","100%, 68/68"
aot_eager,aot_eager,"96%, 49/51","100%, 44/44","100%, 68/68"
aot_cudagraphs,aot_cudagraphs,"2%, 1/51","0%, 0/44","0%, 0/68"
aot_nvfuser,aot_nvfuser,"88%, 45/51","100%, 44/44","96%, 65/68"
inductor_cudagraphs,inductor_cudagraphs,"82%, 42/51","93%, 41/44","87%, 59/68"
