dev,name,batch_size,speedup,start_latency,peak_memory
cuda,AlbertForMaskedLM,2,0.9970,4.5471,28.9773
cuda,AlbertForQuestionAnswering,2,0.9997,4.6051,27.8199
cuda,AllenaiLongformerBase,1,0.7493,14.4007,16.1680
cuda,BartForCausalLM,2,0.9608,3.9762,25.4210
cuda,BartForConditionalGeneration,1,0.9393,10.0212,36.3428
cuda,BertForMaskedLM,64,0.9631,4.3130,27.0164
cuda,BertForQuestionAnswering,64,0.9876,4.3196,17.7336
cuda,BigBird,1,0.8116,11.0595,11.3206
cuda,BlenderbotSmallForCausalLM,64,0.9103,2.7979,25.2992
cuda,BlenderbotSmallForConditionalGeneration,32,0.8923,6.6144,20.0985
cuda,CamemBert,1,0.7706,4.0549,8.0901
cuda,DebertaForMaskedLM,4,0.6785,7.0274,13.3091
cuda,DebertaForQuestionAnswering,4,0.6633,6.8992,9.2568
cuda,DistilBertForMaskedLM,16,0.9300,2.0147,7.6323
cuda,DistilBertForQuestionAnswering,32,0.8882,2.0578,6.7112
cuda,DistillGPT2,1,0.7940,2.0726,6.6267
cuda,ElectraForCausalLM,1,0.7669,4.1168,1.6974
cuda,ElectraForQuestionAnswering,64,0.9901,4.4165,23.5821
cuda,GPT2ForSequenceClassification,4,0.9754,4.4150,25.3928
cuda,GoogleFnet,1,0.7360,2.1050,5.8427
cuda,LayoutLMForMaskedLM,16,0.9726,4.7604,32.6323
cuda,LayoutLMForSequenceClassification,16,0.9909,4.6115,23.3922
cuda,M2M100ForConditionalGeneration,2,0.7238,10.2153,32.0775
cuda,MBartForCausalLM,16,0.9325,3.9853,21.2111
cuda,MBartForConditionalGeneration,8,0.7963,10.4837,30.0180
cuda,MT5ForConditionalGeneration,2,0.7955,9.5449,21.4566
cuda,MegatronBertForCausalLM,2,0.7601,8.2689,21.5419
cuda,MegatronBertForQuestionAnswering,8,0.7593,8.4962,22.4751
cuda,MobileBertForMaskedLM,16,0.7298,21.6127,6.8471
cuda,MobileBertForQuestionAnswering,32,0.7337,21.5443,6.1580
cuda,OPTForCausalLM,4,0.7513,4.0553,9.1312
cuda,PLBartForCausalLM,16,0.9078,2.1284,10.5787
cuda,PLBartForConditionalGeneration,8,0.7508,5.1675,12.4241
cuda,PegasusForCausalLM,8,0.7053,3.9282,16.2482
cuda,PegasusForConditionalGeneration,4,0.7382,9.6673,26.5574
cuda,RobertaForCausalLM,4,0.7686,4.2676,7.6381
cuda,RobertaForQuestionAnswering,64,0.9876,4.3016,17.7337
cuda,Speech2Text2ForCausalLM,64,0.9078,2.2088,5.3329
cuda,T5ForConditionalGeneration,4,0.9574,6.5255,21.0762
cuda,T5Small,1,0.8475,6.2468,7.9036
cuda,TrOCRForCausalLM,8,0.8571,3.8735,16.3732
cuda,XGLMForCausalLM,1,0.7008,7.8993,38.8550
cuda,XLNetLMHeadModel,4,0.9612,15.0267,38.9079
cuda,YituTechConvBert,1,0.7527,6.4624,7.8743
