dev,name,batch_size,speedup,start_latency,peak_memory
cuda,AlbertForMaskedLM,2,1.2821,67.7302,28.7818
cuda,AlbertForQuestionAnswering,2,1.2870,29.5381,27.8702
cuda,AllenaiLongformerBase,1,2.2158,129.3084,16.2135
cuda,BartForCausalLM,2,1.0810,42.2402,24.8202
cuda,BartForConditionalGeneration,1,0.8627,62.1084,35.9437
cuda,BertForMaskedLM,64,1.0491,52.9880,25.1937
cuda,BertForQuestionAnswering,64,1.1114,26.6460,17.9137
cuda,BigBird,1,2.5156,149.6732,13.1942
cuda,BlenderbotSmallForCausalLM,64,0.9912,33.9450,25.4947
cuda,BlenderbotSmallForConditionalGeneration,32,1.1236,59.7974,18.4762
cuda,CamemBert,1,2.1922,50.5295,8.5940
cuda,DebertaForMaskedLM,4,1.1211,80.2674,22.4753
cuda,DebertaForQuestionAnswering,4,1.2778,57.1429,19.3961
cuda,DistilBertForMaskedLM,16,1.1596,16.0862,7.7913
cuda,DistilBertForQuestionAnswering,32,1.1545,31.9983,6.8163
cuda,DistillGPT2,1,1.7976,27.9384,7.1304
cuda,ElectraForCausalLM,1,3.6614,59.1875,1.7802
cuda,ElectraForQuestionAnswering,64,1.3954,87.3190,23.8500
cuda,GPT2ForSequenceClassification,4,1.7465,40.2043,25.5657
cuda,GoogleFnet,1,1.7203,25.9730,6.7158
cuda,LayoutLMForMaskedLM,16,1.1528,26.4565,30.7874
cuda,LayoutLMForSequenceClassification,16,1.2320,21.9386,23.5472
cuda,M2M100ForConditionalGeneration,2,2.3888,70.1145,35.7233
cuda,MBartForCausalLM,16,1.0044,29.2012,21.6172
cuda,MBartForConditionalGeneration,0,0.0000
cuda,MT5ForConditionalGeneration,2,4.5244,84.6088,23.3019
cuda,MegatronBertForCausalLM,2,2.5471,42.9134,23.4325
cuda,MegatronBertForQuestionAnswering,8,1.3654,53.6510,24.2406
cuda,MobileBertForMaskedLM,16,2.4841,97.8037,7.1601
cuda,MobileBertForQuestionAnswering,32,2.4139,84.9190,7.1207
cuda,OPTForCausalLM,4,2.4786,30.5638,10.0362
cuda,PLBartForCausalLM,16,1.1257,17.7993,11.2558
cuda,PLBartForConditionalGeneration,0,0.0000
cuda,PegasusForCausalLM,8,1.1325,26.8434,18.2163
cuda,PegasusForConditionalGeneration,4,2.2861,62.5293,29.7073
cuda,RobertaForCausalLM,4,2.3931,29.3453,8.3506
cuda,RobertaForQuestionAnswering,64,1.1098,13.2591,17.9138
cuda,Speech2Text2ForCausalLM,64,1.2043,43.7097,5.9514
cuda,T5ForConditionalGeneration,4,1.1564,75.7046,20.1576
cuda,T5Small,1,1.1106,68.5655,7.6695
cuda,TrOCRForCausalLM,8,1.2080,19.1552,17.6827
cuda,XGLMForCausalLM,0,0.0000
cuda,XLNetLMHeadModel,4,1.4135,100.9070,38.5326
cuda,YituTechConvBert,1,3.2322,65.7524,8.4217
