,Compiler,torchbench,huggingface,timm_models
eager,eager,2.18,2.30,2.16
ts_nvfuser,ts_nvfuser,14.72,7.91,30.73
aot_eager,aot_eager,4.18,6.62,6.40
aot_cudagraphs,aot_cudagraphs,0.82,nan,nan
aot_nvfuser,aot_nvfuser,16.57,23.09,38.83
inductor_cudagraphs,inductor_cudagraphs,99.85,53.57,193.78
