dev,name,batch_size,_compile,OutputGraph.call_user_compiler,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,cudagraphify,CachingAutotuner.benchmark_all_configs,compile_fx.<locals>.bw_compiler
cuda,AlbertForMaskedLM,4,19.590714,17.108134,13.998504,7.293665,1.901117,14.272790,3.210101,1.549440,0.155624,0.002296,6.877036,9.036536
cuda,AlbertForQuestionAnswering,4,19.442183,16.982102,13.812806,7.056362,1.909173,13.944386,3.217910,1.557170,0.151606,0.002496,3.420190,8.954892
cuda,AllenaiLongformerBase,4,77.617870,66.874181,63.452914,42.207810,8.565331,58.038929,21.597215,7.770749,0.452742,17.752608,5.061569,42.887868
cuda,BartForCausalLM,4,28.484384,22.208146,19.090714,12.406706,1.919445,19.452075,3.312649,2.133749,0.213937,4.601516,2.819934,13.771193
cuda,BartForConditionalGeneration,2,50.907395,39.042396,35.847588,17.519794,4.917763,25.991894,9.893102,4.851560,1.290483,0.833057,0.426645,14.701958
cuda,BertForMaskedLM,16,24.321449,19.306953,16.264855,8.787631,2.038095,14.704587,4.044757,1.958803,0.292313,0.002397,2.951197,8.145425
cuda,BertForQuestionAnswering,16,24.144857,19.229337,16.186403,8.847015,2.017823,15.348229,4.021578,1.957703,0.290700,0.002483,2.602010,8.705999
cuda,BlenderbotSmallForCausalLM,64,20.791032,16.511413,13.300653,8.759968,1.289698,16.424051,2.345265,1.465422,0.145614,4.179375,3.022423,13.273374
cuda,BlenderbotSmallForConditionalGeneration,64,36.221228,28.522039,25.296085,12.551872,3.095382,19.495772,6.495091,3.295789,0.658334,1.603930,2.343112,12.207973
cuda,CamemBert,16,24.251681,19.215899,16.152781,8.706515,2.040560,13.943836,4.051186,1.986703,0.295884,0.002567,1.665078,7.471860
cuda,DistilBertForMaskedLM,128,17.237885,14.847241,11.694456,7.905730,1.273584,12.236506,1.953827,1.095217,0.123861,3.554086,9.025466,9.254659
cuda,DistilBertForQuestionAnswering,256,17.057946,14.710406,11.553706,7.771488,1.249049,12.296166,1.987441,1.085763,0.116636,3.752236,10.724298,9.622705
cuda,DistillGPT2,16,16.277791,13.882003,10.466122,7.053780,1.390826,11.372427,1.878297,1.016489,0.115635,1.002342,4.429861,6.802862
cuda,ElectraForCausalLM,32,33.094545,25.586907,22.694679,15.182986,2.100400,29.636555,4.199398,2.340359,0.317869,2.192959,10.171083,19.148308
cuda,ElectraForQuestionAnswering,64,24.052214,19.001434,16.054825,8.519207,2.067199,18.747531,4.145077,2.015196,0.310022,0.002435,2.981354,12.485283
cuda,GPT2ForSequenceClassification,4,23.981847,19.300546,15.445163,8.705437,2.262862,13.101567,3.856145,1.881769,0.272684,0.345677,2.236950,7.189672
cuda,LayoutLMForMaskedLM,16,24.495559,19.127771,16.215557,8.525516,2.100919,14.498199,4.217867,2.025183,0.310507,2.016092,2.980731,10.280617
cuda,LayoutLMForSequenceClassification,16,25.190279,19.850361,16.854113,9.198602,2.079726,17.079351,4.991027,2.293394,0.316021,6.317818,7.269626,16.473458
cuda,M2M100ForConditionalGeneration,16,55.548675,41.930830,38.731450,20.939579,5.259112,34.995045,9.199744,5.578624,0.704871,18.563868,24.162113,38.372410
cuda,MBartForCausalLM,4,30.733226,24.508257,21.076851,14.228222,2.097527,21.915816,3.517650,2.224757,0.228330,4.814236,2.819618,14.809096
cuda,MBartForConditionalGeneration,2,54.713131,42.815816,39.430445,19.961737,5.330769,30.077411,10.555097,5.118275,1.366988,0.550717,0.375136,16.483552
cuda,MT5ForConditionalGeneration,16,37.108854,29.456965,26.423581,13.497648,3.990687,22.264915,6.703023,2.779897,0.505989,39.204254,73.972996,52.318332
cuda,MegatronBertForCausalLM,4,41.270207,31.349682,28.212131,13.551240,4.302329,22.094494,8.543116,4.074217,0.924514,1.103109,3.467628,14.641724
cuda,MegatronBertForQuestionAnswering,8,41.078190,31.267757,28.141123,13.677720,4.236100,23.066828,8.391179,4.041901,0.934021,1.450115,2.967532,15.764560
cuda,MobileBertForMaskedLM,64,62.638660,47.139477,44.022104,17.443629,6.900894,36.379428,14.582414,7.932101,3.766726,22.139137,40.386463,48.650559
cuda,MobileBertForQuestionAnswering,128,62.212498,46.871811,43.721936,17.120651,6.941311,36.678311,14.362488,7.830518,3.788653,17.082018,33.455081,44.260138
cuda,OPTForCausalLM,2,24.268350,19.182897,16.014973,9.503206,2.050248,16.978365,3.642586,2.290429,0.221916,5.026270,2.750745,14.745797
cuda,PLBartForCausalLM,8,23.145374,19.677937,16.446369,12.796208,1.109110,19.089484,1.972495,1.165841,0.113397,2.490015,1.845628,9.999739
cuda,PLBartForConditionalGeneration,4,40.114053,31.296702,27.960327,18.586228,2.643187,27.312888,4.659148,2.788480,0.299588,4.009331,3.563589,15.633274
cuda,PegasusForCausalLM,32,29.245039,23.405948,20.223635,13.486647,2.036665,22.303619,3.431414,2.199312,0.226991,5.445590,3.417618,16.507784
cuda,PegasusForConditionalGeneration,32,46.194903,41.063809,37.735863,19.254349,5.212174,31.053858,9.994208,5.176184,0.988471,2.977440,1.892445,20.470726
cuda,RobertaForCausalLM,16,25.106877,19.873405,16.806938,8.945963,2.083264,13.702380,4.189011,2.028854,0.298680,0.002601,2.024761,7.032667
cuda,RobertaForQuestionAnswering,16,25.205894,20.056381,16.966073,9.158911,2.029574,13.459066,4.038332,1.962011,0.290481,0.002596,1.329132,6.521155
