dev,name,batch_size,_compile,OutputGraph.call_user_compiler,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,cudagraphify,CachingAutotuner.benchmark_all_configs,compile_fx.<locals>.bw_compiler
cuda,adv_inception_v3,128,39.168114,33.279902,30.113180,17.248555,5.363297,26.351248,9.344496,5.095820,0.596321,43.377181,100.112459,58.219080
cuda,beit_base_patch16_224,64,21.829083,17.899517,14.678330,8.886523,1.882984,13.814883,3.707443,2.071984,0.275558,0.644761,3.256047,7.617352
cuda,botnet26t_256,128,25.019594,22.104698,18.783221,13.996510,2.647482,21.223012,6.131782,2.795309,0.149857,27.192843,54.942609,37.210454
cuda,cait_m36_384,4,57.599121,43.818083,40.559880,18.304762,6.243157,35.854201,16.145772,7.809181,2.187798,7.686479,21.292039,32.093119
cuda,coat_lite_mini,128,25.923303,22.532393,19.302739,13.478882,2.592885,25.938055,7.821162,3.211275,0.233649,13.198242,43.055269,28.407141
cuda,convit_base,64,23.557013,19.851703,16.571115,9.832775,2.180017,19.321600,5.403717,2.517195,0.292020,5.480565,8.575022,17.342280
cuda,convmixer_768_32,32,20.943722,19.294845,15.959327,6.787921,2.954157,11.563466,3.598547,2.106410,0.317728,3.385394,11.627970,2.830218
cuda,convnext_base,64,27.726774,20.883891,17.750432,9.800997,3.708641,18.691584,5.783931,2.953943,0.514194,6.163436,12.245360,19.002423
cuda,crossvit_9_240,128,30.801494,25.286109,22.014608,12.279800,3.067955,25.674610,7.473702,3.684658,0.466850,18.248955,33.596648,35.200907
cuda,cspdarknet53,64,30.311055,24.675557,21.482944,11.563030,4.017814,17.547824,5.013084,2.660729,0.340034,25.984406,56.185416,36.271095
cuda,deit_base_distilled_patch16_224,64,20.102732,16.982698,13.763001,8.582368,1.627294,25.439010,4.035131,1.938164,0.246002,2.287565,3.834000,20.916379
cuda,dla102,128,38.488938,32.173582,28.987225,14.701763,5.357054,22.215705,7.917556,3.897855,0.583326,17.700480,40.824131,30.978085
cuda,dm_nfnet_f0,128,27.174936,21.074703,17.893846,8.411525,3.639114,16.640167,5.504952,2.327901,0.293772,20.497391,25.298207,32.617451
cuda,dpn107,32,47.548756,38.169908,34.490504,17.389508,5.998753,26.639459,8.027578,4.453461,0.584753,15.939119,29.586456,31.666612
cuda,eca_botnext26ts_256,128,28.159078,25.031799,20.767765,15.009819,2.857031,22.359463,6.343419,2.882316,0.167808,30.643293,54.968833,41.223344
cuda,ese_vovnet19b_dw,128,18.846226,16.369824,12.013447,8.545100,1.693449,13.972850,3.512725,1.656756,0.125520,25.423537,47.553072,32.655980
cuda,fbnetc_100,128,29.730452,24.777780,20.563665,12.503750,3.430967,18.861172,5.039749,2.603477,0.314323,42.886065,94.771980,52.919220
cuda,fbnetv3_b,128,45.889153,37.716914,33.403751,18.094736,6.094564,27.449817,9.100514,4.425156,0.666912,53.343877,103.223251,69.620770
cuda,gernet_l,128,25.059164,20.188392,16.067370,8.822570,2.928160,13.550224,3.094161,1.982731,0.248138,22.097558,44.538050,29.970446
cuda,ghostnet_100,128,42.003826,34.489148,30.247745,17.857709,4.700334,30.185972,8.978745,4.376331,0.502124,93.290361,168.285958,110.692248
cuda,gluon_inception_v3,128,40.397721,34.424955,30.168812,17.636284,5.318691,27.031445,9.473928,5.158374,0.624225,41.880164,93.966982,56.975983
cuda,gluon_xception65,32,43.675723,35.927104,31.680840,14.773839,6.147952,21.364579,7.934788,3.779643,0.739290,16.578470,33.170496,29.836870
cuda,gmixer_24_224,128,29.892990,23.726759,19.306986,10.087579,2.808370,18.157032,5.983874,3.105345,0.416880,0.002561,6.871964,11.124669
cuda,gmlp_s16_224,128,30.894935,24.616239,20.321117,11.237777,2.931877,20.902854,6.275142,3.269217,0.451370,0.002539,11.995098,13.082410
