dev,name,batch_size,speedup,abs_latency,compilation_latency,compression_ratio,eager_peak_mem,dynamo_peak_mem,calls_captured,unique_graphs,graph_breaks,unique_graph_breaks
cuda,AlbertForMaskedLM,4,1.6096,165.4921,35.0433,1.2680,16.5008,13.0132,441,1,11,6
cuda,AlbertForQuestionAnswering,4,1.6185,163.2318,31.4119,1.3147,16.2630,12.3704,441,1,11,6
cuda,AllenaiLongformerBase,4,1.6653,109.5277,112.5033,0.8742,8.3229,9.5207,1717,161,138,12
cuda,BartForCausalLM,4,1.5375,73.9485,42.8546,0.9430,11.9027,12.6217,486,16,19,11
cuda,BartForConditionalGeneration,2,1.4693,93.2884,66.8555,1.0139,15.5970,15.3829,1260,1,11,6
cuda,BertForMaskedLM,16,1.5776,69.7242,35.7612,1.0518,11.6459,11.0724,372,1,11,6
cuda,BertForQuestionAnswering,16,1.7434,54.6822,35.3359,1.1729,8.8466,7.5428,379,1,11,6
cuda,BlenderbotForCausalLM,4,1.0955,107.1518,65.4910,0.9941,31.1116,31.2969,938,28,19,11
cuda,BlenderbotSmallForCausalLM,64,1.2201,47.4798,34.6163,0.8318,7.7848,9.3593,331,12,19,11
cuda,BlenderbotSmallForConditionalGeneration,64,1.3819,79.4974,49.3788,0.9803,13.3990,13.6682,842,1,11,6
cuda,CamemBert,16,1.5254,77.6195,33.0290,1.0491,11.8036,11.2508,379,1,11,6
cuda,DebertaForMaskedLM,4,0.9156,66.2970,50.0428,0.9978,4.9442,4.9553,728,95,164,15
cuda,DebertaForQuestionAnswering,8,1.0810,69.9641,50.1627,1.1527,6.2231,5.3988,735,95,164,15
cuda,DebertaV2ForMaskedLM,1,0.7281,142.5437,65.6997,0.9665,11.6411,12.0451,933,179,287,15
cuda,DebertaV2ForQuestionAnswering,2,0.7337,146.3227,62.9451,0.9801,12.2851,12.5340,940,179,287,15
cuda,DistilBertForMaskedLM,128,1.2367,68.5030,32.7624,0.9624,11.0526,11.4846,208,1,11,6
cuda,DistilBertForQuestionAnswering,256,1.4381,72.0371,33.8983,1.1479,9.5385,8.3096,216,1,11,6
cuda,DistillGPT2,16,1.6859,62.7240,27.1241,1.0642,11.4247,10.7351,332,1,11,6
cuda,ElectraForCausalLM,32,1.8049,48.8307,60.7377,0.8941,11.1043,12.4194,379,6,15,8
cuda,ElectraForQuestionAnswering,64,2.0762,55.2370,40.3184,1.1950,10.4133,8.7139,380,1,11,6
cuda,GPT2ForSequenceClassification,4,2.2591,40.5495,33.2948,1.2307,9.0873,7.3837,646,1,11,6
cuda,LayoutLMForMaskedLM,16,1.5873,71.0529,35.8680,1.0518,11.6797,11.1047,398,1,11,6
cuda,LayoutLMForSequenceClassification,16,1.7707,55.2718,42.0063,1.1368,8.8766,7.8083,396,1,11,6
cuda,M2M100ForConditionalGeneration,16,1.3542,79.9676,102.3047,0.8972,11.3017,12.5960,1276,23,36,10
cuda,MBartForCausalLM,4,1.5261,74.9059,43.3522,0.9507,11.9196,12.5383,485,16,19,11
cuda,MBartForConditionalGeneration,2,1.4609,94.1037,70.6127,1.0307,15.6138,15.1486,1265,1,11,6
cuda,MT5ForConditionalGeneration,16,1.8360,50.9142,124.5591,1.0019,10.9634,10.9424,1175,1,11,6
cuda,MegatronBertForCausalLM,4,1.5306,61.5620,59.1870,1.0962,9.0322,8.2394,723,1,11,6
cuda,MegatronBertForQuestionAnswering,8,1.6027,88.4498,59.5874,1.1152,13.3824,12.0004,726,1,11,6
cuda,MobileBertForMaskedLM,64,1.0771,164.1073,132.3221,1.0160,7.1229,7.0106,1449,1,5,4
cuda,MobileBertForQuestionAnswering,128,1.0713,163.7814,124.4025,0.8392,7.9433,9.4658,1453,1,5,4
cuda,OPTForCausalLM,2,2.4678,68.5161,38.0772,1.1099,17.1579,15.4588,537,16,19,11
cuda,PLBartForCausalLM,8,1.6742,69.2020,32.3140,0.9249,11.7446,12.6976,258,10,19,11
cuda,PLBartForConditionalGeneration,4,1.6414,71.8672,55.5737,0.9847,13.0738,13.2768,662,12,22,10
cuda,PegasusForCausalLM,32,1.1430,64.8019,44.6348,0.9252,7.6748,8.2957,482,18,20,11
cuda,PegasusForConditionalGeneration,32,1.3142,114.3161,64.5172,1.0074,14.4376,14.3314,1248,9,17,7
cuda,RobertaForCausalLM,16,1.6557,69.5098,34.1439,1.0519,11.6424,11.0683,383,1,11,6
cuda,RobertaForQuestionAnswering,16,1.7406,54.9746,32.5258,1.1724,8.8418,7.5418,386,1,11,6
cuda,Speech2Text2ForCausalLM,256,1.5466,34.9167,32.3804,0.8080,6.8198,8.4399,265,12,20,11
cuda,T5ForConditionalGeneration,4,1.7213,60.7386,46.8033,1.1813,8.5207,7.2128,812,1,11,6
cuda,T5Small,4,1.7181,60.6680,46.9609,1.1813,8.5207,7.2128,812,1,11,6
cuda,TrOCRForCausalLM,32,1.2826,107.6628,43.7055,0.9075,14.0976,15.5343,485,16,19,11
cuda,XGLMForCausalLM,8,1.2486,94.2895,65.6228,0.9287,10.4421,11.2433,1002,30,20,11
cuda,XLNetLMHeadModel,8,1.8155,153.1626,85.1558,1.1342,16.4369,14.4920,768,3,14,8
cuda,YituTechConvBert,16,1.4831,84.8119,71.3858,0.9906,10.6702,10.7711,638,6,15,8
