dev,name,batch_size,_compile,OutputGraph.call_user_compiler,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,CachingAutotuner.benchmark_all_configs,compile_fx.<locals>.bw_compiler
cuda,adv_inception_v3,128,38.660495,32.487621,29.312967,17.165782,5.275511,26.369277,9.335944,5.068288,0.599325,99.062423,15.211778
cuda,beit_base_patch16_224,64,21.935766,17.987343,14.722355,8.856555,1.894567,13.791472,3.733285,2.076607,0.275784,3.254275,7.227698
cuda,botnet26t_256,128,24.881977,21.883683,18.579656,13.806581,2.936291,20.917271,6.141857,2.554147,0.147095,47.208934,10.192162
cuda,cait_m36_384,4,59.492851,45.319925,41.920079,18.592035,6.200753,35.866869,15.313742,8.488772,2.206598,19.979848,24.629302
cuda,coat_lite_mini,128,27.588132,24.067100,19.867573,13.839866,2.980290,26.469501,8.045402,3.326571,0.243778,42.767365,15.772634
cuda,convit_base,64,25.569099,21.391395,17.024367,10.088653,2.245226,20.029584,5.566984,2.557890,0.296226,8.817024,12.375779
cuda,convmixer_768_32,32,21.791291,20.071009,15.660260,6.802755,2.946588,12.028489,3.709733,2.140015,0.322223,8.670282,2.508508
cuda,convnext_base,64,28.300108,21.162505,17.791970,9.728516,3.704293,18.653940,5.858683,2.932547,0.504006,12.548497,12.866515
cuda,crossvit_9_240,128,32.914471,26.681240,22.321637,12.248722,3.566324,26.062055,7.747685,3.730725,0.463157,32.883319,17.899284
cuda,cspdarknet53,64,31.818691,25.537909,21.440999,11.687387,4.408788,17.629183,4.811838,2.718986,0.347616,54.930480,10.644114
cuda,deit_base_distilled_patch16_224,64,20.478886,16.912412,13.587857,8.311308,1.659382,25.330815,4.148845,1.960392,0.247709,3.809427,18.825686
cuda,dla102,128,40.192103,33.173832,29.116816,15.152442,5.327178,22.667815,8.005392,3.953905,0.583381,37.366862,13.255043
cuda,dm_nfnet_f0,128,28.691515,22.168880,18.061025,8.799160,3.981732,17.312266,5.658195,2.395709,0.298752,27.870239,12.751624
cuda,dpn107,32,46.938357,37.753105,34.162475,17.311808,5.989048,26.686750,8.015734,4.425162,0.594631,27.031851,15.834799
cuda,eca_botnext26ts_256,128,28.642141,25.046490,20.598805,14.890862,2.861023,22.257582,6.674708,2.589144,0.165368,54.161902,10.595922
cuda,ese_vovnet19b_dw,128,18.996097,16.470209,12.140150,8.708673,2.212992,14.114028,3.515908,1.654257,0.126029,47.556380,7.739400
cuda,fbnetc_100,128,29.709289,24.424296,20.755740,12.674279,3.784877,18.672505,4.808763,2.648205,0.319943,91.269653,10.034846
cuda,fbnetv3_b,128,46.452640,37.779419,33.468251,18.186037,6.129342,27.464154,9.170532,4.454475,0.675123,100.780553,16.879259
cuda,gernet_l,128,25.520631,20.244204,16.116734,8.776005,2.921202,13.740299,3.301060,1.936838,0.245936,45.441700,8.099652
cuda,ghostnet_100,128,42.331707,34.793495,30.522370,18.147732,5.268332,30.351982,8.921560,4.355403,0.507902,176.256747,17.872094
cuda,gluon_inception_v3,128,40.272583,33.765619,29.715762,17.345206,5.682230,26.762614,9.507830,5.143095,0.605153,93.718033,15.475985
cuda,gluon_xception65,32,43.817714,35.472166,31.456788,14.650756,6.542000,20.888428,7.749374,3.770350,0.751269,29.950175,13.280352
cuda,gmixer_24_224,128,29.986179,23.800355,19.407780,10.195437,2.827579,18.391191,6.061186,3.119861,0.416293,6.811023,11.265948
cuda,gmlp_s16_224,128,30.317578,24.142273,20.087702,11.100693,2.965660,20.636827,6.287355,3.227446,0.444623,11.947070,12.978719
cuda,hrnet_w18,128,102.775380,93.829787,90.025487,42.584456,18.483456,60.679502,29.586780,12.784762,5.059371,83.905520,39.082611
cuda,inception_v3,128,40.945382,34.294405,30.052695,17.553839,5.777324,26.985397,9.545170,5.212317,0.606775,95.548545,15.584705
cuda,jx_nest_base,32,38.448337,31.002698,26.682394,15.666682,4.967434,29.262647,11.081479,4.347808,0.618203,23.893442,18.909547
cuda,lcnet_050,128,20.427459,18.047735,13.601986,8.953711,2.061386,13.458584,3.133394,1.567624,0.130984,70.049304,6.715723
cuda,mixer_b16_224,128,19.512673,16.441330,12.151711,7.566084,1.655369,12.763693,2.270483,1.347655,0.153723,5.846881,6.974184
cuda,mixnet_l,128,40.390837,31.813560,27.538238,15.780364,4.829269,25.715798,7.219924,4.041686,0.539268,97.174101,15.136523
cuda,mnasnet_100,128,24.930160,21.148302,17.824435,11.149390,2.564352,17.124259,4.313501,2.098312,0.221910,88.446404,8.737939
cuda,mobilenetv2_100,128,25.908029,22.071990,18.777915,11.903073,2.906540,17.345055,4.244582,2.328633,0.237603,95.800255,8.554972
cuda,mobilenetv3_large_100,128,27.140890,22.845768,19.554592,12.570516,2.983992,20.210141,4.980500,2.673428,0.259325,111.526671,10.826149
cuda,mobilevit_s,64,37.045634,31.605147,28.392244,19.666750,4.428133,36.297833,14.065083,6.436381,0.396691,96.783887,21.301206
cuda,nfnet_l0,128,25.381770,20.239590,16.938417,8.394678,3.166250,16.257740,5.081024,2.269439,0.280212,39.164901,11.250638
cuda,pit_b_224,64,22.290867,18.705720,15.463635,9.256216,2.128900,15.615055,4.268182,2.159331,0.267679,11.277940,8.650518
cuda,pnasnet5large,16,70.747523,63.119462,59.847734,29.860346,11.330339,46.354619,20.869787,10.155969,1.958582,42.646751,29.607608
cuda,poolformer_m36,64,41.118145,33.794735,30.613508,17.642930,6.764456,31.016288,14.327888,6.311446,0.612088,28.221271,20.521205
cuda,regnety_002,128,24.335437,19.557316,16.391481,9.856870,2.834390,15.627042,3.929724,2.099325,0.244529,72.263657,8.794402
cuda,repvgg_a2,128,24.170982,19.437688,16.234870,8.852808,2.943519,13.385465,3.663825,1.926702,0.219833,25.878402,7.683890
cuda,res2net101_26w_4s,64,60.532451,49.935132,46.784845,22.826347,8.318830,33.959112,15.099700,7.122383,1.482257,53.746000,20.136631
cuda,res2net50_14w_8s,128,55.165871,45.608798,42.432075,20.728492,8.109801,33.023751,14.117878,6.791174,1.226959,35.567346,21.003653
cuda,res2next50,128,33.923898,28.961199,25.707388,13.610840,4.551608,21.163631,7.463573,3.896170,0.494924,35.988768,12.440551
cuda,resmlp_12_224,128,15.233226,12.469769,9.369795,6.136186,1.031368,19.910187,2.368087,1.588056,0.130491,7.803444,14.891383
cuda,resnest101e,64,56.494750,45.132138,41.910937,20.252625,8.398752,31.928838,12.226528,6.668452,1.177963,76.704174,20.708639
cuda,rexnet_100,128,35.105213,29.658987,26.482858,17.277310,4.253520,28.746660,6.149970,3.264656,0.329098,238.770140,15.999930
cuda,sebotnet33ts_256,64,31.069693,26.526175,23.340217,16.275612,3.679896,24.920613,8.375911,3.356920,0.228913,55.661292,12.856479
cuda,selecsls42b,128,21.109551,18.697560,15.538499,10.249435,2.469029,16.784243,4.440069,2.146385,0.179474,58.422795,9.157902
cuda,spnasnet_100,128,28.246246,23.602791,20.228139,12.500427,3.359026,18.731964,4.959324,2.497972,0.291568,88.747086,9.826716
cuda,swin_base_patch4_window7_224,64,43.407273,35.289041,32.088635,18.531225,4.952641,38.314869,14.049106,6.492145,0.735301,29.557175,25.537353
cuda,swsl_resnext101_32x16d,32,34.873150,28.404109,25.071615,11.735999,5.482957,16.943018,5.803657,3.038066,0.501836,9.927139,11.083410
cuda,tf_efficientnet_b0,128,29.459833,24.623169,21.280820,12.988816,3.579048,21.150722,5.696842,2.793559,0.315324,107.134282,11.984700
cuda,tf_mixnet_l,128,40.430954,31.466945,28.208930,16.495503,4.242880,26.810895,7.754370,4.325099,0.557517,99.520783,14.888263
cuda,tinynet_a,128,34.226119,28.035352,24.767663,14.343557,4.109869,22.525217,6.582731,3.136164,0.384942,105.485762,12.585048
cuda,tnt_s_patch16_224,128,36.708792,28.905059,25.731488,12.985343,3.785347,23.377075,8.377691,3.944338,0.773996,13.010836,14.894134
cuda,twins_pcpvt_base,64,48.862460,37.601470,34.401573,17.651458,5.876416,32.382725,12.753430,6.020179,1.386369,65.826802,21.063924
cuda,visformer_small,128,21.922535,19.250624,15.975387,10.545457,2.452117,15.984603,3.586587,1.893698,0.207580,33.470339,8.058278
cuda,vit_base_patch16_224,64,20.350397,16.840090,13.520013,8.079667,1.640176,23.757845,3.562882,1.821269,0.233353,3.900413,17.463639
cuda,volo_d1_224,64,31.338562,25.967857,22.632524,13.141814,3.366512,23.509840,7.867848,3.616545,0.453748,24.436210,14.322138
cuda,xcit_large_24_p8_224,5,58.636427,45.932585,42.703956,20.954143,8.610649,37.251479,16.767668,7.631710,2.051949,35.447764,25.840821
