dev,name,batch_size,speedup,abs_latency,compilation_latency,compression_ratio
cuda,AlbertForMaskedLM,4,1.6415,162.5577,20.8457,1.1048
cuda,AlbertForQuestionAnswering,4,1.6538,160.2118,20.3939,1.1380
cuda,AllenaiLongformerBase,4,1.4882,133.2859,103.0856,0.4450
cuda,BartForCausalLM,4,1.4827,76.0507,24.3257,1.0434
cuda,BartForConditionalGeneration,2,1.4590,94.9684,54.5274,0.9865
cuda,BertForMaskedLM,16,1.5953,69.2635,22.5426,1.0085
cuda,BertForQuestionAnswering,16,1.8182,52.7256,22.2152,1.0610
cuda,BlenderbotForCausalLM,0,0.0000
cuda,BlenderbotSmallForCausalLM,64,1.2170,49.0697,17.0287,0.8428
cuda,BlenderbotSmallForConditionalGeneration,64,1.4193,80.2866,37.9218,0.9584
cuda,CamemBert,16,1.5314,77.5772,21.5841,1.0043
cuda,DebertaForMaskedLM,4,1.2207,53.4638,85.1025,0.3769
cuda,DebertaForQuestionAnswering,8,1.1308,67.3594,86.2856,0.2858
cuda,DebertaV2ForMaskedLM,1,1.1571,94.6444,137.9117,0.5112
cuda,DebertaV2ForQuestionAnswering,2,1.0708,105.0013,139.0377,0.4285
cuda,DistilBertForMaskedLM,128,1.2042,70.1183,13.1879,0.8854
cuda,DistilBertForQuestionAnswering,256,1.4645,70.5404,12.5688,1.0564
cuda,DistillGPT2,16,1.6398,64.4507,14.5065,1.0077
cuda,ElectraForCausalLM,32,1.8698,47.6098,30.5594,0.8901
cuda,ElectraForQuestionAnswering,64,2.1500,54.0685,24.9014,1.1369
cuda,GPT2ForSequenceClassification,4,2.1136,43.0146,21.9043,1.1711
cuda,LayoutLMForMaskedLM,16,1.6233,69.6373,25.6822,1.0086
cuda,LayoutLMForSequenceClassification,16,1.8423,53.3569,31.6175,1.0583
cuda,M2M100ForConditionalGeneration,16,1.7365,74.2172,67.0129,0.7560
cuda,MBartForCausalLM,4,1.4834,75.9929,24.8697,1.0620
cuda,MBartForConditionalGeneration,2,1.4595,94.9966,54.4628,1.0159
cuda,MT5ForConditionalGeneration,16,2.6326,42.8478,57.4577,0.9186
cuda,MegatronBertForCausalLM,4,1.7466,56.9635,42.3184,0.8455
cuda,MegatronBertForQuestionAnswering,8,1.6545,86.1708,42.3915,0.9536
cuda,MobileBertForMaskedLM,64,2.6912,71.4755,76.1466,0.7043
cuda,MobileBertForQuestionAnswering,128,2.1926,87.6062,76.4399,0.6050
cuda,OPTForCausalLM,2,2.3990,70.0666,24.8126,1.3023
cuda,PLBartForCausalLM,8,1.5786,71.7138,14.9641,0.9145
cuda,PLBartForConditionalGeneration,4,1.6398,71.5341,31.6364,0.9639
cuda,PegasusForCausalLM,32,1.2375,59.9215,26.0299,0.8992
cuda,PegasusForConditionalGeneration,32,1.2993,112.4562,54.3501,0.9390
cuda,RobertaForCausalLM,16,1.6863,68.4868,22.7086,1.0085
cuda,RobertaForQuestionAnswering,16,1.8498,52.7344,21.1621,1.0612
cuda,Speech2Text2ForCausalLM,256,1.4857,36.3460,16.0487,0.8666
cuda,T5ForConditionalGeneration,4,1.6097,63.8393,33.3279,1.0018
cuda,T5Small,4,1.6055,63.8831,33.6752,1.0018
cuda,TrOCRForCausalLM,32,1.2372,111.4127,23.1874,0.9310
cuda,XGLMForCausalLM,8,1.8998,55.6858,78.8967,0.7094
cuda,XLNetLMHeadModel,8,1.8910,146.4108,65.5830,1.1343
cuda,YituTechConvBert,16,1.4372,93.9483,44.2525,0.9883
