dev,name,batch_size,speedup,abs_latency,compilation_latency,compression_ratio
cuda,BERT_pytorch,16,0.8263,67.0100,8.8065,0.8684
cuda,Background_Matting,4,0.1431,931.6821,10.0009,0.6491
cuda,LearningToPaint,96,0.7859,18.8073,2.3790,0.7096
cuda,Super_SloMo,6,0.1777,450.0332,8.9720,0.8235
cuda,alexnet,128,0.9959,9.7922,0.5111,0.7924
cuda,attention_is_all_you_need_pytorch,256,0.9166,63.2492,8.6737,0.9408
cuda,dcgan,32,0.7882,4.1277,0.5207,0.7899
cuda,demucs,4,0.9971,57.0278,0.3706,0.9847
cuda,densenet121,4,0.7337,99.6215,14.9365,0.8666
cuda,dlrm,1024,0.8490,5.9213,0.7505,0.9944
cuda,drq,1,0.8037,4.8936,0.7387,0.8691
cuda,fastNLP_Bert,6,0.8650,66.6556,8.5025,0.8868
cuda,functorch_dp_cifar10,64,0.9473,15.2021,1.6241,0.8226
cuda,hf_Albert,8,0.9575,71.5747,7.7315,0.9361
cuda,hf_Bart,4,0.8334,69.3516,10.3621,0.8140
cuda,hf_Bert,4,0.8479,49.5558,7.9146,0.8595
cuda,hf_Bert_large,4,0.8609,98.7169,16.0675,0.8635
cuda,hf_BigBird,0,0.0000
cuda,hf_DistilBert,8,0.9705,32.4168,3.9338,0.8705
cuda,hf_GPT2,4,0.9849,50.5913,7.5737,0.8749
cuda,hf_GPT2_large,4,0.9873,212.3491,22.2797,0.8620
cuda,hf_Longformer,2,0.6651,179.5155,24.2859,0.8091
cuda,hf_Reformer,4,0.9996,82.7692,3.3839,0.9232
cuda,hf_T5,8,0.8604,203.4708,9.7761,0.9321
cuda,hf_T5_large,2,0.8428,268.3509,39.7759,0.8421
cuda,lennard_jones,1000,0.7709,2.0254,0.4032,0.9997
cuda,mnasnet1_0,32,0.7537,39.4263,5.4932,0.8631
cuda,mobilenet_v2,96,0.7713,68.1893,6.0763,0.7643
cuda,mobilenet_v3_large,32,0.7880,43.8178,6.2597,0.8689
cuda,moco,0,0.0000
cuda,nvidia_deeprecommender,256,0.9962,10.4068,0.5399,0.8251
cuda,phlippe_densenet,128,0.7666,39.9315,5.7747,0.8524
cuda,phlippe_resnet,128,0.7717,18.0726,2.2658,0.8686
cuda,pytorch_CycleGAN_and_pix2pix,1,0.9288,19.3096,2.4483,0.8586
cuda,pytorch_stargan,16,0.7572,21.7492,2.6382,0.9785
cuda,pytorch_struct,200,0.7443,6.2095,0.9809,0.5077
cuda,pytorch_unet,1,0.2043,196.0331,3.8773,0.7158
cuda,resnet152,32,0.7511,130.9053,17.2538,0.8897
cuda,resnet18,16,0.7724,16.4891,2.2803,0.7676
cuda,resnet50,32,0.7739,43.5448,5.7723,0.8581
cuda,resnext50_32x4d,8,0.7188,45.4739,6.1106,0.8589
cuda,shufflenet_v2_x1_0,128,0.7714,53.1946,6.4150,0.8396
cuda,soft_actor_critic,256,0.6987,2.0916,0.4420,0.9019
cuda,speech_transformer,32,0.8179,74.9589,10.4163,0.9412
cuda,squeezenet1_1,32,0.9455,15.0394,1.0861,0.8021
cuda,tacotron2,0,0.0000
cuda,timm_efficientdet,1,0.7433,220.0171,32.3657,0.8370
cuda,timm_efficientnet,32,0.7100,63.4240,8.1639,0.7672
cuda,timm_nfnet,128,0.9966,133.8954,8.0768,0.8656
cuda,timm_regnet,32,0.8361,86.7049,9.4249,0.8415
cuda,timm_resnest,32,0.8379,30.2886,3.1581,0.8801
cuda,timm_vision_transformer,8,0.8511,35.6344,5.4338,0.8672
cuda,timm_vision_transformer_large,8,0.9927,186.8606,18.3343,0.8067
cuda,timm_vovnet,32,0.7637,43.7184,5.2126,0.7735
cuda,tts_angular,64,0.9217,7.2521,0.2719,1.0014
cuda,vgg16,64,0.9954,66.2593,0.8063,0.7241
cuda,yolov3,16,0.8279,83.0840,8.6832,0.8290
